Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0004,9.709,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,9.7407,16.3442,right,1,6.5458,,16.3447,17.3437,0,0,0,8,1,different/025_235_L.jpg,right,different
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,17.3443,20.2086,left,1,2.8291,,20.2086,21.2085,0,1,1,2,1,same/168_C2_DV.jpg,left,same
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,21.209,23.3754,right,1,2.1031,,23.3756,24.3767,0,2,2,6,1,different/013_235_R.jpg,right,different
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,24.377,26.4101,left,1,2.0038,,26.4102,27.4099,0,3,3,0,1,same/136_C2_DV.jpg,left,same
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,27.4102,30.9679,left,1,3.5339,,30.968,31.9602,0,4,4,4,1,same/235_C2_DV.jpg,left,same
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,31.9604,40.1604,left,1,8.173,,40.1605,41.1678,0,5,5,3,1,same/170_DV_C2.jpg,left,same
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,41.1681,42.7846,right,1,1.5955,,42.7846,43.7765,0,6,6,9,1,different/049_218_L.jpg,right,different
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,43.777,47.0937,right,1,3.2858,,47.0938,48.0852,0,7,7,7,1,different/019_074_L.jpg,right,different
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,48.0855,53.2612,right,1,5.1528,,53.2612,54.2686,0,8,8,11,1,different/077_133_R.jpg,right,different
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,54.2689,56.4448,left,1,2.1471,,56.4448,57.4448,0,9,9,5,1,same/303_DV_C2.jpg,left,same
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,57.4451,64.2454,left,1,6.7683,,64.2455,65.2454,0,10,10,1,1,same/139_DV_C2.jpg,left,same
,,938341,001,2023-12-13_16h17.04.994,glasgow_face_matching,2023.2.2,Win32,60.24096386,65.2459,67.0224,right,1,1.7222,,67.0225,68.0045,0,11,11,10,1,different/076_109_R.jpg,right,different
