Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0,32.434,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,32.447,35.189,right,0,2.7,,35.189,36.191,0,0,0,1,1,same/139_DV_C2.jpg,left,same
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,36.192,37.994,left,0,1.777,,37.994,38.996,0,1,1,8,1,different/025_235_L.jpg,right,different
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,38.996,40.265,right,1,1.243,,40.265,41.266,0,2,2,7,1,different/019_074_L.jpg,right,different
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,41.266,44.155,left,1,2.86,,44.155,45.157,0,3,3,4,1,same/235_C2_DV.jpg,left,same
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,45.158,46.259,right,1,1.073,,46.259,47.261,0,4,4,6,1,different/013_235_R.jpg,right,different
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,47.262,48.898,right,1,1.603,,48.898,49.9,0,5,5,10,1,different/076_109_R.jpg,right,different
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,49.9,51.803,left,0,1.873,,51.803,52.806,0,6,6,9,1,different/049_218_L.jpg,right,different
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,52.807,54.926,left,1,2.074,,54.926,55.928,0,7,7,5,1,same/303_DV_C2.jpg,left,same
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,55.928,57.597,left,1,1.642,,57.597,58.599,0,8,8,3,1,same/170_DV_C2.jpg,left,same
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,58.599,60.119,left,1,1.489,,60.119,61.121,0,9,9,0,1,same/136_C2_DV.jpg,left,same
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,61.121,62.773,left,1,1.623,,62.774,63.775,0,10,10,2,1,same/168_C2_DV.jpg,left,same
,,309856,001,2023-11-13_10h06.05.099,glasgow_face_matching,2023.2.2,Win32,59.88023952,63.776,65.228,right,1,1.414,,65.229,66.231,0,11,11,11,1,different/077_133_R.jpg,right,different
