Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
1E-04,0.8861,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,,,,,,,,,,,,,,,,
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,0.8924,3.9419,left,0,3.0241,,3.9419,4.9454,0,0,0,6,1,different/013_235_R.jpg,right,different
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,4.9456,5.899,left,1,0.9363,,5.8991,6.8947,0,1,1,4,1,same/235_C2_DV.jpg,left,same
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,6.8951,7.6955,right,0,0.775,,7.6957,8.6973,0,2,2,0,1,same/136_C2_DV.jpg,left,same
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,8.6985,9.9914,left,0,1.2686,,9.9915,10.9926,0,3,3,11,1,different/077_133_R.jpg,right,different
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,10.9928,11.36,right,0,0.3496,,11.3601,12.3556,0,4,4,2,1,same/168_C2_DV.jpg,left,same
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,12.3571,13.1809,left,0,0.8013,,13.1809,14.1828,0,5,5,9,1,different/049_218_L.jpg,right,different
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,14.1829,17.8531,right,1,3.6481,,17.8531,18.8542,0,6,6,8,1,different/025_235_L.jpg,right,different
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,18.8553,20.3475,left,0,1.4696,,20.3475,21.3437,0,7,7,7,1,different/019_074_L.jpg,right,different
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,21.3446,22.6338,right,0,1.2664,,22.6339,23.6385,0,8,8,1,1,same/139_DV_C2.jpg,left,same
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,23.6387,24.8505,left,1,1.1908,,24.8507,25.8556,0,9,9,3,1,same/170_DV_C2.jpg,left,same
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,25.8557,26.9722,right,0,1.0917,,26.9725,27.9759,0,10,10,5,1,same/303_DV_C2.jpg,left,same
,,685811,001,2023-11-27_14h08.36.514,glasgow_face_matching,2023.2.2,Win32,60.15761295,27.9764,28.9331,left,0,0.9348,,28.9332,29.9301,0,11,11,10,1,different/076_109_R.jpg,right,different
