Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0003,5.3917,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,,,,,,,,,,,,,,,,
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,5.4037,16.2248,left,1,10.7981,,16.2302,17.2247,0,0,0,3,1,same/170_DV_C2.jpg,left,same
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,17.225,20.1494,left,1,2.9099,,20.1495,21.1494,0,1,1,1,1,same/139_DV_C2.jpg,left,same
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,21.1496,22.5494,left,0,1.3839,,22.5495,23.5445,0,2,2,10,1,different/076_109_R.jpg,right,different
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,23.5448,26.3325,right,1,2.7711,,26.3325,27.3327,0,3,3,6,1,different/013_235_R.jpg,right,different
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,27.333,28.6326,right,1,1.283,,28.6327,29.6326,0,4,4,11,1,different/077_133_R.jpg,right,different
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,29.6329,31.5323,right,1,1.8846,,31.5323,32.5326,0,5,5,7,1,different/019_074_L.jpg,right,different
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,32.5328,34.324,left,1,1.7751,,34.324,35.3243,0,6,6,0,1,same/136_C2_DV.jpg,left,same
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,35.3245,36.5323,right,1,1.1921,,36.5323,37.5324,0,7,7,9,1,different/049_218_L.jpg,right,different
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,37.5327,41.2824,left,1,3.7331,,41.2824,42.2821,0,8,8,5,1,same/303_DV_C2.jpg,left,same
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,42.2823,44.249,right,1,1.9534,,44.249,45.249,0,9,9,8,1,different/025_235_L.jpg,right,different
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,45.2492,46.8405,right,0,1.5774,,46.8406,47.836,0,10,10,4,1,same/235_C2_DV.jpg,left,same
,,858401,001,2023-12-14_16h01.56.013,glasgow_face_matching,2023.2.2,Win32,118.4553423,47.8364,49.2405,right,0,1.3856,,49.2405,50.2403,0,11,11,2,1,same/168_C2_DV.jpg,left,same
