Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
9.99999E-05,37.2217,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,,,,,,,,,,,,,,,,
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,37.2315,51.3527,left,0,14.1015,,51.3576,52.3523,0,0,0,11,1,different/077_133_R.jpg,right,different
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,52.3525,54.5602,right,0,2.1953,,54.5603,55.5638,0,1,1,4,1,same/235_C2_DV.jpg,left,same
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,55.5641,56.738,left,1,1.1624,,56.738,57.7358,0,2,2,0,1,same/136_C2_DV.jpg,left,same
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,57.7363,59.2443,left,0,1.4964,,59.2444,60.2442,0,3,3,8,1,different/025_235_L.jpg,right,different
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,60.2444,61.7325,right,1,1.4764,,61.7325,62.7327,0,4,4,7,1,different/019_074_L.jpg,right,different
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,62.7329,64.2439,left,1,1.4971,,64.2439,65.2433,0,5,5,5,1,same/303_DV_C2.jpg,left,same
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,65.2435,66.292,left,1,1.037,,66.292,67.2956,0,6,6,2,1,same/168_C2_DV.jpg,left,same
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,67.2957,68.9824,left,0,1.6762,,68.9825,69.982,0,7,7,6,1,different/013_235_R.jpg,right,different
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,69.9832,70.2491,left,1,0.2541,,70.2491,71.2488,0,8,8,1,1,same/139_DV_C2.jpg,left,same
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,71.2492,71.5502,left,0,0.2893,,71.5503,72.5515,0,9,9,10,1,different/076_109_R.jpg,right,different
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,72.5518,76.345,left,1,3.7811,,76.345,77.345,0,10,10,3,1,same/170_DV_C2.jpg,left,same
,,653060,001,2023-10-31_15h49.35.306,glasgow_face_matching,2023.2.2,Win32,165.0437366,77.3454,79.2907,right,1,1.9338,,79.2907,80.2896,0,11,11,9,1,different/049_218_L.jpg,right,different
