Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0001,15.6641,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,,,,,,,,,,,,,,,,
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,15.6751,24.7513,right,1,9.0476,,24.7622,25.7426,0,0,0,10,1,different/076_109_R.jpg,right,different
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,25.7434,29.3241,right,1,3.5601,,29.3241,30.3249,0,1,1,9,1,different/049_218_L.jpg,right,different
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,30.3255,32.7076,left,1,2.3562,,32.7078,33.7075,0,2,2,1,1,same/139_DV_C2.jpg,left,same
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,33.7081,38.2893,right,1,4.556,,38.2894,39.2886,0,3,3,6,1,different/013_235_R.jpg,right,different
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,39.2889,48.9372,right,1,9.6258,,48.9372,49.9362,0,4,4,11,1,different/077_133_R.jpg,right,different
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,49.9365,56.2853,right,1,6.327,,56.2854,57.287,0,5,5,7,1,different/019_074_L.jpg,right,different
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,57.2875,59.9681,left,1,2.6555,,59.9682,60.9672,0,6,6,4,1,same/235_C2_DV.jpg,left,same
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,60.9675,64.4835,left,1,3.4962,,64.4836,65.4838,0,7,7,0,1,same/136_C2_DV.jpg,left,same
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,65.4853,66.9663,left,1,1.4624,,66.9663,67.9664,0,8,8,2,1,same/168_C2_DV.jpg,left,same
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,67.9672,69.8993,right,1,1.9099,,69.8993,70.899,0,9,9,8,1,different/025_235_L.jpg,right,different
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,70.9006,72.6322,left,1,1.7075,,72.6323,73.6324,0,10,10,5,1,same/303_DV_C2.jpg,left,same
,,691709,001,2023-12-17_16h22.02.702,glasgow_face_matching,2023.2.2,Win32,60.24096386,73.633,75.4981,left,1,1.8451,,75.4981,76.4979,0,11,11,3,1,same/170_DV_C2.jpg,left,same
