25.1306 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
15.5553 	EXP 	trial_counter_2: autoDraw = False
15.5553 	EXP 	faces: image = 'different/27b.png'
15.5553 	EXP 	background_2: autoDraw = True
15.5553 	EXP 	faces: autoDraw = True
15.5553 	EXP 	trial_counter: autoDraw = True
15.5553 	EXP 	reminder: autoDraw = True
16.1873 	DATA 	Keypress: right
16.2223 	EXP 	background_2: autoDraw = False
16.2223 	EXP 	faces: autoDraw = False
16.2223 	EXP 	trial_counter: autoDraw = False
16.2223 	EXP 	reminder: autoDraw = False
16.2223 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
16.2223 	EXP 	background_3: autoDraw = True
16.2223 	EXP 	textbox: autoDraw = True
16.2223 	EXP 	reminder_2: autoDraw = True
16.2223 	EXP 	trial_counter_2: autoDraw = True
17.2096 	EXP 	New trial (rep=0, index=6): {'imageFile': 'same/79a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
17.2493 	EXP 	background_3: autoDraw = False
17.2493 	EXP 	textbox: autoDraw = False
17.2493 	EXP 	reminder_2: autoDraw = False
17.2493 	EXP 	trial_counter_2: autoDraw = False
17.2493 	EXP 	faces: image = 'same/79a.png'
17.2493 	EXP 	background_2: autoDraw = True
17.2493 	EXP 	faces: autoDraw = True
17.2493 	EXP 	trial_counter: autoDraw = True
17.2493 	EXP 	reminder: autoDraw = True
17.9269 	DATA 	Keypress: right
17.9430 	EXP 	background_2: autoDraw = False
17.9430 	EXP 	faces: autoDraw = False
17.9430 	EXP 	trial_counter: autoDraw = False
17.9430 	EXP 	reminder: autoDraw = False
17.9430 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.9430 	EXP 	background_3: autoDraw = True
17.9430 	EXP 	textbox: autoDraw = True
17.9430 	EXP 	reminder_2: autoDraw = True
17.9430 	EXP 	trial_counter_2: autoDraw = True
18.9306 	EXP 	New trial (rep=0, index=7): {'imageFile': 'same/82a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
18.9700 	EXP 	background_3: autoDraw = False
18.9700 	EXP 	textbox: autoDraw = False
18.9700 	EXP 	reminder_2: autoDraw = False
18.9700 	EXP 	trial_counter_2: autoDraw = False
18.9700 	EXP 	faces: image = 'same/82a.png'
18.9700 	EXP 	background_2: autoDraw = True
18.9700 	EXP 	faces: autoDraw = True
18.9700 	EXP 	trial_counter: autoDraw = True
18.9700 	EXP 	reminder: autoDraw = True
19.6209 	DATA 	Keypress: right
19.6370 	EXP 	background_2: autoDraw = False
19.6370 	EXP 	faces: autoDraw = False
19.6370 	EXP 	trial_counter: autoDraw = False
19.6370 	EXP 	reminder: autoDraw = False
19.6370 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.6370 	EXP 	background_3: autoDraw = True
19.6370 	EXP 	textbox: autoDraw = True
19.6370 	EXP 	reminder_2: autoDraw = True
19.6370 	EXP 	trial_counter_2: autoDraw = True
20.6245 	EXP 	New trial (rep=0, index=8): {'imageFile': 'different/35b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
20.6639 	EXP 	background_3: autoDraw = False
20.6639 	EXP 	textbox: autoDraw = False
20.6639 	EXP 	reminder_2: autoDraw = False
20.6639 	EXP 	trial_counter_2: autoDraw = False
20.6639 	EXP 	faces: image = 'different/35b.png'
20.6639 	EXP 	background_2: autoDraw = True
20.6639 	EXP 	faces: autoDraw = True
20.6639 	EXP 	trial_counter: autoDraw = True
20.6639 	EXP 	reminder: autoDraw = True
21.3090 	DATA 	Keypress: right
21.3443 	EXP 	background_2: autoDraw = False
21.3443 	EXP 	faces: autoDraw = False
21.3443 	EXP 	trial_counter: autoDraw = False
21.3443 	EXP 	reminder: autoDraw = False
21.3443 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
21.3443 	EXP 	background_3: autoDraw = True
21.3443 	EXP 	textbox: autoDraw = True
21.3443 	EXP 	reminder_2: autoDraw = True
21.3443 	EXP 	trial_counter_2: autoDraw = True
22.3315 	EXP 	New trial (rep=0, index=9): {'imageFile': 'same/58a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
22.3713 	EXP 	background_3: autoDraw = False
22.3713 	EXP 	textbox: autoDraw = False
22.3713 	EXP 	reminder_2: autoDraw = False
22.3713 	EXP 	trial_counter_2: autoDraw = False
22.3713 	EXP 	faces: image = 'same/58a.png'
22.3713 	EXP 	background_2: autoDraw = True
22.3713 	EXP 	faces: autoDraw = True
22.3713 	EXP 	trial_counter: autoDraw = True
22.3713 	EXP 	reminder: autoDraw = True
22.8030 	DATA 	Keypress: right
22.8382 	EXP 	background_2: autoDraw = False
22.8382 	EXP 	faces: autoDraw = False
22.8382 	EXP 	trial_counter: autoDraw = False
22.8382 	EXP 	reminder: autoDraw = False
22.8382 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.8382 	EXP 	background_3: autoDraw = True
22.8382 	EXP 	textbox: autoDraw = True
22.8382 	EXP 	reminder_2: autoDraw = True
22.8382 	EXP 	trial_counter_2: autoDraw = True
23.8258 	EXP 	New trial (rep=0, index=10): {'imageFile': 'same/76b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
23.8652 	EXP 	background_3: autoDraw = False
23.8652 	EXP 	textbox: autoDraw = False
23.8652 	EXP 	reminder_2: autoDraw = False
23.8652 	EXP 	trial_counter_2: autoDraw = False
23.8652 	EXP 	faces: image = 'same/76b.png'
23.8652 	EXP 	background_2: autoDraw = True
23.8652 	EXP 	faces: autoDraw = True
23.8652 	EXP 	trial_counter: autoDraw = True
23.8652 	EXP 	reminder: autoDraw = True
24.2370 	DATA 	Keypress: right
24.2520 	EXP 	background_2: autoDraw = False
24.2520 	EXP 	faces: autoDraw = False
24.2520 	EXP 	trial_counter: autoDraw = False
24.2520 	EXP 	reminder: autoDraw = False
24.2520 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.2520 	EXP 	background_3: autoDraw = True
24.2520 	EXP 	textbox: autoDraw = True
24.2520 	EXP 	reminder_2: autoDraw = True
24.2520 	EXP 	trial_counter_2: autoDraw = True
25.2394 	EXP 	New trial (rep=0, index=11): {'imageFile': 'different/19b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
25.2656 	EXP 	background_3: autoDraw = False
25.2656 	EXP 	textbox: autoDraw = False
25.2656 	EXP 	reminder_2: autoDraw = False
25.2656 	EXP 	trial_counter_2: autoDraw = False
25.2656 	EXP 	faces: image = 'different/19b.png'
25.2656 	EXP 	background_2: autoDraw = True
25.2656 	EXP 	faces: autoDraw = True
25.2656 	EXP 	trial_counter: autoDraw = True
25.2656 	EXP 	reminder: autoDraw = True
25.7965 	DATA 	Keypress: right
25.8126 	EXP 	background_2: autoDraw = False
25.8126 	EXP 	faces: autoDraw = False
25.8126 	EXP 	trial_counter: autoDraw = False
25.8126 	EXP 	reminder: autoDraw = False
25.8126 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
25.8126 	EXP 	background_3: autoDraw = True
25.8126 	EXP 	textbox: autoDraw = True
25.8126 	EXP 	reminder_2: autoDraw = True
25.8126 	EXP 	trial_counter_2: autoDraw = True
26.8000 	EXP 	New trial (rep=0, index=12): {'imageFile': 'different/22a.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
26.8262 	EXP 	background_3: autoDraw = False
26.8262 	EXP 	textbox: autoDraw = False
26.8262 	EXP 	reminder_2: autoDraw = False
26.8262 	EXP 	trial_counter_2: autoDraw = False
26.8262 	EXP 	faces: image = 'different/22a.png'
26.8262 	EXP 	background_2: autoDraw = True
26.8262 	EXP 	faces: autoDraw = True
26.8262 	EXP 	trial_counter: autoDraw = True
26.8262 	EXP 	reminder: autoDraw = True
27.2380 	DATA 	Keypress: right
27.2531 	EXP 	background_2: autoDraw = False
27.2531 	EXP 	faces: autoDraw = False
27.2531 	EXP 	trial_counter: autoDraw = False
27.2531 	EXP 	reminder: autoDraw = False
27.2531 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
27.2531 	EXP 	background_3: autoDraw = True
27.2531 	EXP 	textbox: autoDraw = True
27.2531 	EXP 	reminder_2: autoDraw = True
27.2531 	EXP 	trial_counter_2: autoDraw = True
28.2407 	EXP 	New trial (rep=0, index=13): {'imageFile': 'same/88b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
28.2801 	EXP 	background_3: autoDraw = False
28.2801 	EXP 	textbox: autoDraw = False
28.2801 	EXP 	reminder_2: autoDraw = False
28.2801 	EXP 	trial_counter_2: autoDraw = False
28.2801 	EXP 	faces: image = 'same/88b.png'
28.2801 	EXP 	background_2: autoDraw = True
28.2801 	EXP 	faces: autoDraw = True
28.2801 	EXP 	trial_counter: autoDraw = True
28.2801 	EXP 	reminder: autoDraw = True
28.4986 	DATA 	Keypress: escape
28.5743 	EXP 	glasgow_face_matching: status = STOPPED
28.5870 	EXP 	background_2: autoDraw = False
28.5870 	EXP 	faces: autoDraw = False
28.5870 	EXP 	trial_counter: autoDraw = False
28.5870 	EXP 	reminder: autoDraw = False
28.5871 	EXP 	glasgow_face_matching: status = STOPPED
28.6540 	EXP 	window1: mouseVisible = True
