Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,4.8962,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,,,,,,,,,,,,,,,,
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,4.9065,18.0012,left,1,13.0566,,18.0014,19.0018,0,0,0,2,1,same/168_C2_DV.jpg,left,same
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,19.0021,27.7379,right,0,8.7106,,27.738,28.7385,0,1,1,1,1,same/139_DV_C2.jpg,left,same
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,28.7387,32.6226,right,1,3.8584,,32.6228,33.6232,0,2,2,10,1,different/076_109_R.jpg,right,different
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,33.6237,36.4412,left,1,2.7903,,36.4413,37.4413,0,3,3,0,1,same/136_C2_DV.jpg,left,same
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,37.4415,43.2268,left,1,5.7611,,43.2268,44.2275,0,4,4,5,1,same/303_DV_C2.jpg,left,same
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,44.2277,48.7619,right,1,4.511,,48.7621,49.7623,0,5,5,6,1,different/013_235_R.jpg,right,different
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,49.7626,54.9142,left,0,5.1356,,54.9144,55.9147,0,6,6,8,1,different/025_235_L.jpg,right,different
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,55.915,62.6669,left,1,6.7312,,62.667,63.6676,0,7,7,4,1,same/235_C2_DV.jpg,left,same
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,63.6678,76.9392,left,0,13.2514,,76.9393,77.9393,0,8,8,9,1,different/049_218_L.jpg,right,different
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,77.9396,82.1076,left,0,4.1415,,82.1078,83.1081,0,9,9,7,1,different/019_074_L.jpg,right,different
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,83.1083,86.8426,left,1,3.7164,,86.8428,87.843,0,10,10,3,1,same/170_DV_C2.jpg,left,same
,,970550,001,2023-11-12_22h19.16.158,glasgow_face_matching,2023.2.2,Win32,60.18657839,87.8432,102.3813,left,0,14.5198,,102.3814,103.3821,0,11,11,11,1,different/077_133_R.jpg,right,different
