Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,10.8424,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,,,,,,,,,,,,,,,,
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,10.8564,13.6462,right,1,2.7567,,13.6464,14.648,0,0,0,9,1,different/049_218_L.jpg,right,different
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,14.6485,16.5502,right,1,1.8876,,16.5502,17.552,0,1,1,7,1,different/019_074_L.jpg,right,different
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,17.5523,19.6883,left,1,2.113,,19.6883,20.6898,0,2,2,4,1,same/235_C2_DV.jpg,left,same
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,20.6902,22.025,right,1,1.3182,,22.0251,23.0266,0,3,3,6,1,different/013_235_R.jpg,right,different
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,23.0269,25.0296,left,1,1.9771,,25.0296,26.0314,0,4,4,3,1,same/170_DV_C2.jpg,left,same
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,26.0318,27.8839,right,1,1.8278,,27.8839,28.8854,0,5,5,8,1,different/025_235_L.jpg,right,different
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,28.8856,33.6758,right,1,4.7719,,33.6759,34.6772,0,6,6,11,1,different/077_133_R.jpg,right,different
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,34.6775,36.0963,left,1,1.395,,36.0964,37.0978,0,7,7,2,1,same/168_C2_DV.jpg,left,same
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,37.0982,40.1523,left,1,3.0301,,40.1523,41.1534,0,8,8,0,1,same/136_C2_DV.jpg,left,same
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,41.1538,42.8058,left,1,1.6286,,42.8059,43.8074,0,9,9,5,1,same/303_DV_C2.jpg,left,same
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,43.8078,47.9803,left,1,4.1477,,47.9803,48.9817,0,10,10,1,1,same/139_DV_C2.jpg,left,same
,,640024,001,2024-01-08_14h40.26.050,glasgow_face_matching,2023.2.2,Win32,59.88023952,48.9821,53.2716,right,1,4.2653,,53.2716,54.2732,0,11,11,10,1,different/076_109_R.jpg,right,different
