18.8496 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
28.8274 	EXP 	window1: mouseVisible = True
28.8308 	EXP 	window1: mouseVisible = True
28.8310 	EXP 	window1: mouseVisible = True
28.8315 	EXP 	window1: mouseVisible = True
28.8320 	EXP 	window1: mouseVisible = True
28.8361 	EXP 	window1: mouseVisible = True
28.8362 	EXP 	window1: mouseVisible = True
28.8369 	EXP 	window1: mouseVisible = True
28.8375 	EXP 	window1: mouseVisible = True
28.8413 	EXP 	window1: mouseVisible = True
28.8414 	EXP 	window1: mouseVisible = True
28.8420 	EXP 	window1: mouseVisible = True
28.8426 	EXP 	window1: mouseVisible = True
28.8466 	EXP 	window1: mouseVisible = True
28.8468 	EXP 	window1: mouseVisible = True
28.8474 	EXP 	window1: mouseVisible = True
28.8479 	EXP 	window1: mouseVisible = True
28.8515 	EXP 	window1: mouseVisible = True
30.0795 	EXP 	Created background_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
30.0798 	EXP 	window1: mouseVisible = True
30.0800 	EXP 	window1: mouseVisible = True
30.0806 	EXP 	window1: mouseVisible = True
30.0813 	EXP 	window1: mouseVisible = True
30.0861 	EXP 	window1: mouseVisible = True
30.0863 	EXP 	window1: mouseVisible = True
30.0870 	EXP 	window1: mouseVisible = True
30.0876 	EXP 	window1: mouseVisible = True
0.0051 	EXP 	instructionstxt: autoLog = True
0.0051 	EXP 	trial_counter: autoLog = True
0.0051 	EXP 	reminder: autoLog = True
0.0051 	EXP 	textbox: autoLog = True
0.0051 	EXP 	reminder_2: autoLog = True
0.0051 	EXP 	trial_counter_2: autoLog = True
0.0051 	EXP 	endmsg: autoLog = True
0.0308 	EXP 	background: autoDraw = True
0.0308 	EXP 	instructionstxt: autoDraw = True
7.3976 	EXP 	Imported conditions_short.xlsx as conditions, 40 conditions, 3 params
7.4198 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
7.4201 	EXP 	New trial (rep=0, index=0): {'imageFile': 'same/76b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
7.5078 	DATA 	Keypress: right
7.5139 	EXP 	background: autoDraw = False
7.5139 	EXP 	instructionstxt: autoDraw = False
7.5139 	EXP 	faces: image = 'same/76b.png'
7.5139 	EXP 	background_2: autoDraw = True
7.5139 	EXP 	faces: autoDraw = True
7.5139 	EXP 	trial_counter: autoDraw = True
7.5139 	EXP 	reminder: autoDraw = True
16.6550 	DATA 	Keypress: right
16.6904 	EXP 	background_2: autoDraw = False
16.6904 	EXP 	faces: autoDraw = False
16.6904 	EXP 	trial_counter: autoDraw = False
16.6904 	EXP 	reminder: autoDraw = False
16.6904 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.6904 	EXP 	background_3: autoDraw = True
16.6904 	EXP 	textbox: autoDraw = True
16.6904 	EXP 	reminder_2: autoDraw = True
16.6904 	EXP 	trial_counter_2: autoDraw = True
17.6778 	EXP 	New trial (rep=0, index=1): {'imageFile': 'different/18a.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
17.7175 	EXP 	background_3: autoDraw = False
17.7175 	EXP 	textbox: autoDraw = False
17.7175 	EXP 	reminder_2: autoDraw = False
17.7175 	EXP 	trial_counter_2: autoDraw = False
17.7175 	EXP 	faces: image = 'different/18a.png'
17.7175 	EXP 	background_2: autoDraw = True
17.7175 	EXP 	faces: autoDraw = True
17.7175 	EXP 	trial_counter: autoDraw = True
17.7175 	EXP 	reminder: autoDraw = True
18.3228 	DATA 	Keypress: right
18.3310 	EXP 	background_2: autoDraw = False
18.3310 	EXP 	faces: autoDraw = False
18.3310 	EXP 	trial_counter: autoDraw = False
18.3310 	EXP 	reminder: autoDraw = False
18.3310 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
18.3310 	EXP 	background_3: autoDraw = True
18.3310 	EXP 	textbox: autoDraw = True
18.3310 	EXP 	reminder_2: autoDraw = True
18.3310 	EXP 	trial_counter_2: autoDraw = True
19.3184 	EXP 	New trial (rep=0, index=2): {'imageFile': 'same/55a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
19.3581 	EXP 	background_3: autoDraw = False
19.3581 	EXP 	textbox: autoDraw = False
19.3581 	EXP 	reminder_2: autoDraw = False
19.3581 	EXP 	trial_counter_2: autoDraw = False
19.3581 	EXP 	faces: image = 'same/55a.png'
19.3581 	EXP 	background_2: autoDraw = True
19.3581 	EXP 	faces: autoDraw = True
19.3581 	EXP 	trial_counter: autoDraw = True
19.3581 	EXP 	reminder: autoDraw = True
22.8106 	DATA 	Keypress: right
22.8261 	EXP 	background_2: autoDraw = False
22.8261 	EXP 	faces: autoDraw = False
22.8261 	EXP 	trial_counter: autoDraw = False
22.8261 	EXP 	reminder: autoDraw = False
22.8261 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.8261 	EXP 	background_3: autoDraw = True
22.8261 	EXP 	textbox: autoDraw = True
22.8261 	EXP 	reminder_2: autoDraw = True
22.8261 	EXP 	trial_counter_2: autoDraw = True
23.8134 	EXP 	New trial (rep=0, index=3): {'imageFile': 'same/98a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
23.8531 	EXP 	background_3: autoDraw = False
23.8531 	EXP 	textbox: autoDraw = False
23.8531 	EXP 	reminder_2: autoDraw = False
23.8531 	EXP 	trial_counter_2: autoDraw = False
23.8531 	EXP 	faces: image = 'same/98a.png'
23.8531 	EXP 	background_2: autoDraw = True
23.8531 	EXP 	faces: autoDraw = True
23.8531 	EXP 	trial_counter: autoDraw = True
23.8531 	EXP 	reminder: autoDraw = True
24.8459 	DATA 	Keypress: escape
25.1744 	EXP 	glasgow_face_matching: status = STOPPED
25.1870 	EXP 	background_2: autoDraw = False
25.1870 	EXP 	faces: autoDraw = False
25.1870 	EXP 	trial_counter: autoDraw = False
25.1870 	EXP 	reminder: autoDraw = False
25.1870 	EXP 	glasgow_face_matching: status = STOPPED
25.2595 	EXP 	window1: mouseVisible = True
