17.8794 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
27.3935 	EXP 	Created background_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
27.3938 	EXP 	window1: mouseVisible = True
27.3940 	EXP 	window1: mouseVisible = True
27.3947 	EXP 	window1: mouseVisible = True
27.3953 	EXP 	window1: mouseVisible = True
27.3995 	EXP 	window1: mouseVisible = True
27.3997 	EXP 	window1: mouseVisible = True
27.4002 	EXP 	window1: mouseVisible = True
27.4008 	EXP 	window1: mouseVisible = True
0.0164 	EXP 	instructionstxt: autoLog = True
0.0164 	EXP 	trial_counter: autoLog = True
0.0164 	EXP 	reminder: autoLog = True
0.0164 	EXP 	textbox: autoLog = True
0.0164 	EXP 	reminder_2: autoLog = True
0.0164 	EXP 	trial_counter_2: autoLog = True
0.0164 	EXP 	endmsg: autoLog = True
0.0422 	EXP 	background: autoDraw = True
0.0422 	EXP 	instructionstxt: autoDraw = True
4.7406 	EXP 	Imported conditions_short.xlsx as conditions, 40 conditions, 3 params
4.7442 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
4.7450 	EXP 	New trial (rep=0, index=0): {'imageFile': 'same/57c.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
5.1307 	DATA 	Keypress: space
5.1382 	EXP 	background: autoDraw = False
5.1382 	EXP 	instructionstxt: autoDraw = False
5.1382 	EXP 	faces: image = 'same/57c.png'
5.1382 	EXP 	background_2: autoDraw = True
5.1382 	EXP 	faces: autoDraw = True
5.1382 	EXP 	trial_counter: autoDraw = True
5.1382 	EXP 	reminder: autoDraw = True
15.9057 	DATA 	Keypress: right
15.9148 	EXP 	background_2: autoDraw = False
15.9148 	EXP 	faces: autoDraw = False
15.9148 	EXP 	trial_counter: autoDraw = False
15.9148 	EXP 	reminder: autoDraw = False
15.9148 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.9148 	EXP 	background_3: autoDraw = True
15.9148 	EXP 	textbox: autoDraw = True
15.9148 	EXP 	reminder_2: autoDraw = True
15.9148 	EXP 	trial_counter_2: autoDraw = True
16.8887 	EXP 	New trial (rep=0, index=1): {'imageFile': 'different/19b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
16.9283 	EXP 	background_3: autoDraw = False
16.9283 	EXP 	textbox: autoDraw = False
16.9283 	EXP 	reminder_2: autoDraw = False
16.9283 	EXP 	trial_counter_2: autoDraw = False
16.9283 	EXP 	faces: image = 'different/19b.png'
16.9283 	EXP 	background_2: autoDraw = True
16.9283 	EXP 	faces: autoDraw = True
16.9283 	EXP 	trial_counter: autoDraw = True
16.9283 	EXP 	reminder: autoDraw = True
24.2740 	DATA 	Keypress: right
24.2911 	EXP 	background_2: autoDraw = False
24.2911 	EXP 	faces: autoDraw = False
24.2911 	EXP 	trial_counter: autoDraw = False
24.2911 	EXP 	reminder: autoDraw = False
24.2911 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
24.2911 	EXP 	background_3: autoDraw = True
24.2911 	EXP 	textbox: autoDraw = True
24.2911 	EXP 	reminder_2: autoDraw = True
24.2911 	EXP 	trial_counter_2: autoDraw = True
25.2652 	EXP 	New trial (rep=0, index=2): {'imageFile': 'same/76b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
25.3048 	EXP 	background_3: autoDraw = False
25.3048 	EXP 	textbox: autoDraw = False
25.3048 	EXP 	reminder_2: autoDraw = False
25.3048 	EXP 	trial_counter_2: autoDraw = False
25.3048 	EXP 	faces: image = 'same/76b.png'
25.3048 	EXP 	background_2: autoDraw = True
25.3048 	EXP 	faces: autoDraw = True
25.3048 	EXP 	trial_counter: autoDraw = True
25.3048 	EXP 	reminder: autoDraw = True
27.5846 	DATA 	Keypress: right
27.5990 	EXP 	background_2: autoDraw = False
27.5990 	EXP 	faces: autoDraw = False
27.5990 	EXP 	trial_counter: autoDraw = False
27.5990 	EXP 	reminder: autoDraw = False
27.5990 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
27.5990 	EXP 	background_3: autoDraw = True
27.5990 	EXP 	textbox: autoDraw = True
27.5990 	EXP 	reminder_2: autoDraw = True
27.5990 	EXP 	trial_counter_2: autoDraw = True
28.5864 	EXP 	New trial (rep=0, index=3): {'imageFile': 'same/88b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
28.6260 	EXP 	background_3: autoDraw = False
28.6260 	EXP 	textbox: autoDraw = False
28.6260 	EXP 	reminder_2: autoDraw = False
28.6260 	EXP 	trial_counter_2: autoDraw = False
28.6260 	EXP 	faces: image = 'same/88b.png'
28.6260 	EXP 	background_2: autoDraw = True
28.6260 	EXP 	faces: autoDraw = True
28.6260 	EXP 	trial_counter: autoDraw = True
28.6260 	EXP 	reminder: autoDraw = True
29.9570 	DATA 	Keypress: right
29.9732 	EXP 	background_2: autoDraw = False
29.9732 	EXP 	faces: autoDraw = False
29.9732 	EXP 	trial_counter: autoDraw = False
29.9732 	EXP 	reminder: autoDraw = False
29.9732 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.9732 	EXP 	background_3: autoDraw = True
29.9732 	EXP 	textbox: autoDraw = True
29.9732 	EXP 	reminder_2: autoDraw = True
29.9732 	EXP 	trial_counter_2: autoDraw = True
30.9606 	EXP 	New trial (rep=0, index=4): {'imageFile': 'same/59a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
31.0003 	EXP 	background_3: autoDraw = False
31.0003 	EXP 	textbox: autoDraw = False
31.0003 	EXP 	reminder_2: autoDraw = False
31.0003 	EXP 	trial_counter_2: autoDraw = False
31.0003 	EXP 	faces: image = 'same/59a.png'
31.0003 	EXP 	background_2: autoDraw = True
31.0003 	EXP 	faces: autoDraw = True
31.0003 	EXP 	trial_counter: autoDraw = True
31.0003 	EXP 	reminder: autoDraw = True
35.0419 	DATA 	Keypress: right
35.0551 	EXP 	background_2: autoDraw = False
35.0551 	EXP 	faces: autoDraw = False
35.0551 	EXP 	trial_counter: autoDraw = False
35.0551 	EXP 	reminder: autoDraw = False
35.0551 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
35.0551 	EXP 	background_3: autoDraw = True
35.0551 	EXP 	textbox: autoDraw = True
35.0551 	EXP 	reminder_2: autoDraw = True
35.0551 	EXP 	trial_counter_2: autoDraw = True
36.0424 	EXP 	New trial (rep=0, index=5): {'imageFile': 'same/58a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
36.0822 	EXP 	background_3: autoDraw = False
36.0822 	EXP 	textbox: autoDraw = False
36.0822 	EXP 	reminder_2: autoDraw = False
36.0822 	EXP 	trial_counter_2: autoDraw = False
36.0822 	EXP 	faces: image = 'same/58a.png'
36.0822 	EXP 	background_2: autoDraw = True
36.0822 	EXP 	faces: autoDraw = True
36.0822 	EXP 	trial_counter: autoDraw = True
36.0822 	EXP 	reminder: autoDraw = True
38.6942 	DATA 	Keypress: right
38.7099 	EXP 	background_2: autoDraw = False
38.7099 	EXP 	faces: autoDraw = False
38.7099 	EXP 	trial_counter: autoDraw = False
38.7099 	EXP 	reminder: autoDraw = False
38.7099 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
38.7099 	EXP 	background_3: autoDraw = True
38.7099 	EXP 	textbox: autoDraw = True
38.7099 	EXP 	reminder_2: autoDraw = True
38.7099 	EXP 	trial_counter_2: autoDraw = True
39.6972 	EXP 	New trial (rep=0, index=6): {'imageFile': 'different/29b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
39.7368 	EXP 	background_3: autoDraw = False
39.7368 	EXP 	textbox: autoDraw = False
39.7368 	EXP 	reminder_2: autoDraw = False
39.7368 	EXP 	trial_counter_2: autoDraw = False
39.7368 	EXP 	faces: image = 'different/29b.png'
39.7368 	EXP 	background_2: autoDraw = True
39.7368 	EXP 	faces: autoDraw = True
39.7368 	EXP 	trial_counter: autoDraw = True
39.7368 	EXP 	reminder: autoDraw = True
40.5017 	DATA 	Keypress: right
40.5372 	EXP 	background_2: autoDraw = False
40.5372 	EXP 	faces: autoDraw = False
40.5372 	EXP 	trial_counter: autoDraw = False
40.5372 	EXP 	reminder: autoDraw = False
40.5372 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
40.5372 	EXP 	background_3: autoDraw = True
40.5372 	EXP 	textbox: autoDraw = True
40.5372 	EXP 	reminder_2: autoDraw = True
40.5372 	EXP 	trial_counter_2: autoDraw = True
41.5246 	EXP 	New trial (rep=0, index=7): {'imageFile': 'same/64b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
41.5642 	EXP 	background_3: autoDraw = False
41.5642 	EXP 	textbox: autoDraw = False
41.5642 	EXP 	reminder_2: autoDraw = False
41.5642 	EXP 	trial_counter_2: autoDraw = False
41.5642 	EXP 	faces: image = 'same/64b.png'
41.5642 	EXP 	background_2: autoDraw = True
41.5642 	EXP 	faces: autoDraw = True
41.5642 	EXP 	trial_counter: autoDraw = True
41.5642 	EXP 	reminder: autoDraw = True
43.9568 	DATA 	Keypress: escape
44.1011 	EXP 	glasgow_face_matching: status = STOPPED
44.1120 	EXP 	background_2: autoDraw = False
44.1120 	EXP 	faces: autoDraw = False
44.1120 	EXP 	trial_counter: autoDraw = False
44.1120 	EXP 	reminder: autoDraw = False
44.1121 	EXP 	glasgow_face_matching: status = STOPPED
44.2330 	EXP 	window1: mouseVisible = True
