13.8353 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
18.7225 	EXP 	Created background_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.55, 1.  ]), texRes=128.0, units='height', win=Window(...))
18.7228 	EXP 	window1: mouseVisible = True
18.7230 	EXP 	window1: mouseVisible = True
18.7236 	EXP 	window1: mouseVisible = True
18.7241 	EXP 	window1: mouseVisible = True
18.7281 	EXP 	window1: mouseVisible = True
18.7283 	EXP 	window1: mouseVisible = True
18.7289 	EXP 	window1: mouseVisible = True
18.7295 	EXP 	window1: mouseVisible = True
0.0125 	EXP 	instructionstxt: autoLog = True
0.0125 	EXP 	trial_counter: autoLog = True
0.0125 	EXP 	reminder: autoLog = True
0.0125 	EXP 	textbox: autoLog = True
0.0125 	EXP 	reminder_2: autoLog = True
0.0125 	EXP 	trial_counter_2: autoLog = True
0.0125 	EXP 	endmsg: autoLog = True
0.0383 	EXP 	background: autoDraw = True
0.0383 	EXP 	instructionstxt: autoDraw = True
2.0559 	DATA 	Mouse: Left button down, pos=(1156,653)
2.1229 	DATA 	Mouse:  Left button up, pos=(1156,653)
2.8757 	EXP 	Imported conditions_short.xlsx as conditions, 12 conditions, 3 params
2.8762 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
2.8764 	EXP 	New trial (rep=0, index=0): {'imageFile': 'different/049_218_L.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
2.9465 	DATA 	Keypress: space
2.9596 	EXP 	background: autoDraw = False
2.9596 	EXP 	instructionstxt: autoDraw = False
2.9596 	EXP 	faces: image = 'different/049_218_L.jpg'
2.9596 	EXP 	background_2: autoDraw = True
2.9596 	EXP 	faces: autoDraw = True
2.9596 	EXP 	trial_counter: autoDraw = True
2.9596 	EXP 	reminder: autoDraw = True
5.8148 	DATA 	Keypress: right
5.8271 	EXP 	background_2: autoDraw = False
5.8271 	EXP 	faces: autoDraw = False
5.8271 	EXP 	trial_counter: autoDraw = False
5.8271 	EXP 	reminder: autoDraw = False
5.8271 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
5.8271 	EXP 	background_3: autoDraw = True
5.8271 	EXP 	textbox: autoDraw = True
5.8271 	EXP 	reminder_2: autoDraw = True
5.8271 	EXP 	trial_counter_2: autoDraw = True
6.8012 	EXP 	New trial (rep=0, index=1): {'imageFile': 'same/235_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
6.8678 	EXP 	background_3: autoDraw = False
6.8678 	EXP 	textbox: autoDraw = False
6.8678 	EXP 	reminder_2: autoDraw = False
6.8678 	EXP 	trial_counter_2: autoDraw = False
6.8678 	EXP 	faces: image = 'same/235_C2_DV.jpg'
6.8678 	EXP 	background_2: autoDraw = True
6.8678 	EXP 	faces: autoDraw = True
6.8678 	EXP 	trial_counter: autoDraw = True
6.8678 	EXP 	reminder: autoDraw = True
7.1475 	DATA 	Keypress: left
7.1610 	EXP 	background_2: autoDraw = False
7.1610 	EXP 	faces: autoDraw = False
7.1610 	EXP 	trial_counter: autoDraw = False
7.1610 	EXP 	reminder: autoDraw = False
7.1610 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
7.1610 	EXP 	background_3: autoDraw = True
7.1610 	EXP 	textbox: autoDraw = True
7.1610 	EXP 	reminder_2: autoDraw = True
7.1610 	EXP 	trial_counter_2: autoDraw = True
8.1484 	EXP 	New trial (rep=0, index=2): {'imageFile': 'different/013_235_R.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
8.2146 	EXP 	background_3: autoDraw = False
8.2146 	EXP 	textbox: autoDraw = False
8.2146 	EXP 	reminder_2: autoDraw = False
8.2146 	EXP 	trial_counter_2: autoDraw = False
8.2146 	EXP 	faces: image = 'different/013_235_R.jpg'
8.2146 	EXP 	background_2: autoDraw = True
8.2146 	EXP 	faces: autoDraw = True
8.2146 	EXP 	trial_counter: autoDraw = True
8.2146 	EXP 	reminder: autoDraw = True
8.3860 	DATA 	Keypress: right
8.4015 	EXP 	background_2: autoDraw = False
8.4015 	EXP 	faces: autoDraw = False
8.4015 	EXP 	trial_counter: autoDraw = False
8.4015 	EXP 	reminder: autoDraw = False
8.4015 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
8.4015 	EXP 	background_3: autoDraw = True
8.4015 	EXP 	textbox: autoDraw = True
8.4015 	EXP 	reminder_2: autoDraw = True
8.4015 	EXP 	trial_counter_2: autoDraw = True
9.3888 	EXP 	New trial (rep=0, index=3): {'imageFile': 'different/076_109_R.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
9.4285 	EXP 	background_3: autoDraw = False
9.4285 	EXP 	textbox: autoDraw = False
9.4285 	EXP 	reminder_2: autoDraw = False
9.4285 	EXP 	trial_counter_2: autoDraw = False
9.4285 	EXP 	faces: image = 'different/076_109_R.jpg'
9.4285 	EXP 	background_2: autoDraw = True
9.4285 	EXP 	faces: autoDraw = True
9.4285 	EXP 	trial_counter: autoDraw = True
9.4285 	EXP 	reminder: autoDraw = True
9.6325 	DATA 	Keypress: left
9.6418 	EXP 	background_2: autoDraw = False
9.6418 	EXP 	faces: autoDraw = False
9.6418 	EXP 	trial_counter: autoDraw = False
9.6418 	EXP 	reminder: autoDraw = False
9.6418 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.6418 	EXP 	background_3: autoDraw = True
9.6418 	EXP 	textbox: autoDraw = True
9.6418 	EXP 	reminder_2: autoDraw = True
9.6418 	EXP 	trial_counter_2: autoDraw = True
10.6292 	EXP 	New trial (rep=0, index=4): {'imageFile': 'same/139_DV_C2.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
10.7088 	EXP 	background_3: autoDraw = False
10.7088 	EXP 	textbox: autoDraw = False
10.7088 	EXP 	reminder_2: autoDraw = False
10.7088 	EXP 	trial_counter_2: autoDraw = False
10.7088 	EXP 	faces: image = 'same/139_DV_C2.jpg'
10.7088 	EXP 	background_2: autoDraw = True
10.7088 	EXP 	faces: autoDraw = True
10.7088 	EXP 	trial_counter: autoDraw = True
10.7088 	EXP 	reminder: autoDraw = True
10.7878 	DATA 	Keypress: right
10.8023 	EXP 	background_2: autoDraw = False
10.8023 	EXP 	faces: autoDraw = False
10.8023 	EXP 	trial_counter: autoDraw = False
10.8023 	EXP 	reminder: autoDraw = False
10.8023 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.8023 	EXP 	background_3: autoDraw = True
10.8023 	EXP 	textbox: autoDraw = True
10.8023 	EXP 	reminder_2: autoDraw = True
10.8023 	EXP 	trial_counter_2: autoDraw = True
11.7897 	EXP 	New trial (rep=0, index=5): {'imageFile': 'different/077_133_R.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
11.8560 	EXP 	background_3: autoDraw = False
11.8560 	EXP 	textbox: autoDraw = False
11.8560 	EXP 	reminder_2: autoDraw = False
11.8560 	EXP 	trial_counter_2: autoDraw = False
11.8560 	EXP 	faces: image = 'different/077_133_R.jpg'
11.8560 	EXP 	background_2: autoDraw = True
11.8560 	EXP 	faces: autoDraw = True
11.8560 	EXP 	trial_counter: autoDraw = True
11.8560 	EXP 	reminder: autoDraw = True
11.8754 	DATA 	Keypress: left
11.9094 	EXP 	background_2: autoDraw = False
11.9094 	EXP 	faces: autoDraw = False
11.9094 	EXP 	trial_counter: autoDraw = False
11.9094 	EXP 	reminder: autoDraw = False
11.9094 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.9094 	EXP 	background_3: autoDraw = True
11.9094 	EXP 	textbox: autoDraw = True
11.9094 	EXP 	reminder_2: autoDraw = True
11.9094 	EXP 	trial_counter_2: autoDraw = True
12.9106 	EXP 	New trial (rep=0, index=6): {'imageFile': 'different/019_074_L.jpg', 'corrAns': 'right', 'sameOrDiff': 'different'}
12.9631 	EXP 	background_3: autoDraw = False
12.9631 	EXP 	textbox: autoDraw = False
12.9631 	EXP 	reminder_2: autoDraw = False
12.9631 	EXP 	trial_counter_2: autoDraw = False
12.9631 	EXP 	faces: image = 'different/019_074_L.jpg'
12.9631 	EXP 	background_2: autoDraw = True
12.9631 	EXP 	faces: autoDraw = True
12.9631 	EXP 	trial_counter: autoDraw = True
12.9631 	EXP 	reminder: autoDraw = True
12.9705 	DATA 	Keypress: right
13.5573 	DATA 	Keypress: right
13.5899 	EXP 	background_2: autoDraw = False
13.5899 	EXP 	faces: autoDraw = False
13.5899 	EXP 	trial_counter: autoDraw = False
13.5899 	EXP 	reminder: autoDraw = False
13.5899 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
13.5899 	EXP 	background_3: autoDraw = True
13.5899 	EXP 	textbox: autoDraw = True
13.5899 	EXP 	reminder_2: autoDraw = True
13.5899 	EXP 	trial_counter_2: autoDraw = True
14.5774 	EXP 	New trial (rep=0, index=7): {'imageFile': 'same/136_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
14.6570 	EXP 	background_3: autoDraw = False
14.6570 	EXP 	textbox: autoDraw = False
14.6570 	EXP 	reminder_2: autoDraw = False
14.6570 	EXP 	trial_counter_2: autoDraw = False
14.6570 	EXP 	faces: image = 'same/136_C2_DV.jpg'
14.6570 	EXP 	background_2: autoDraw = True
14.6570 	EXP 	faces: autoDraw = True
14.6570 	EXP 	trial_counter: autoDraw = True
14.6570 	EXP 	reminder: autoDraw = True
14.8293 	DATA 	Keypress: left
14.8442 	EXP 	background_2: autoDraw = False
14.8442 	EXP 	faces: autoDraw = False
14.8442 	EXP 	trial_counter: autoDraw = False
14.8442 	EXP 	reminder: autoDraw = False
14.8442 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
14.8442 	EXP 	background_3: autoDraw = True
14.8442 	EXP 	textbox: autoDraw = True
14.8442 	EXP 	reminder_2: autoDraw = True
14.8442 	EXP 	trial_counter_2: autoDraw = True
15.8313 	EXP 	New trial (rep=0, index=8): {'imageFile': 'same/168_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
15.8975 	EXP 	background_3: autoDraw = False
15.8975 	EXP 	textbox: autoDraw = False
15.8975 	EXP 	reminder_2: autoDraw = False
15.8975 	EXP 	trial_counter_2: autoDraw = False
15.8975 	EXP 	faces: image = 'same/168_C2_DV.jpg'
15.8975 	EXP 	background_2: autoDraw = True
15.8975 	EXP 	faces: autoDraw = True
15.8975 	EXP 	trial_counter: autoDraw = True
15.8975 	EXP 	reminder: autoDraw = True
15.9158 	DATA 	Keypress: right
15.9509 	EXP 	background_2: autoDraw = False
15.9509 	EXP 	faces: autoDraw = False
15.9509 	EXP 	trial_counter: autoDraw = False
15.9509 	EXP 	reminder: autoDraw = False
15.9509 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.9509 	EXP 	background_3: autoDraw = True
15.9509 	EXP 	textbox: autoDraw = True
15.9509 	EXP 	reminder_2: autoDraw = True
15.9509 	EXP 	trial_counter_2: autoDraw = True
16.8520 	DATA 	Keypress: escape
16.9383 	EXP 	New trial (rep=0, index=9): {'imageFile': 'same/303_DV_C2.jpg', 'corrAns': 'left', 'sameOrDiff': 'same'}
16.9705 	EXP 	glasgow_face_matching: status = STOPPED
16.9778 	EXP 	background_3: autoDraw = False
16.9778 	EXP 	textbox: autoDraw = False
16.9778 	EXP 	reminder_2: autoDraw = False
16.9778 	EXP 	trial_counter_2: autoDraw = False
16.9778 	EXP 	faces: image = 'same/303_DV_C2.jpg'
16.9778 	EXP 	background_2: autoDraw = True
16.9778 	EXP 	faces: autoDraw = True
16.9778 	EXP 	trial_counter: autoDraw = True
16.9778 	EXP 	reminder: autoDraw = True
16.9778 	EXP 	background_2: autoDraw = False
16.9778 	EXP 	faces: autoDraw = False
16.9778 	EXP 	trial_counter: autoDraw = False
16.9778 	EXP 	reminder: autoDraw = False
16.9783 	EXP 	glasgow_face_matching: status = STOPPED
17.0806 	EXP 	window1: mouseVisible = True
