Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0003,21.7389,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,,,,,,,,,,,,,,,,
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,21.7756,25.275,left,1,3.4366,,25.2759,26.2664,0,0,0,5,1,same/303_DV_C2.jpg,left,same
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,26.2679,28.2002,right,1,1.8876,,28.2004,29.2002,0,1,1,11,1,different/077_133_R.jpg,right,different
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,29.2008,31.1838,left,0,1.9529,,31.1839,32.1738,0,2,2,7,1,different/019_074_L.jpg,right,different
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,32.1756,34.6907,left,0,2.4797,,34.6908,35.6908,0,3,3,8,1,different/025_235_L.jpg,right,different
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,35.6919,36.9352,left,1,1.1985,,36.9352,37.9352,0,4,4,2,1,same/168_C2_DV.jpg,left,same
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,37.936,39.708,left,1,1.7351,,39.7081,40.7005,0,5,5,0,1,same/136_C2_DV.jpg,left,same
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,40.7014,42.2505,left,1,1.5148,,42.2505,43.2515,0,6,6,3,1,same/170_DV_C2.jpg,left,same
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,43.2525,44.185,right,1,0.8904,,44.1852,45.1841,0,7,7,6,1,different/013_235_R.jpg,right,different
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,45.1851,47.134,right,1,1.9098,,47.1345,48.1403,0,8,8,9,1,different/049_218_L.jpg,right,different
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,48.1407,49.7016,left,1,1.5281,,49.7017,50.7017,0,9,9,4,1,same/235_C2_DV.jpg,left,same
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,50.7026,52.7022,right,1,1.9587,,52.7022,53.7011,0,10,10,10,1,different/076_109_R.jpg,right,different
,,841137,001,2023-11-28_14h38.52.836,glasgow_face_matching,2023.2.2,Win32,59.43183169,53.7025,55.4184,left,1,1.6756,,55.4185,56.4193,0,11,11,1,1,same/139_DV_C2.jpg,left,same
