imageFile,corrAns,sameOrDiff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,background.started,startKey.started,instructionstxt.started,Instructions.stopped,trial.started,background_2.started,faces.started,resp.started,trial_counter.started,reminder.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,background_3.started,textbox.started,reminder_2.started,trial_counter_2.started,feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
different/7c.png,right,different,0,0,0,22,4.65295989997685,,0.011620899953413755,0.03760469995904714,0.03760469995904714,0.03760469995904714,4.560558499942999,4.569845499994699,4.65295989997685,4.65295989997685,4.65295989997685,4.65295989997685,4.65295989997685,6.854311499977484,right,1,2.1992870999965817,None,6.854832699988037,6.893452899996191,6.893452899996191,6.893452899996191,6.893452899996191,7.86723399994662,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/11b.png,right,different,0,1,1,23,7.90718369995011,,,,,,,7.8674612999893725,7.90718369995011,7.90718369995011,7.90718369995011,7.90718369995011,7.90718369995011,8.64153039996745,right,1,0.7299960000091232,None,8.641844799974933,8.667456699942704,8.667456699942704,8.667456699942704,8.667456699942704,9.654571299965028,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/27b.png,right,different,0,2,2,32,9.694511299952865,,,,,,,9.65482419996988,9.694511299952865,9.694511299952865,9.694511299952865,9.694511299952865,9.694511299952865,10.52228059998015,right,1,0.8145766999805346,None,10.522604599944316,10.54813379998086,10.54813379998086,10.54813379998086,10.54813379998086,11.535265499958768,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/22a.png,right,different,0,3,3,28,11.575246099964716,,,,,,,11.535493499948643,11.575246099964716,11.575246099964716,11.575246099964716,11.575246099964716,11.575246099964716,12.429683799971826,right,1,0.8529832999920473,None,12.429985899943858,12.455588599957991,12.455588599957991,12.455588599957991,12.455588599957991,13.442741899983957,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/4a.png,right,different,0,4,4,21,13.482558199961204,,,,,,,13.443005399953108,13.482558199961204,13.482558199961204,13.482558199961204,13.482558199961204,13.482558199961204,14.043687099998351,right,1,0.5536431999644265,None,14.044009399949573,14.069497199961916,14.069497199961916,14.069497199961916,14.069497199961916,15.056598699942697,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
same/76b.png,left,same,0,5,5,11,15.096526799956337,,,,,,,15.056828899949323,15.096526799956337,15.096526799956337,15.096526799956337,15.096526799956337,15.096526799956337,15.99094619997777,right,0,0.884265000000596,None,15.991244699980598,16.01687959994888,16.01687959994888,16.01687959994888,16.01687959994888,17.004011099983472,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/28b.png,right,different,0,6,6,33,17.04392279998865,,,,,,,17.00424389995169,17.04392279998865,17.04392279998865,17.04392279998865,17.04392279998865,17.04392279998865,17.591535999963526,right,1,0.5370223000063561,None,17.591851399978623,17.617516199999955,17.617516199999955,17.617516199999955,17.617516199999955,18.60460789996432,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/35b.png,right,different,0,7,7,37,18.644522599992342,,,,,,,18.604851299955044,18.644522599992342,18.644522599992342,18.644522599992342,18.644522599992342,18.644522599992342,18.898837199958507,left,0,0.24831659998744726,None,18.899160699977074,18.924665699945763,18.924665699945763,18.924665699945763,18.924665699945763,19.91178789996775,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
different/26b.png,right,different,0,8,8,31,19.9516843999736,,,,,,,19.912046499957796,19.9516843999736,19.9516843999736,19.9516843999736,19.9516843999736,19.9516843999736,20.085989999992307,right,1,0.13302090001525357,None,20.086309299978893,20.11176969995722,20.11176969995722,20.11176969995722,20.11176969995722,21.098871299996972,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
same/84a.png,left,same,0,9,9,16,21.138758499990217,,,,,,,21.09910499997204,21.138758499990217,21.138758499990217,21.138758499990217,21.138758499990217,21.138758499990217,21.73982719995547,right,0,0.5938397999852896,None,21.74018939997768,21.765741499955766,21.765741499955766,21.765741499955766,21.765741499955766,22.752820099995006,505225,001,2024-03-27_12h58.07.315,glasgow_face_matching,2023.2.3,75.02804171046729,2024-03-27 12h58.31.629796 -0300,
