6.7375 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
7.4257 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C962837D60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C962837D00>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C962837B20>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C962BD7820>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.4258 	EXP 	window1: mouseVisible = True
7.4258 	EXP 	window1: backgroundImage = ''
7.4259 	EXP 	window1: backgroundFit = 'none'
7.4279 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.4279 	EXP 	window1: recordFrameIntervals = False
7.5586 	EXP 	window1: recordFrameIntervals = True
7.7054 	EXP 	Screen (0) actual frame rate measured at 74.96Hz
7.7055 	EXP 	window1: recordFrameIntervals = False
7.7055 	EXP 	window1: mouseVisible = False
10.4382 	EXP 	glasgow_face_matching: status = STARTED
10.4386 	EXP 	window1: mouseVisible = True
11.6050 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
11.6053 	EXP 	window1: mouseVisible = True
11.6054 	EXP 	window1: mouseVisible = True
11.6060 	EXP 	window1: mouseVisible = True
11.6066 	EXP 	window1: mouseVisible = True
11.7047 	EXP 	window1: mouseVisible = True
11.7049 	EXP 	window1: mouseVisible = True
11.7055 	EXP 	window1: mouseVisible = True
11.7060 	EXP 	window1: mouseVisible = True
11.7137 	EXP 	window1: mouseVisible = True
12.9964 	EXP 	Created background_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
12.9965 	EXP 	window1: mouseVisible = True
13.0122 	EXP 	Created faces = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='faces', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.1, 0.8]), texRes=128, units='height', win=Window(...))
13.0125 	EXP 	window1: mouseVisible = True
13.0126 	EXP 	window1: mouseVisible = True
13.0132 	EXP 	window1: mouseVisible = True
13.0137 	EXP 	window1: mouseVisible = True
13.0175 	EXP 	window1: mouseVisible = True
13.0177 	EXP 	window1: mouseVisible = True
13.0182 	EXP 	window1: mouseVisible = True
13.0188 	EXP 	window1: mouseVisible = True
13.0227 	EXP 	window1: mouseVisible = True
13.0229 	EXP 	window1: mouseVisible = True
13.0235 	EXP 	window1: mouseVisible = True
13.0240 	EXP 	window1: mouseVisible = True
13.0440 	EXP 	window1: mouseVisible = True
13.0441 	EXP 	window1: mouseVisible = True
13.0447 	EXP 	window1: mouseVisible = True
13.0453 	EXP 	window1: mouseVisible = True
13.0491 	EXP 	window1: mouseVisible = True
14.2747 	EXP 	Created background_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
14.2750 	EXP 	window1: mouseVisible = True
14.2751 	EXP 	window1: mouseVisible = True
14.2757 	EXP 	window1: mouseVisible = True
14.2763 	EXP 	window1: mouseVisible = True
14.2804 	EXP 	window1: mouseVisible = True
14.2805 	EXP 	window1: mouseVisible = True
14.2811 	EXP 	window1: mouseVisible = True
14.2817 	EXP 	window1: mouseVisible = True
14.2857 	EXP 	window1: mouseVisible = True
14.2859 	EXP 	window1: mouseVisible = True
14.2865 	EXP 	window1: mouseVisible = True
14.2871 	EXP 	window1: mouseVisible = True
14.2916 	EXP 	window1: mouseVisible = True
14.2917 	EXP 	window1: mouseVisible = True
14.2923 	EXP 	window1: mouseVisible = True
14.2928 	EXP 	window1: mouseVisible = True
14.2964 	EXP 	window1: mouseVisible = True
14.2966 	EXP 	window1: mouseVisible = True
14.2971 	EXP 	window1: mouseVisible = True
14.2976 	EXP 	window1: mouseVisible = True
14.3014 	EXP 	window1: mouseVisible = True
14.3015 	EXP 	window1: mouseVisible = True
14.3021 	EXP 	window1: mouseVisible = True
14.3026 	EXP 	window1: mouseVisible = True
14.3060 	EXP 	window1: mouseVisible = True
15.5960 	EXP 	Created background_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
15.5963 	EXP 	window1: mouseVisible = True
15.5964 	EXP 	window1: mouseVisible = True
15.5970 	EXP 	window1: mouseVisible = True
15.5976 	EXP 	window1: mouseVisible = True
15.6014 	EXP 	window1: mouseVisible = True
15.6015 	EXP 	window1: mouseVisible = True
15.6022 	EXP 	window1: mouseVisible = True
15.6028 	EXP 	window1: mouseVisible = True
0.0095 	EXP 	instructionstxt: autoLog = True
0.0095 	EXP 	trial_counter: autoLog = True
0.0095 	EXP 	reminder: autoLog = True
0.0095 	EXP 	textbox: autoLog = True
0.0095 	EXP 	reminder_2: autoLog = True
0.0095 	EXP 	trial_counter_2: autoLog = True
0.0095 	EXP 	endmsg: autoLog = True
0.0355 	EXP 	background: autoDraw = True
0.0355 	EXP 	instructionstxt: autoDraw = True
5.0506 	EXP 	Imported conditions_short.xlsx as conditions, 40 conditions, 3 params
5.0516 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
5.0518 	EXP 	New trial (rep=0, index=0): {'imageFile': 'same/57c.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
5.1179 	DATA 	Keypress: right
5.1308 	EXP 	background: autoDraw = False
5.1308 	EXP 	instructionstxt: autoDraw = False
5.1308 	EXP 	faces: image = 'same/57c.png'
5.1308 	EXP 	background_2: autoDraw = True
5.1308 	EXP 	faces: autoDraw = True
5.1308 	EXP 	trial_counter: autoDraw = True
5.1308 	EXP 	reminder: autoDraw = True
7.9328 	DATA 	Keypress: right
7.9449 	EXP 	background_2: autoDraw = False
7.9449 	EXP 	faces: autoDraw = False
7.9449 	EXP 	trial_counter: autoDraw = False
7.9449 	EXP 	reminder: autoDraw = False
7.9449 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.9449 	EXP 	background_3: autoDraw = True
7.9449 	EXP 	textbox: autoDraw = True
7.9449 	EXP 	reminder_2: autoDraw = True
7.9449 	EXP 	trial_counter_2: autoDraw = True
8.9323 	EXP 	New trial (rep=0, index=1): {'imageFile': 'same/64b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
8.9720 	EXP 	background_3: autoDraw = False
8.9720 	EXP 	textbox: autoDraw = False
8.9720 	EXP 	reminder_2: autoDraw = False
8.9720 	EXP 	trial_counter_2: autoDraw = False
8.9720 	EXP 	faces: image = 'same/64b.png'
8.9720 	EXP 	background_2: autoDraw = True
8.9720 	EXP 	faces: autoDraw = True
8.9720 	EXP 	trial_counter: autoDraw = True
8.9720 	EXP 	reminder: autoDraw = True
10.0910 	DATA 	Keypress: right
10.1058 	EXP 	background_2: autoDraw = False
10.1058 	EXP 	faces: autoDraw = False
