Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0003,25.3028,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,,,,,,,,,,,,,,,,
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,25.3228,37.2591,right,0,11.9006,,37.2596,38.2527,0,0,0,2,1,same/168_C2_DV.jpg,left,same
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,38.2533,38.7661,right,0,0.4898,,38.7662,39.7744,0,1,1,1,1,same/139_DV_C2.jpg,left,same
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,39.7748,59.5369,right,1,19.7389,,59.5369,60.5257,0,2,2,8,1,different/025_235_L.jpg,right,different
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,60.5264,60.7087,right,1,0.1573,,60.7087,61.7184,0,3,3,11,1,different/077_133_R.jpg,right,different
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,61.7187,61.7391,right,0,0.0007,,61.7391,62.74,0,4,4,5,1,same/303_DV_C2.jpg,left,same
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,62.7404,62.8568,right,1,0.0946,,62.8569,63.8578,0,5,5,7,1,different/019_074_L.jpg,right,different
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,63.8581,63.9578,right,0,0.079,,63.9579,64.9588,0,6,6,3,1,same/170_DV_C2.jpg,left,same
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,64.9592,65.0924,right,1,0.112,,65.0924,66.0938,0,7,7,9,1,different/049_218_L.jpg,right,different
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,66.0941,66.1435,right,0,0.0258,,66.1435,67.1443,0,8,8,4,1,same/235_C2_DV.jpg,left,same
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,67.1447,67.1649,right,0,0.0012,,67.1649,68.1621,0,9,9,0,1,same/136_C2_DV.jpg,left,same
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,68.1625,68.3121,right,1,0.1281,,68.3122,69.3132,0,10,10,10,1,different/076_109_R.jpg,right,different
,,756364,001,2023-10-30_16h26.49.008,glasgow_face_matching,2023.2.2,Win32,59.68367651,69.3136,69.8472,right,1,0.5115,,69.8473,70.8483,0,11,11,6,1,different/013_235_R.jpg,right,different
