Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,9.7257,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,9.7414,16.4213,right,1,6.649,,16.4218,17.4257,0,0,0,7,1,different/019_074_L.jpg,right,different
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,17.4263,20.4067,left,1,2.9498,,20.4068,21.4046,0,1,1,1,1,same/139_DV_C2.jpg,left,same
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,21.4053,24.4725,left,1,3.0423,,24.4726,25.4737,0,2,2,4,1,same/235_C2_DV.jpg,left,same
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,25.4747,29.157,right,1,3.6549,,29.1572,30.1539,0,3,3,10,1,different/076_109_R.jpg,right,different
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,30.1547,34.1387,left,1,3.9641,,34.1388,35.139,0,4,4,3,1,same/170_DV_C2.jpg,left,same
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,35.1392,40.2224,right,1,5.0744,,40.2228,41.2215,0,5,5,8,1,different/025_235_L.jpg,right,different
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,41.2225,44.64,right,1,3.3956,,44.6401,45.6401,0,6,6,9,1,different/049_218_L.jpg,right,different
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,45.6404,51.5221,left,1,5.8695,,51.5225,52.5203,0,7,7,5,1,same/303_DV_C2.jpg,left,same
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,52.5232,54.5557,right,1,2.0057,,54.5559,55.5559,0,8,8,6,1,different/013_235_R.jpg,right,different
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,55.5562,68.3209,left,1,12.7512,,68.3211,69.3228,0,9,9,0,1,same/136_C2_DV.jpg,left,same
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,69.3238,83.2899,right,1,13.9409,,83.2901,84.2895,0,10,10,11,1,different/077_133_R.jpg,right,different
,,321215,001,2023-12-12_14h12.48.475,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,84.29,97.4561,right,0,13.1449,,97.4563,98.4548,0,11,11,2,1,same/168_C2_DV.jpg,left,same
