Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,23.8294,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,,,,,,,,,,,,,,,,
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,23.8414,25.7229,right,1,1.8439,,25.7233,26.7319,0,0,0,9,1,different/049_218_L.jpg,right,different
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,26.7327,29.2658,left,1,2.5137,,29.2658,30.2565,0,1,1,1,1,same/139_DV_C2.jpg,left,same
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,30.2573,33.7152,right,1,3.4324,,33.7153,34.7082,0,2,2,6,1,different/013_235_R.jpg,right,different
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,34.7091,37.1999,left,1,2.4674,,37.2001,38.1903,0,3,3,4,1,same/235_C2_DV.jpg,left,same
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,38.1911,45.9308,right,1,7.7144,,45.9309,46.9269,0,4,4,7,1,different/019_074_L.jpg,right,different
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,46.9273,49.5484,right,1,2.5983,,49.5485,50.5396,0,5,5,8,1,different/025_235_L.jpg,right,different
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,50.5405,52.2167,left,1,1.6501,,52.2167,53.2058,0,6,6,0,1,same/136_C2_DV.jpg,left,same
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,53.2065,55.0395,left,1,1.805,,55.0397,56.0471,0,7,7,3,1,same/170_DV_C2.jpg,left,same
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,56.0474,59.2502,right,1,3.1829,,59.2504,60.2396,0,8,8,11,1,different/077_133_R.jpg,right,different
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,60.2401,62.2328,left,1,1.9664,,62.2328,63.225,0,9,9,2,1,same/168_C2_DV.jpg,left,same
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,63.2255,64.9313,left,1,1.6818,,64.9314,65.9226,0,10,10,5,1,same/303_DV_C2.jpg,left,same
,,100799,001,2023-11-03_10h32.32.741,glasgow_face_matching,2023.2.2,Win32,60.03121623,65.9233,70.6485,right,1,4.699,,70.6487,71.6389,0,11,11,10,1,different/076_109_R.jpg,right,different
