Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0,23.9766,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,,,,,,,,,,,,,,,,
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,23.9972,26.2207,left,0,2.1995,,26.2209,27.2223,0,0,0,6,1,different/013_235_R.jpg,right,different
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,27.2233,29.6306,left,1,2.3716,,29.6307,30.6308,0,1,1,4,1,same/235_C2_DV.jpg,left,same
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,30.6314,32.6732,right,1,2.0134,,32.6733,33.6648,0,2,2,10,1,different/076_109_R.jpg,right,different
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,33.6652,35.1491,right,0,1.4543,,35.1492,36.1492,0,3,3,3,1,same/170_DV_C2.jpg,left,same
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,36.1499,38.25,left,1,2.0642,,38.2501,39.2501,0,4,4,2,1,same/168_C2_DV.jpg,left,same
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,39.2508,42.4679,right,1,3.1864,,42.468,43.4684,0,5,5,9,1,different/049_218_L.jpg,right,different
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,43.469,46.386,left,1,2.8791,,46.3862,47.386,0,6,6,1,1,same/139_DV_C2.jpg,left,same
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,47.3864,49.0537,right,1,1.6346,,49.0538,50.0539,0,7,7,11,1,different/077_133_R.jpg,right,different
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,50.0544,51.8877,right,1,1.7966,,51.8878,52.8881,0,8,8,7,1,different/019_074_L.jpg,right,different
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,52.8887,55.4815,left,1,2.5619,,55.4815,56.4727,0,9,9,5,1,same/303_DV_C2.jpg,left,same
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,56.4733,59.0403,right,1,2.5278,,59.0404,60.0405,0,10,10,8,1,different/025_235_L.jpg,right,different
,,910236,001,2023-12-14_16h05.59.557,glasgow_face_matching,2023.2.2,Win32,60.04202942,60.0409,62.8746,left,1,2.8034,,62.8747,63.8753,0,11,11,0,1,same/136_C2_DV.jpg,left,same
