imageFile,corrAns,sameOrDiff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,background.started,startKey.started,instructionstxt.started,Instructions.stopped,trial.started,background_2.started,faces.started,resp.started,trial_counter.started,reminder.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,background_3.started,textbox.started,reminder_2.started,trial_counter_2.started,feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
same/75c.png,left,same,0,0,0,10,21.083280499995453,,0.009762100002262741,0.03530950000276789,0.03530950000276789,0.03530950000276789,20.977390899992315,20.988493599987123,21.083280499995453,21.083280499995453,21.083280499995453,21.083280499995453,21.083280499995453,25.365475099999458,right,0,4.279241600015666,None,25.36601560001145,25.391323799995007,25.391323799995007,25.391323799995007,25.391323799995007,26.378541899990523,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/32c.png,right,different,0,1,1,36,26.41834740000195,,,,,,,26.378941500006476,26.41834740000195,26.41834740000195,26.41834740000195,26.41834740000195,26.41834740000195,28.273152500012657,left,0,1.848814199998742,None,28.273490499996115,28.29909200000111,28.29909200000111,28.29909200000111,28.29909200000111,29.286255799990613,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/31b.png,right,different,0,2,2,35,29.32612209999934,,,,,,,29.286604299995815,29.32612209999934,29.32612209999934,29.32612209999934,29.32612209999934,29.32612209999934,29.940548299986403,right,1,0.6124837000097614,None,29.940882700000657,29.97974239999894,29.97974239999894,29.97974239999894,29.97974239999894,30.953518399997847,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/29b.png,right,different,0,3,3,34,30.993388100003358,,,,,,,30.953859200002626,30.993388100003358,30.993388100003358,30.993388100003358,30.993388100003358,30.993388100003358,31.675047199998517,right,1,0.6731787000026088,None,31.675728900008835,31.700334599998314,31.700334599998314,31.700334599998314,31.700334599998314,32.68746600000304,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/4a.png,right,different,0,4,4,21,32.72735639999155,,,,,,,32.68770830001449,32.72735639999155,32.72735639999155,32.72735639999155,32.72735639999155,32.72735639999155,33.288352700008545,right,1,0.5480130000214558,None,33.288671499991324,33.314259200007655,33.314259200007655,33.314259200007655,33.314259200007655,34.30139360000612,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
same/79a.png,left,same,0,5,5,13,34.35468459999538,,,,,,,34.30166279998957,34.35468459999538,34.35468459999538,34.35468459999538,34.35468459999538,34.35468459999538,36.3962434999994,right,0,2.032115400012117,None,36.39659099999699,36.4220723999897,36.4220723999897,36.4220723999897,36.4220723999897,37.40919189999113,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/22a.png,right,different,0,6,6,28,37.449140400014585,,,,,,,37.40945229999488,37.449140400014585,37.449140400014585,37.449140400014585,37.449140400014585,37.449140400014585,38.86378360001254,right,1,1.4012703000043985,None,38.86413410000387,38.88967609999236,38.88967609999236,38.88967609999236,38.88967609999236,39.87678570000571,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/18a.png,right,different,0,7,7,25,39.91668560000835,,,,,,,39.87702929999796,39.91668560000835,39.91668560000835,39.91668560000835,39.91668560000835,39.91668560000835,40.57116550000501,right,1,0.6461176000011619,None,40.571532100002514,40.597010900004534,40.597010900004534,40.597010900004534,40.597010900004534,41.58413790000486,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/17a.png,right,different,0,8,8,24,41.63734859999386,,,,,,,41.584423499996774,41.63734859999386,41.63734859999386,41.63734859999386,41.63734859999386,41.63734859999386,42.01166720001493,right,1,0.37339199997950345,None,42.01201519998722,42.03754950000439,42.03754950000439,42.03754950000439,42.03754950000439,43.02461839999887,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
different/36c.png,right,different,0,9,9,38,43.064563199994154,,,,,,,43.0248622999934,43.064563199994154,43.064563199994154,43.064563199994154,43.064563199994154,43.064563199994154,43.505504700005986,left,0,0.43498879999970086,None,43.50585750001483,43.53141940000933,43.53141940000933,43.53141940000933,43.53141940000933,44.51854690001346,667458,001,2024-04-21_15h50.13.961,glasgow_face_matching,2023.2.3,74.90833093073823,2024-04-21 15h50.21.246095 -0400,
