Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0003,26.7282,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,,,,,,,,,,,,,,,,
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,26.7492,37.7948,right,1,11.0028,,37.8048,38.7949,0,0,0,6,1,different/013_235_R.jpg,right,different
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,38.7954,49.5804,right,1,10.7586,,49.5804,50.5778,0,1,1,9,1,different/049_218_L.jpg,right,different
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,50.5781,54.2769,left,1,3.6757,,54.277,55.278,0,2,2,5,1,same/303_DV_C2.jpg,left,same
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,55.2782,60.829,right,1,5.5269,,60.829,61.8279,0,3,3,7,1,different/019_074_L.jpg,right,different
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,61.8281,63.9786,right,1,2.1297,,63.9786,64.9769,0,4,4,8,1,different/025_235_L.jpg,right,different
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,64.9772,67.4277,left,1,2.428,,67.4277,68.4304,0,5,5,0,1,same/136_C2_DV.jpg,left,same
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,68.4306,72.9955,left,1,4.5407,,72.9956,73.9953,0,6,6,1,1,same/139_DV_C2.jpg,left,same
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,73.9957,77.2307,right,1,3.216,,77.2308,78.2268,0,7,7,11,1,different/077_133_R.jpg,right,different
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,78.2271,82.6804,left,1,4.4338,,82.6805,83.6767,0,8,8,4,1,same/235_C2_DV.jpg,left,same
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,83.6769,96.977,right,1,13.2751,,96.9771,97.9765,0,9,9,10,1,different/076_109_R.jpg,right,different
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,97.9767,100.6297,left,1,2.6269,,100.6298,101.6272,0,10,10,2,1,same/168_C2_DV.jpg,left,same
,,097151,001,2024-01-15_16h46.54.200,glasgow_face_matching,2023.2.2,MacIntel,60.24096386,101.6275,103.7105,left,1,2.0592,,103.7105,104.7106,0,11,11,3,1,same/170_DV_C2.jpg,left,same
