Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0,36.709,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,36.77,42.885,left,1,6.039,,42.885,43.897,0,0,0,1,1,same/139_DV_C2.jpg,left,same
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,43.901,47.953,right,1,3.991,,47.954,48.932,0,1,1,10,1,different/076_109_R.jpg,right,different
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,48.933,50.8,left,0,1.808,,50.8,51.82,0,2,2,6,1,different/013_235_R.jpg,right,different
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,51.821,53.539,right,0,1.661,,53.54,54.522,0,3,3,5,1,same/303_DV_C2.jpg,left,same
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,54.523,56.778,right,1,2.193,,56.778,57.779,0,4,4,9,1,different/049_218_L.jpg,right,different
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,57.782,59.542,right,1,1.7,,59.542,60.541,0,5,5,7,1,different/019_074_L.jpg,right,different
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,60.542,62.889,right,1,2.287,,62.89,63.886,0,6,6,11,1,different/077_133_R.jpg,right,different
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,63.886,67.262,right,0,3.338,,67.262,68.24,0,7,7,3,1,same/170_DV_C2.jpg,left,same
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,68.241,69.763,left,1,1.466,,69.764,70.747,0,8,8,4,1,same/235_C2_DV.jpg,left,same
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,70.748,72.38,left,0,1.574,,72.382,73.364,0,9,9,8,1,different/025_235_L.jpg,right,different
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,73.372,74.826,left,1,1.381,,74.827,75.826,0,10,10,2,1,same/168_C2_DV.jpg,left,same
,,381787,001,2023-10-27_13h33.54.449,glasgow_face_matching,2023.2.2,Win32,60.0240096,75.828,77.662,left,1,1.783,,77.662,78.663,0,11,11,0,1,same/136_C2_DV.jpg,left,same
