Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0004,71.678,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,,,,,,,,,,,,,,,,
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,71.7122,76.5479,left,1,4.7984,,76.5645,77.5493,0,0,0,3,1,same/170_DV_C2.jpg,left,same
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,77.5505,79.3314,left,1,1.743,,79.3315,80.3313,0,1,1,5,1,same/303_DV_C2.jpg,left,same
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,80.3318,82.1901,left,1,1.829,,82.1902,83.1819,0,2,2,0,1,same/136_C2_DV.jpg,left,same
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,83.1837,84.5146,right,1,1.3012,,84.5147,85.5143,0,3,3,10,1,different/076_109_R.jpg,right,different
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,85.5151,90.1993,left,1,4.6473,,90.1995,91.1977,0,4,4,1,1,same/139_DV_C2.jpg,left,same
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,91.1984,93.7981,right,1,2.5587,,93.7981,94.8054,0,5,5,9,1,different/049_218_L.jpg,right,different
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,94.8059,97.7141,right,1,2.8719,,97.7142,98.714,0,6,6,7,1,different/019_074_L.jpg,right,different
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,98.7144,100.4505,left,1,1.6993,,100.4506,101.4487,0,7,7,4,1,same/235_C2_DV.jpg,left,same
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,101.4497,102.9971,right,0,1.5117,,102.9972,103.9972,0,8,8,2,1,same/168_C2_DV.jpg,left,same
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,103.9976,106.099,left,0,2.0648,,106.0992,107.0979,0,9,9,11,1,different/077_133_R.jpg,right,different
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,107.0995,108.964,right,1,1.8285,,108.9641,109.9639,0,10,10,6,1,different/013_235_R.jpg,right,different
,,628643,001,2023-10-24_16h57.42.310,glasgow_face_matching,2023.2.2,Win32,59.44596362,109.9644,111.3152,right,1,1.3169,,111.3153,112.3152,0,11,11,8,1,different/025_235_L.jpg,right,different
