Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0007,22.7993,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,,,,,,,,,,,,,,,,
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,22.8457,39.066,right,0,16.1643,,39.0987,40.0719,0,0,0,1,1,same/139_DV_C2.jpg,left,same
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,40.0733,42.8558,right,1,2.731,,42.8561,43.8483,0,1,1,9,1,different/049_218_L.jpg,right,different
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,43.8492,47.2113,left,0,3.3086,,47.2116,48.2115,0,2,2,6,1,different/013_235_R.jpg,right,different
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,48.2124,50.3941,right,1,2.1523,,50.3943,51.3961,0,3,3,10,1,different/076_109_R.jpg,right,different
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,51.3977,54.5108,left,1,3.062,,54.5113,55.5092,0,4,4,4,1,same/235_C2_DV.jpg,left,same
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,55.5096,57.043,right,1,1.4911,,57.0438,58.0352,0,5,5,8,1,different/025_235_L.jpg,right,different
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,58.0363,60.8252,left,1,2.7275,,60.8255,61.8248,0,6,6,0,1,same/136_C2_DV.jpg,left,same
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,61.8254,64.5253,left,1,2.6701,,64.5256,65.5321,0,7,7,3,1,same/170_DV_C2.jpg,left,same
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,65.533,69.6574,left,1,4.0897,,69.6581,70.6573,0,8,8,2,1,same/168_C2_DV.jpg,left,same
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,70.6579,76.0725,right,1,5.3787,,76.0742,77.0725,0,9,9,11,1,different/077_133_R.jpg,right,different
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,77.0733,78.604,right,1,1.4974,,78.6042,79.6106,0,10,10,7,1,different/019_074_L.jpg,right,different
,,733432,001,2023-12-04_15h31.35.090,glasgow_face_matching,2023.2.2,Win32,59.70505702,79.6115,81.6793,left,1,2.0152,,81.6797,82.6712,0,11,11,5,1,same/303_DV_C2.jpg,left,same
