9.6911 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
13.8003 	EXP 	Created background_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
13.8006 	EXP 	window1: mouseVisible = True
13.8008 	EXP 	window1: mouseVisible = True
13.8015 	EXP 	window1: mouseVisible = True
13.8021 	EXP 	window1: mouseVisible = True
13.8060 	EXP 	window1: mouseVisible = True
13.8061 	EXP 	window1: mouseVisible = True
13.8067 	EXP 	window1: mouseVisible = True
13.8073 	EXP 	window1: mouseVisible = True
13.8109 	EXP 	window1: mouseVisible = True
13.8111 	EXP 	window1: mouseVisible = True
13.8116 	EXP 	window1: mouseVisible = True
13.8122 	EXP 	window1: mouseVisible = True
13.8166 	EXP 	window1: mouseVisible = True
13.8167 	EXP 	window1: mouseVisible = True
13.8173 	EXP 	window1: mouseVisible = True
13.8178 	EXP 	window1: mouseVisible = True
13.8214 	EXP 	window1: mouseVisible = True
13.8215 	EXP 	window1: mouseVisible = True
13.8220 	EXP 	window1: mouseVisible = True
13.8226 	EXP 	window1: mouseVisible = True
13.8262 	EXP 	window1: mouseVisible = True
13.8264 	EXP 	window1: mouseVisible = True
13.8269 	EXP 	window1: mouseVisible = True
13.8275 	EXP 	window1: mouseVisible = True
13.8316 	EXP 	window1: mouseVisible = True
13.9032 	EXP 	Created background_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
13.9036 	EXP 	window1: mouseVisible = True
13.9039 	EXP 	window1: mouseVisible = True
13.9047 	EXP 	window1: mouseVisible = True
13.9053 	EXP 	window1: mouseVisible = True
13.9100 	EXP 	window1: mouseVisible = True
13.9101 	EXP 	window1: mouseVisible = True
13.9108 	EXP 	window1: mouseVisible = True
13.9113 	EXP 	window1: mouseVisible = True
0.0110 	EXP 	instructionstxt: autoLog = True
0.0110 	EXP 	trial_counter: autoLog = True
0.0110 	EXP 	reminder: autoLog = True
0.0110 	EXP 	textbox: autoLog = True
0.0110 	EXP 	reminder_2: autoLog = True
0.0110 	EXP 	trial_counter_2: autoLog = True
0.0110 	EXP 	endmsg: autoLog = True
0.0239 	EXP 	background: autoDraw = True
0.0239 	EXP 	instructionstxt: autoDraw = True
2.8882 	EXP 	Imported conditions_short.xlsx as conditions, 40 conditions, 3 params
2.8895 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
2.8898 	EXP 	New trial (rep=0, index=0): {'imageFile': 'same/84a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
2.9567 	DATA 	Keypress: right
2.9719 	EXP 	background: autoDraw = False
2.9719 	EXP 	instructionstxt: autoDraw = False
2.9719 	EXP 	faces: image = 'same/84a.png'
2.9719 	EXP 	background_2: autoDraw = True
2.9719 	EXP 	faces: autoDraw = True
2.9719 	EXP 	trial_counter: autoDraw = True
2.9719 	EXP 	reminder: autoDraw = True
4.1372 	DATA 	Keypress: escape
4.2530 	EXP 	glasgow_face_matching: status = STOPPED
4.2654 	EXP 	background_2: autoDraw = False
4.2654 	EXP 	faces: autoDraw = False
4.2654 	EXP 	trial_counter: autoDraw = False
4.2654 	EXP 	reminder: autoDraw = False
4.2654 	EXP 	glasgow_face_matching: status = STOPPED
4.3236 	EXP 	window1: mouseVisible = True
