Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,18.9841,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,,,,,,,,,,,,,,,,
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,19.0051,33.7455,right,1,14.6946,,33.7546,34.7459,0,0,0,11,1,different/077_133_R.jpg,right,different
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,34.747,38.4662,right,1,3.7066,,38.4663,39.4667,0,1,1,9,1,different/049_218_L.jpg,right,different
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,39.467,41.7854,left,1,2.292,,41.7855,42.7863,0,2,2,5,1,same/303_DV_C2.jpg,left,same
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,42.7865,46.0221,right,1,3.2094,,46.0222,47.0223,0,3,3,10,1,different/076_109_R.jpg,right,different
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,47.0226,51.159,left,1,4.1166,,51.1592,52.1598,0,4,4,4,1,same/235_C2_DV.jpg,left,same
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,52.16,54.2282,right,1,2.0512,,54.2283,55.2289,0,5,5,8,1,different/025_235_L.jpg,right,different
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,55.2291,56.9968,left,0,1.747,,56.9968,57.9975,0,6,6,6,1,different/013_235_R.jpg,right,different
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,57.9977,59.2491,right,1,1.2361,,59.2493,60.2499,0,7,7,7,1,different/019_074_L.jpg,right,different
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,60.2501,63.0354,right,0,2.7715,,63.0355,64.0361,0,8,8,2,1,same/168_C2_DV.jpg,left,same
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,64.0364,65.7376,right,0,1.6754,,65.7378,66.7385,0,9,9,1,1,same/139_DV_C2.jpg,left,same
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,66.7387,68.1063,left,1,1.3436,,68.1064,69.1066,0,10,10,0,1,same/136_C2_DV.jpg,left,same
,,266908,001,2023-11-27_12h06.29.932,glasgow_face_matching,2023.2.2,Linux x86_64,59.95203837,69.1067,70.675,left,1,1.5548,,70.6751,71.6755,0,11,11,3,1,same/170_DV_C2.jpg,left,same
