Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0,15.026,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,15.036,20.541,right,1,5.475,,20.542,21.542,0,0,0,9,1,different/049_218_L.jpg,right,different
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,21.543,24.025,right,1,2.457,0,24.025,25.025,0,1,1,10,1,different/076_109_R.jpg,right,different
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,25.026,26.775,left,0,1.73,,26.775,27.776,0,2,2,11,1,different/077_133_R.jpg,right,different
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,27.776,28.924,right,1,1.127,,28.925,29.925,0,3,3,7,1,different/019_074_L.jpg,right,different
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,29.925,31.308,right,1,1.365,,31.308,32.31,0,4,4,8,1,different/025_235_L.jpg,right,different
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,32.313,34.075,left,1,1.74,,34.075,35.075,0,5,5,0,1,same/136_C2_DV.jpg,left,same
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,35.076,36.108,left,0,1.013,,36.108,37.107,0,6,6,6,1,different/013_235_R.jpg,right,different
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,37.109,38.508,left,1,1.383,0.001,38.508,39.508,0,7,7,5,1,same/303_DV_C2.jpg,left,same
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,39.508,41.525,left,1,1.994,0.001,41.525,42.524,0,8,8,3,1,same/170_DV_C2.jpg,left,same
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,42.525,44.491,left,1,1.943,0.007,44.491,45.491,0,9,9,1,1,same/139_DV_C2.jpg,left,same
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,45.491,49.441,left,1,3.926,0.007,49.441,50.441,0,10,10,2,1,same/168_C2_DV.jpg,left,same
,,244405,001,2023-11-16_13h26.38.784,glasgow_face_matching,2023.2.2,Win32,60.0240096,50.441,52.84,left,1,2.375,,52.841,53.841,0,11,11,4,1,same/235_C2_DV.jpg,left,same
