8.9213 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
7.3024 	DATA 	Keypress: right
7.3127 	EXP 	background_2: autoDraw = False
7.3127 	EXP 	faces: autoDraw = False
7.3127 	EXP 	trial_counter: autoDraw = False
7.3127 	EXP 	reminder: autoDraw = False
7.3127 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.3127 	EXP 	background_3: autoDraw = True
7.3127 	EXP 	textbox: autoDraw = True
7.3127 	EXP 	reminder_2: autoDraw = True
7.3127 	EXP 	trial_counter_2: autoDraw = True
8.3000 	EXP 	New trial (rep=0, index=1): {'imageFile': 'same/57c.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
8.3530 	EXP 	background_3: autoDraw = False
8.3530 	EXP 	textbox: autoDraw = False
8.3530 	EXP 	reminder_2: autoDraw = False
8.3530 	EXP 	trial_counter_2: autoDraw = False
8.3530 	EXP 	faces: image = 'same/57c.png'
8.3530 	EXP 	background_2: autoDraw = True
8.3530 	EXP 	faces: autoDraw = True
8.3530 	EXP 	trial_counter: autoDraw = True
8.3530 	EXP 	reminder: autoDraw = True
9.8525 	DATA 	Keypress: right
9.8870 	EXP 	background_2: autoDraw = False
9.8870 	EXP 	faces: autoDraw = False
9.8870 	EXP 	trial_counter: autoDraw = False
9.8870 	EXP 	reminder: autoDraw = False
9.8870 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.8870 	EXP 	background_3: autoDraw = True
9.8870 	EXP 	textbox: autoDraw = True
9.8870 	EXP 	reminder_2: autoDraw = True
9.8870 	EXP 	trial_counter_2: autoDraw = True
10.8743 	EXP 	New trial (rep=0, index=2): {'imageFile': 'different/40b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
10.9140 	EXP 	background_3: autoDraw = False
10.9140 	EXP 	textbox: autoDraw = False
10.9140 	EXP 	reminder_2: autoDraw = False
10.9140 	EXP 	trial_counter_2: autoDraw = False
10.9140 	EXP 	faces: image = 'different/40b.png'
10.9140 	EXP 	background_2: autoDraw = True
10.9140 	EXP 	faces: autoDraw = True
10.9140 	EXP 	trial_counter: autoDraw = True
10.9140 	EXP 	reminder: autoDraw = True
14.4273 	DATA 	Keypress: right
14.4620 	EXP 	background_2: autoDraw = False
14.4620 	EXP 	faces: autoDraw = False
14.4620 	EXP 	trial_counter: autoDraw = False
14.4620 	EXP 	reminder: autoDraw = False
14.4620 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
14.4620 	EXP 	background_3: autoDraw = True
14.4620 	EXP 	textbox: autoDraw = True
14.4620 	EXP 	reminder_2: autoDraw = True
14.4620 	EXP 	trial_counter_2: autoDraw = True
15.4494 	EXP 	New trial (rep=0, index=3): {'imageFile': 'different/22a.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
15.4891 	EXP 	background_3: autoDraw = False
15.4891 	EXP 	textbox: autoDraw = False
15.4891 	EXP 	reminder_2: autoDraw = False
15.4891 	EXP 	trial_counter_2: autoDraw = False
15.4891 	EXP 	faces: image = 'different/22a.png'
15.4891 	EXP 	background_2: autoDraw = True
15.4891 	EXP 	faces: autoDraw = True
15.4891 	EXP 	trial_counter: autoDraw = True
15.4891 	EXP 	reminder: autoDraw = True
17.6295 	DATA 	Keypress: right
17.6632 	EXP 	background_2: autoDraw = False
17.6632 	EXP 	faces: autoDraw = False
17.6632 	EXP 	trial_counter: autoDraw = False
17.6632 	EXP 	reminder: autoDraw = False
17.6632 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
17.6632 	EXP 	background_3: autoDraw = True
17.6632 	EXP 	textbox: autoDraw = True
17.6632 	EXP 	reminder_2: autoDraw = True
17.6632 	EXP 	trial_counter_2: autoDraw = True
18.6506 	EXP 	New trial (rep=0, index=4): {'imageFile': 'same/58a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
18.6902 	EXP 	background_3: autoDraw = False
18.6902 	EXP 	textbox: autoDraw = False
18.6902 	EXP 	reminder_2: autoDraw = False
18.6902 	EXP 	trial_counter_2: autoDraw = False
18.6902 	EXP 	faces: image = 'same/58a.png'
18.6902 	EXP 	background_2: autoDraw = True
18.6902 	EXP 	faces: autoDraw = True
18.6902 	EXP 	trial_counter: autoDraw = True
18.6902 	EXP 	reminder: autoDraw = True
24.9710 	DATA 	Keypress: right
24.9859 	EXP 	background_2: autoDraw = False
24.9859 	EXP 	faces: autoDraw = False
24.9859 	EXP 	trial_counter: autoDraw = False
24.9859 	EXP 	reminder: autoDraw = False
24.9859 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.9859 	EXP 	background_3: autoDraw = True
24.9859 	EXP 	textbox: autoDraw = True
24.9859 	EXP 	reminder_2: autoDraw = True
24.9859 	EXP 	trial_counter_2: autoDraw = True
25.9733 	EXP 	New trial (rep=0, index=5): {'imageFile': 'same/69c.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
26.0129 	EXP 	background_3: autoDraw = False
26.0129 	EXP 	textbox: autoDraw = False
26.0129 	EXP 	reminder_2: autoDraw = False
26.0129 	EXP 	trial_counter_2: autoDraw = False
26.0129 	EXP 	faces: image = 'same/69c.png'
26.0129 	EXP 	background_2: autoDraw = True
26.0129 	EXP 	faces: autoDraw = True
26.0129 	EXP 	trial_counter: autoDraw = True
26.0129 	EXP 	reminder: autoDraw = True
28.3876 	DATA 	Keypress: right
28.4005 	EXP 	background_2: autoDraw = False
28.4005 	EXP 	faces: autoDraw = False
28.4005 	EXP 	trial_counter: autoDraw = False
28.4005 	EXP 	reminder: autoDraw = False
28.4005 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
28.4005 	EXP 	background_3: autoDraw = True
28.4005 	EXP 	textbox: autoDraw = True
28.4005 	EXP 	reminder_2: autoDraw = True
28.4005 	EXP 	trial_counter_2: autoDraw = True
29.3879 	EXP 	New trial (rep=0, index=6): {'imageFile': 'same/76b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
29.4276 	EXP 	background_3: autoDraw = False
29.4276 	EXP 	textbox: autoDraw = False
29.4276 	EXP 	reminder_2: autoDraw = False
29.4276 	EXP 	trial_counter_2: autoDraw = False
29.4276 	EXP 	faces: image = 'same/76b.png'
29.4276 	EXP 	background_2: autoDraw = True
29.4276 	EXP 	faces: autoDraw = True
29.4276 	EXP 	trial_counter: autoDraw = True
29.4276 	EXP 	reminder: autoDraw = True
30.0460 	DATA 	Keypress: right
30.0812 	EXP 	background_2: autoDraw = False
30.0812 	EXP 	faces: autoDraw = False
30.0812 	EXP 	trial_counter: autoDraw = False
30.0812 	EXP 	reminder: autoDraw = False
30.0812 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
30.0812 	EXP 	background_3: autoDraw = True
30.0812 	EXP 	textbox: autoDraw = True
30.0812 	EXP 	reminder_2: autoDraw = True
30.0812 	EXP 	trial_counter_2: autoDraw = True
31.0685 	EXP 	New trial (rep=0, index=7): {'imageFile': 'same/89a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
31.1202 	EXP 	background_3: autoDraw = False
31.1202 	EXP 	textbox: autoDraw = False
31.1202 	EXP 	reminder_2: autoDraw = False
31.1202 	EXP 	trial_counter_2: autoDraw = False
31.1202 	EXP 	faces: image = 'same/89a.png'
31.1202 	EXP 	background_2: autoDraw = True
31.1202 	EXP 	faces: autoDraw = True
31.1202 	EXP 	trial_counter: autoDraw = True
31.1202 	EXP 	reminder: autoDraw = True
31.9196 	DATA 	Keypress: right
31.9352 	EXP 	background_2: autoDraw = False
31.9352 	EXP 	faces: autoDraw = False
31.9352 	EXP 	trial_counter: autoDraw = False
31.9352 	EXP 	reminder: autoDraw = False
31.9352 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.9352 	EXP 	background_3: autoDraw = True
31.9352 	EXP 	textbox: autoDraw = True
31.9352 	EXP 	reminder_2: autoDraw = True
31.9352 	EXP 	trial_counter_2: autoDraw = True
32.9225 	EXP 	New trial (rep=0, index=8): {'imageFile': 'different/29b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
32.9622 	EXP 	background_3: autoDraw = False
32.9622 	EXP 	textbox: autoDraw = False
32.9622 	EXP 	reminder_2: autoDraw = False
32.9622 	EXP 	trial_counter_2: autoDraw = False
32.9622 	EXP 	faces: image = 'different/29b.png'
32.9622 	EXP 	background_2: autoDraw = True
32.9622 	EXP 	faces: autoDraw = True
32.9622 	EXP 	trial_counter: autoDraw = True
32.9622 	EXP 	reminder: autoDraw = True
33.7563 	DATA 	Keypress: escape
33.8837 	EXP 	glasgow_face_matching: status = STOPPED
33.8959 	EXP 	background_2: autoDraw = False
33.8959 	EXP 	faces: autoDraw = False
33.8959 	EXP 	trial_counter: autoDraw = False
33.8959 	EXP 	reminder: autoDraw = False
33.8960 	EXP 	glasgow_face_matching: status = STOPPED
33.9561 	EXP 	window1: mouseVisible = True
