Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0004,5.278,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,5.3033,9.5347,right,1,4.1846,,9.5457,10.5354,0,0,0,11,1,different/077_133_R.jpg,right,different
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,10.5358,24.9683,right,0,14.4052,,24.9684,25.969,0,1,1,1,1,same/139_DV_C2.jpg,left,same
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,25.9694,31.6004,right,1,5.6016,,31.6005,32.6027,0,2,2,8,1,different/025_235_L.jpg,right,different
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,32.603,38.2194,left,1,5.5867,,38.2194,39.2185,0,3,3,0,1,same/136_C2_DV.jpg,left,same
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,39.2187,45.4338,right,0,6.1843,,45.4338,46.4348,0,4,4,5,1,same/303_DV_C2.jpg,left,same
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,46.435,50.6025,right,1,4.1426,,50.6026,51.6031,0,5,5,6,1,different/013_235_R.jpg,right,different
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,51.6033,54.7693,right,1,3.1344,,54.7695,55.7706,0,6,6,7,1,different/019_074_L.jpg,right,different
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,55.7708,62.5529,right,1,6.7492,,62.553,63.55,0,7,7,10,1,different/076_109_R.jpg,right,different
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,63.5504,66.6348,right,0,3.0665,,66.6348,67.6341,0,8,8,2,1,same/168_C2_DV.jpg,left,same
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,67.6343,70.4517,left,1,2.7934,,70.4517,71.4518,0,9,9,4,1,same/235_C2_DV.jpg,left,same
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,71.4521,74.0333,right,0,2.551,,74.0334,75.0356,0,10,10,3,1,same/170_DV_C2.jpg,left,same
,,547430,001,2023-12-04_22h11.20.660,glasgow_face_matching,2023.2.2,MacIntel,60.0024001,75.0359,80.0504,right,1,4.9847,,80.0505,81.0503,0,11,11,9,1,different/049_218_L.jpg,right,different
