Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0003,24.1301,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,,,,,,,,,,,,,,,,
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,24.1456,26.5879,right,0,2.4227,,26.588,27.588,0,0,0,1,1,same/139_DV_C2.jpg,left,same
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,27.5887,29.1462,right,1,1.5395,,29.1463,30.1461,0,1,1,11,1,different/077_133_R.jpg,right,different
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,30.1467,31.8711,left,0,1.707,,31.8712,32.8706,0,2,2,8,1,different/025_235_L.jpg,right,different
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,32.8713,35.4874,left,0,2.5982,,35.4876,36.4873,0,3,3,10,1,different/076_109_R.jpg,right,different
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,36.4879,38.6207,left,1,2.116,,38.6207,39.6217,0,4,4,5,1,same/303_DV_C2.jpg,left,same
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,39.6223,41.2879,right,1,1.6519,,41.288,42.2876,0,5,5,9,1,different/049_218_L.jpg,right,different
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,42.2881,44.7955,right,1,2.4928,,44.7956,45.795,0,6,6,6,1,different/013_235_R.jpg,right,different
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,45.7956,48.4372,right,0,2.6267,,48.4373,49.4374,0,7,7,4,1,same/235_C2_DV.jpg,left,same
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,49.4379,51.5709,right,1,2.1172,,51.5711,52.5715,0,8,8,7,1,different/019_074_L.jpg,right,different
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,52.5722,54.312,left,1,1.7222,,54.3121,55.3116,0,9,9,2,1,same/168_C2_DV.jpg,left,same
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,55.3123,57.6871,left,1,2.3581,,57.6872,58.6879,0,10,10,0,1,same/136_C2_DV.jpg,left,same
,,548724,001,2023-12-03_14h09.59.090,glasgow_face_matching,2023.2.2,MacIntel,120.0048002,58.6887,62.0191,left,1,3.3135,,62.0191,63.0203,0,11,11,3,1,same/170_DV_C2.jpg,left,same
