Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.001,1.168,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,1.174,11.492,left,1,10.287,,11.493,12.497,0,0,0,4,1,same/235_C2_DV.jpg,left,same
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,12.499,18.048,right,1,5.534,,18.048,19.042,0,1,1,10,1,different/076_109_R.jpg,right,different
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,19.043,21.857,right,0,2.796,,21.857,22.866,0,2,2,2,1,same/168_C2_DV.jpg,left,same
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,22.867,26.01,left,1,3.121,,26.01,27.004,0,3,3,5,1,same/303_DV_C2.jpg,left,same
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,27.005,29.478,right,1,2.449,,29.478,30.476,0,4,4,11,1,different/077_133_R.jpg,right,different
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,30.477,33.003,left,0,2.508,,33.003,34.005,0,5,5,6,1,different/013_235_R.jpg,right,different
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,34.006,37.068,right,1,3.043,,37.068,38.067,0,6,6,9,1,different/049_218_L.jpg,right,different
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,38.068,40.08,left,0,1.985,,40.081,41.079,0,7,7,8,1,different/025_235_L.jpg,right,different
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,41.08,43.154,left,1,2.05,,43.155,44.145,0,8,8,1,1,same/139_DV_C2.jpg,left,same
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,44.146,46.134,left,1,1.974,,46.134,47.136,0,9,9,3,1,same/170_DV_C2.jpg,left,same
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,47.137,48.385,right,1,1.233,,48.385,49.379,0,10,10,7,1,different/019_074_L.jpg,right,different
,,201479,001,2023-11-28_16h25.13.800,glasgow_face_matching,2023.2.2,MacIntel,58.82352941,49.379,51.096,right,0,1.696,,51.096,52.088,0,11,11,0,1,same/136_C2_DV.jpg,left,same
