imageFile,corrAns,sameOrDiff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,background.started,startKey.started,instructionstxt.started,Instructions.stopped,trial.started,background_2.started,faces.started,resp.started,trial_counter.started,reminder.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,background_3.started,textbox.started,reminder_2.started,trial_counter_2.started,feedback.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
different/35b.png,right,different,0,0,0,37,5.055225199990673,,0.014052000013180077,0.06656350000412203,0.06656350000412203,0.06656350000412203,4.922359899996081,4.969490799994674,5.055225199990673,5.055225199990673,5.055225199990673,5.055225199990673,5.055225199990673,11.29819359999965,right,1,6.241382300009718,None,11.298775700008264,11.33729230001336,11.33729230001336,11.33729230001336,11.33729230001336,12.311117300007027,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
same/63a.png,left,same,0,1,1,5,12.35099760000594,,,,,,,12.311369900009595,12.35099760000594,12.35099760000594,12.35099760000594,12.35099760000594,12.35099760000594,14.352677099988796,right,0,1.9927162999811117,None,14.353026800003136,14.378478800004814,14.378478800004814,14.378478800004814,14.378478800004814,15.365549799986184,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
different/29b.png,right,different,0,2,2,34,15.405481900001178,,,,,,,15.36578880000161,15.405481900001178,15.405481900001178,15.405481900001178,15.405481900001178,15.405481900001178,16.593283399997745,right,1,1.1795472000085283,None,16.593612500000745,16.619267800007947,16.619267800007947,16.619267800007947,16.619267800007947,17.606408999999985,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
different/19b.png,right,different,0,3,3,26,17.646324000001187,,,,,,,17.606731300009415,17.646324000001187,17.646324000001187,17.646324000001187,17.646324000001187,17.646324000001187,19.447907399997348,right,1,1.7934056000085548,None,19.448283400008222,19.47373259998858,19.47373259998858,19.47373259998858,19.47373259998858,20.460847599984845,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
different/40b.png,right,different,0,4,4,39,20.50066409999272,,,,,,,20.461145200009923,20.50066409999272,20.50066409999272,20.50066409999272,20.50066409999272,20.50066409999272,23.635999999998603,right,1,3.1237597000144888,None,23.636353500012774,23.6618715999939,23.6618715999939,23.6618715999939,23.6618715999939,24.648942100000568,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
same/74a.png,left,same,0,5,5,9,24.688879299996188,,,,,,,24.649173799989512,24.688879299996188,24.688879299996188,24.688879299996188,24.688879299996188,24.688879299996188,26.264947199990274,right,0,1.56699409999419,None,26.26588739998988,26.28953479998745,26.28953479998745,26.28953479998745,26.28953479998745,27.276671900006477,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
different/32c.png,right,different,0,6,6,36,27.31654719999642,,,,,,,27.276927700004308,27.31654719999642,27.31654719999642,27.31654719999642,27.31654719999642,27.31654719999642,28.59781700000167,right,1,1.275608399999328,None,28.598209499992663,28.623713500011945,28.623713500011945,28.623713500011945,28.623713500011945,29.610836999985622,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
different/26b.png,right,different,0,7,7,31,29.650762100005522,,,,,,,29.611079499998596,29.650762100005522,29.650762100005522,29.650762100005522,29.650762100005522,29.650762100005522,30.825293200003216,right,1,1.1655113000015263,None,30.825635899993358,30.85122670000419,30.85122670000419,30.85122670000419,30.85122670000419,31.838389000011375,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
same/82a.png,left,same,0,8,8,15,31.89163309999276,,,,,,,31.838676899991697,31.89163309999276,31.89163309999276,31.89163309999276,31.89163309999276,31.89163309999276,47.47152160000405,right,0,15.57285930000944,None,47.47188920000917,47.497417999984464,47.497417999984464,47.497417999984464,47.497417999984464,48.48449820000678,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
same/69c.png,left,same,0,9,9,7,48.52443389999098,,,,,,,48.48474690000876,48.52443389999098,48.52443389999098,48.52443389999098,48.52443389999098,48.52443389999098,51.926495499996236,right,0,3.3958634000155143,None,51.926847499998985,51.95240650000051,51.95240650000051,51.95240650000051,51.95240650000051,52.93952499999432,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
same/79a.png,left,same,0,10,10,13,52.97941820000415,,,,,,,52.939791699987836,52.97941820000415,52.97941820000415,52.97941820000415,52.97941820000415,52.97941820000415,53.833937999996124,right,0,0.8451035999751184,None,53.83428899999126,53.859760099992855,53.859760099992855,53.859760099992855,53.859760099992855,54.847017699998105,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
same/57c.png,left,same,0,11,11,2,54.88680300000124,,,,,,,54.84730439999839,54.88680300000124,54.88680300000124,54.88680300000124,54.88680300000124,54.88680300000124,57.048397700011265,right,0,2.153210400021635,None,57.04875320001156,57.07428649999201,57.07428649999201,57.07428649999201,57.07428649999201,58.06141970001045,346038,001,2024-04-21_15h43.02.661,glasgow_face_matching,2023.2.3,74.97291603623214,2024-04-21 15h43.17.382335 -0400,
,,,,,,,58.101310500002,,,,,,,58.06172470000456,58.101310500002,58.101310500002,58.101310500002,58.101310500002,58.101310500002,,,,,,,,,,,,,,,,,,,
