7.8319 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
12.5602 	EXP 	window1: mouseVisible = True
12.5755 	EXP 	Created faces = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='faces', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.1, 0.8]), texRes=128, units='height', win=Window(...))
12.5758 	EXP 	window1: mouseVisible = True
12.5759 	EXP 	window1: mouseVisible = True
12.5766 	EXP 	window1: mouseVisible = True
12.5772 	EXP 	window1: mouseVisible = True
12.5819 	EXP 	window1: mouseVisible = True
12.5820 	EXP 	window1: mouseVisible = True
12.5827 	EXP 	window1: mouseVisible = True
12.5832 	EXP 	window1: mouseVisible = True
12.5871 	EXP 	window1: mouseVisible = True
12.5872 	EXP 	window1: mouseVisible = True
12.5878 	EXP 	window1: mouseVisible = True
12.5884 	EXP 	window1: mouseVisible = True
12.6090 	EXP 	window1: mouseVisible = True
12.6092 	EXP 	window1: mouseVisible = True
12.6099 	EXP 	window1: mouseVisible = True
12.6105 	EXP 	window1: mouseVisible = True
12.6149 	EXP 	window1: mouseVisible = True
12.8915 	EXP 	Created background_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
12.8918 	EXP 	window1: mouseVisible = True
12.8920 	EXP 	window1: mouseVisible = True
12.8925 	EXP 	window1: mouseVisible = True
12.8930 	EXP 	window1: mouseVisible = True
12.8968 	EXP 	window1: mouseVisible = True
12.8970 	EXP 	window1: mouseVisible = True
12.8975 	EXP 	window1: mouseVisible = True
12.8980 	EXP 	window1: mouseVisible = True
12.9017 	EXP 	window1: mouseVisible = True
12.9019 	EXP 	window1: mouseVisible = True
12.9025 	EXP 	window1: mouseVisible = True
12.9030 	EXP 	window1: mouseVisible = True
12.9074 	EXP 	window1: mouseVisible = True
12.9075 	EXP 	window1: mouseVisible = True
12.9082 	EXP 	window1: mouseVisible = True
12.9088 	EXP 	window1: mouseVisible = True
12.9126 	EXP 	window1: mouseVisible = True
12.9128 	EXP 	window1: mouseVisible = True
12.9134 	EXP 	window1: mouseVisible = True
12.9139 	EXP 	window1: mouseVisible = True
12.9189 	EXP 	window1: mouseVisible = True
12.9192 	EXP 	window1: mouseVisible = True
12.9203 	EXP 	window1: mouseVisible = True
12.9209 	EXP 	window1: mouseVisible = True
12.9253 	EXP 	window1: mouseVisible = True
13.1895 	EXP 	Created background_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2., 1.]), texRes=128.0, units='height', win=Window(...))
13.1898 	EXP 	window1: mouseVisible = True
13.1899 	EXP 	window1: mouseVisible = True
13.1905 	EXP 	window1: mouseVisible = True
13.1911 	EXP 	window1: mouseVisible = True
13.1948 	EXP 	window1: mouseVisible = True
13.1950 	EXP 	window1: mouseVisible = True
13.1956 	EXP 	window1: mouseVisible = True
13.1961 	EXP 	window1: mouseVisible = True
0.0086 	EXP 	instructionstxt: autoLog = True
0.0086 	EXP 	trial_counter: autoLog = True
0.0086 	EXP 	reminder: autoLog = True
0.0086 	EXP 	textbox: autoLog = True
0.0086 	EXP 	reminder_2: autoLog = True
0.0086 	EXP 	trial_counter_2: autoLog = True
0.0086 	EXP 	endmsg: autoLog = True
0.0345 	EXP 	background: autoDraw = True
0.0345 	EXP 	instructionstxt: autoDraw = True
8.1825 	EXP 	Imported conditions_short.xlsx as conditions, 40 conditions, 3 params
8.1834 	EXP 	Created sequence: random, trialTypes=40, nReps=1, seed=None
8.1836 	EXP 	New trial (rep=0, index=0): {'imageFile': 'same/58a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
8.2646 	DATA 	Keypress: space
8.2778 	EXP 	background: autoDraw = False
8.2778 	EXP 	instructionstxt: autoDraw = False
8.2778 	EXP 	faces: image = 'same/58a.png'
8.2778 	EXP 	background_2: autoDraw = True
8.2778 	EXP 	faces: autoDraw = True
8.2778 	EXP 	trial_counter: autoDraw = True
8.2778 	EXP 	reminder: autoDraw = True
10.4135 	DATA 	Keypress: right
10.4250 	EXP 	background_2: autoDraw = False
10.4250 	EXP 	faces: autoDraw = False
10.4250 	EXP 	trial_counter: autoDraw = False
10.4250 	EXP 	reminder: autoDraw = False
10.4250 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.4250 	EXP 	background_3: autoDraw = True
10.4250 	EXP 	textbox: autoDraw = True
10.4250 	EXP 	reminder_2: autoDraw = True
10.4250 	EXP 	trial_counter_2: autoDraw = True
11.4124 	EXP 	New trial (rep=0, index=1): {'imageFile': 'same/69c.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
11.4654 	EXP 	background_3: autoDraw = False
11.4654 	EXP 	textbox: autoDraw = False
11.4654 	EXP 	reminder_2: autoDraw = False
11.4654 	EXP 	trial_counter_2: autoDraw = False
11.4654 	EXP 	faces: image = 'same/69c.png'
11.4654 	EXP 	background_2: autoDraw = True
11.4654 	EXP 	faces: autoDraw = True
11.4654 	EXP 	trial_counter: autoDraw = True
11.4654 	EXP 	reminder: autoDraw = True
12.1169 	DATA 	Keypress: right
12.1323 	EXP 	background_2: autoDraw = False
12.1323 	EXP 	faces: autoDraw = False
12.1323 	EXP 	trial_counter: autoDraw = False
12.1323 	EXP 	reminder: autoDraw = False
12.1323 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.1323 	EXP 	background_3: autoDraw = True
12.1323 	EXP 	textbox: autoDraw = True
12.1323 	EXP 	reminder_2: autoDraw = True
12.1323 	EXP 	trial_counter_2: autoDraw = True
13.1197 	EXP 	New trial (rep=0, index=2): {'imageFile': 'different/31b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
13.1594 	EXP 	background_3: autoDraw = False
13.1594 	EXP 	textbox: autoDraw = False
13.1594 	EXP 	reminder_2: autoDraw = False
13.1594 	EXP 	trial_counter_2: autoDraw = False
13.1594 	EXP 	faces: image = 'different/31b.png'
13.1594 	EXP 	background_2: autoDraw = True
13.1594 	EXP 	faces: autoDraw = True
13.1594 	EXP 	trial_counter: autoDraw = True
13.1594 	EXP 	reminder: autoDraw = True
13.6067 	DATA 	Keypress: right
13.6395 	EXP 	background_2: autoDraw = False
13.6395 	EXP 	faces: autoDraw = False
13.6395 	EXP 	trial_counter: autoDraw = False
13.6395 	EXP 	reminder: autoDraw = False
13.6395 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
13.6395 	EXP 	background_3: autoDraw = True
13.6395 	EXP 	textbox: autoDraw = True
13.6395 	EXP 	reminder_2: autoDraw = True
13.6395 	EXP 	trial_counter_2: autoDraw = True
14.6269 	EXP 	New trial (rep=0, index=3): {'imageFile': 'different/29b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
14.6666 	EXP 	background_3: autoDraw = False
14.6666 	EXP 	textbox: autoDraw = False
14.6666 	EXP 	reminder_2: autoDraw = False
14.6666 	EXP 	trial_counter_2: autoDraw = False
14.6666 	EXP 	faces: image = 'different/29b.png'
14.6666 	EXP 	background_2: autoDraw = True
14.6666 	EXP 	faces: autoDraw = True
14.6666 	EXP 	trial_counter: autoDraw = True
14.6666 	EXP 	reminder: autoDraw = True
15.2384 	DATA 	Keypress: right
15.2535 	EXP 	background_2: autoDraw = False
15.2535 	EXP 	faces: autoDraw = False
15.2535 	EXP 	trial_counter: autoDraw = False
15.2535 	EXP 	reminder: autoDraw = False
15.2535 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
15.2535 	EXP 	background_3: autoDraw = True
15.2535 	EXP 	textbox: autoDraw = True
15.2535 	EXP 	reminder_2: autoDraw = True
15.2535 	EXP 	trial_counter_2: autoDraw = True
16.2408 	EXP 	New trial (rep=0, index=4): {'imageFile': 'different/3c.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
16.2805 	EXP 	background_3: autoDraw = False
16.2805 	EXP 	textbox: autoDraw = False
16.2805 	EXP 	reminder_2: autoDraw = False
16.2805 	EXP 	trial_counter_2: autoDraw = False
16.2805 	EXP 	faces: image = 'different/3c.png'
16.2805 	EXP 	background_2: autoDraw = True
16.2805 	EXP 	faces: autoDraw = True
16.2805 	EXP 	trial_counter: autoDraw = True
16.2805 	EXP 	reminder: autoDraw = True
17.5550 	DATA 	Keypress: right
17.5877 	EXP 	background_2: autoDraw = False
17.5877 	EXP 	faces: autoDraw = False
17.5877 	EXP 	trial_counter: autoDraw = False
17.5877 	EXP 	reminder: autoDraw = False
17.5877 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
17.5877 	EXP 	background_3: autoDraw = True
17.5877 	EXP 	textbox: autoDraw = True
17.5877 	EXP 	reminder_2: autoDraw = True
17.5877 	EXP 	trial_counter_2: autoDraw = True
18.5756 	EXP 	New trial (rep=0, index=5): {'imageFile': 'same/98a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
18.6281 	EXP 	background_3: autoDraw = False
18.6281 	EXP 	textbox: autoDraw = False
18.6281 	EXP 	reminder_2: autoDraw = False
18.6281 	EXP 	trial_counter_2: autoDraw = False
18.6281 	EXP 	faces: image = 'same/98a.png'
18.6281 	EXP 	background_2: autoDraw = True
18.6281 	EXP 	faces: autoDraw = True
18.6281 	EXP 	trial_counter: autoDraw = True
18.6281 	EXP 	reminder: autoDraw = True
19.5996 	DATA 	Keypress: right
19.6154 	EXP 	background_2: autoDraw = False
19.6154 	EXP 	faces: autoDraw = False
19.6154 	EXP 	trial_counter: autoDraw = False
19.6154 	EXP 	reminder: autoDraw = False
19.6154 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.6154 	EXP 	background_3: autoDraw = True
19.6154 	EXP 	textbox: autoDraw = True
19.6154 	EXP 	reminder_2: autoDraw = True
19.6154 	EXP 	trial_counter_2: autoDraw = True
20.5775 	EXP 	New trial (rep=0, index=6): {'imageFile': 'different/18a.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
20.7224 	EXP 	background_3: autoDraw = False
20.7224 	EXP 	textbox: autoDraw = False
20.7224 	EXP 	reminder_2: autoDraw = False
20.7224 	EXP 	trial_counter_2: autoDraw = False
20.7224 	EXP 	faces: image = 'different/18a.png'
20.7224 	EXP 	background_2: autoDraw = True
20.7224 	EXP 	faces: autoDraw = True
20.7224 	EXP 	trial_counter: autoDraw = True
20.7224 	EXP 	reminder: autoDraw = True
21.3021 	DATA 	Keypress: right
21.3097 	EXP 	background_2: autoDraw = False
21.3097 	EXP 	faces: autoDraw = False
21.3097 	EXP 	trial_counter: autoDraw = False
21.3097 	EXP 	reminder: autoDraw = False
21.3097 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
21.3097 	EXP 	background_3: autoDraw = True
21.3097 	EXP 	textbox: autoDraw = True
21.3097 	EXP 	reminder_2: autoDraw = True
21.3097 	EXP 	trial_counter_2: autoDraw = True
22.2030 	EXP 	New trial (rep=0, index=7): {'imageFile': 'different/25a.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
22.2561 	EXP 	background_3: autoDraw = False
22.2561 	EXP 	textbox: autoDraw = False
22.2561 	EXP 	reminder_2: autoDraw = False
22.2561 	EXP 	trial_counter_2: autoDraw = False
22.2561 	EXP 	faces: image = 'different/25a.png'
22.2561 	EXP 	background_2: autoDraw = True
22.2561 	EXP 	faces: autoDraw = True
22.2561 	EXP 	trial_counter: autoDraw = True
22.2561 	EXP 	reminder: autoDraw = True
23.1015 	DATA 	Keypress: right
23.1364 	EXP 	background_2: autoDraw = False
23.1364 	EXP 	faces: autoDraw = False
23.1364 	EXP 	trial_counter: autoDraw = False
23.1364 	EXP 	reminder: autoDraw = False
23.1364 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
23.1364 	EXP 	background_3: autoDraw = True
23.1364 	EXP 	textbox: autoDraw = True
23.1364 	EXP 	reminder_2: autoDraw = True
23.1364 	EXP 	trial_counter_2: autoDraw = True
24.1238 	EXP 	New trial (rep=0, index=8): {'imageFile': 'same/55a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
24.1635 	EXP 	background_3: autoDraw = False
24.1635 	EXP 	textbox: autoDraw = False
24.1635 	EXP 	reminder_2: autoDraw = False
24.1635 	EXP 	trial_counter_2: autoDraw = False
24.1635 	EXP 	faces: image = 'same/55a.png'
24.1635 	EXP 	background_2: autoDraw = True
24.1635 	EXP 	faces: autoDraw = True
24.1635 	EXP 	trial_counter: autoDraw = True
24.1635 	EXP 	reminder: autoDraw = True
24.7950 	DATA 	Keypress: right
24.8304 	EXP 	background_2: autoDraw = False
24.8304 	EXP 	faces: autoDraw = False
24.8304 	EXP 	trial_counter: autoDraw = False
24.8304 	EXP 	reminder: autoDraw = False
24.8304 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.8304 	EXP 	background_3: autoDraw = True
24.8304 	EXP 	textbox: autoDraw = True
24.8304 	EXP 	reminder_2: autoDraw = True
24.8304 	EXP 	trial_counter_2: autoDraw = True
25.8178 	EXP 	New trial (rep=0, index=9): {'imageFile': 'different/35b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
25.8574 	EXP 	background_3: autoDraw = False
25.8574 	EXP 	textbox: autoDraw = False
25.8574 	EXP 	reminder_2: autoDraw = False
25.8574 	EXP 	trial_counter_2: autoDraw = False
25.8574 	EXP 	faces: image = 'different/35b.png'
25.8574 	EXP 	background_2: autoDraw = True
25.8574 	EXP 	faces: autoDraw = True
25.8574 	EXP 	trial_counter: autoDraw = True
25.8574 	EXP 	reminder: autoDraw = True
26.5486 	DATA 	Keypress: right
26.5643 	EXP 	background_2: autoDraw = False
26.5643 	EXP 	faces: autoDraw = False
26.5643 	EXP 	trial_counter: autoDraw = False
26.5643 	EXP 	reminder: autoDraw = False
26.5643 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
26.5643 	EXP 	background_3: autoDraw = True
26.5643 	EXP 	textbox: autoDraw = True
26.5643 	EXP 	reminder_2: autoDraw = True
26.5643 	EXP 	trial_counter_2: autoDraw = True
27.5518 	EXP 	New trial (rep=0, index=10): {'imageFile': 'different/26b.png', 'corrAns': 'right', 'sameOrDiff': 'different'}
27.5914 	EXP 	background_3: autoDraw = False
27.5914 	EXP 	textbox: autoDraw = False
27.5914 	EXP 	reminder_2: autoDraw = False
27.5914 	EXP 	trial_counter_2: autoDraw = False
27.5914 	EXP 	faces: image = 'different/26b.png'
27.5914 	EXP 	background_2: autoDraw = True
27.5914 	EXP 	faces: autoDraw = True
27.5914 	EXP 	trial_counter: autoDraw = True
27.5914 	EXP 	reminder: autoDraw = True
27.8765 	DATA 	Keypress: right
27.9115 	EXP 	background_2: autoDraw = False
27.9115 	EXP 	faces: autoDraw = False
27.9115 	EXP 	trial_counter: autoDraw = False
27.9115 	EXP 	reminder: autoDraw = False
27.9115 	EXP 	textbox: foreColor = <psychopy.colors.Color: green, alpha=1.0>
27.9115 	EXP 	background_3: autoDraw = True
27.9115 	EXP 	textbox: autoDraw = True
27.9115 	EXP 	reminder_2: autoDraw = True
27.9115 	EXP 	trial_counter_2: autoDraw = True
28.8989 	EXP 	New trial (rep=0, index=11): {'imageFile': 'same/88b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
28.9386 	EXP 	background_3: autoDraw = False
28.9386 	EXP 	textbox: autoDraw = False
28.9386 	EXP 	reminder_2: autoDraw = False
28.9386 	EXP 	trial_counter_2: autoDraw = False
28.9386 	EXP 	faces: image = 'same/88b.png'
28.9386 	EXP 	background_2: autoDraw = True
28.9386 	EXP 	faces: autoDraw = True
28.9386 	EXP 	trial_counter: autoDraw = True
28.9386 	EXP 	reminder: autoDraw = True
29.4516 	DATA 	Keypress: right
29.4855 	EXP 	background_2: autoDraw = False
29.4855 	EXP 	faces: autoDraw = False
29.4855 	EXP 	trial_counter: autoDraw = False
29.4855 	EXP 	reminder: autoDraw = False
29.4855 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.4855 	EXP 	background_3: autoDraw = True
29.4855 	EXP 	textbox: autoDraw = True
29.4855 	EXP 	reminder_2: autoDraw = True
29.4855 	EXP 	trial_counter_2: autoDraw = True
30.4731 	EXP 	New trial (rep=0, index=12): {'imageFile': 'same/64b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
30.5125 	EXP 	background_3: autoDraw = False
30.5125 	EXP 	textbox: autoDraw = False
30.5125 	EXP 	reminder_2: autoDraw = False
30.5125 	EXP 	trial_counter_2: autoDraw = False
30.5125 	EXP 	faces: image = 'same/64b.png'
30.5125 	EXP 	background_2: autoDraw = True
30.5125 	EXP 	faces: autoDraw = True
30.5125 	EXP 	trial_counter: autoDraw = True
30.5125 	EXP 	reminder: autoDraw = True
31.3814 	DATA 	Keypress: right
31.3928 	EXP 	background_2: autoDraw = False
31.3928 	EXP 	faces: autoDraw = False
31.3928 	EXP 	trial_counter: autoDraw = False
31.3928 	EXP 	reminder: autoDraw = False
31.3928 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.3928 	EXP 	background_3: autoDraw = True
31.3928 	EXP 	textbox: autoDraw = True
31.3928 	EXP 	reminder_2: autoDraw = True
31.3928 	EXP 	trial_counter_2: autoDraw = True
32.3802 	EXP 	New trial (rep=0, index=13): {'imageFile': 'same/81b.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
32.4199 	EXP 	background_3: autoDraw = False
32.4199 	EXP 	textbox: autoDraw = False
32.4199 	EXP 	reminder_2: autoDraw = False
32.4199 	EXP 	trial_counter_2: autoDraw = False
32.4199 	EXP 	faces: image = 'same/81b.png'
32.4199 	EXP 	background_2: autoDraw = True
32.4199 	EXP 	faces: autoDraw = True
32.4199 	EXP 	trial_counter: autoDraw = True
32.4199 	EXP 	reminder: autoDraw = True
33.2610 	DATA 	Keypress: right
33.2735 	EXP 	background_2: autoDraw = False
33.2735 	EXP 	faces: autoDraw = False
33.2735 	EXP 	trial_counter: autoDraw = False
33.2735 	EXP 	reminder: autoDraw = False
33.2735 	EXP 	textbox: foreColor = <psychopy.colors.Color: red, alpha=1.0>
33.2735 	EXP 	background_3: autoDraw = True
33.2735 	EXP 	textbox: autoDraw = True
33.2735 	EXP 	reminder_2: autoDraw = True
33.2735 	EXP 	trial_counter_2: autoDraw = True
34.2609 	EXP 	New trial (rep=0, index=14): {'imageFile': 'same/59a.png', 'corrAns': 'left', 'sameOrDiff': 'same'}
34.3006 	EXP 	background_3: autoDraw = False
34.3006 	EXP 	textbox: autoDraw = False
34.3006 	EXP 	reminder_2: autoDraw = False
34.3006 	EXP 	trial_counter_2: autoDraw = False
34.3006 	EXP 	faces: image = 'same/59a.png'
34.3006 	EXP 	background_2: autoDraw = True
34.3006 	EXP 	faces: autoDraw = True
34.3006 	EXP 	trial_counter: autoDraw = True
34.3006 	EXP 	reminder: autoDraw = True
35.1323 	DATA 	Keypress: escape
35.2602 	EXP 	glasgow_face_matching: status = STOPPED
35.2744 	EXP 	background_2: autoDraw = False
35.2744 	EXP 	faces: autoDraw = False
35.2744 	EXP 	trial_counter: autoDraw = False
35.2744 	EXP 	reminder: autoDraw = False
35.2745 	EXP 	glasgow_face_matching: status = STOPPED
35.3899 	EXP 	window1: mouseVisible = True
