Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0003,14.175,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,,,,,,,,,,,,,,,,
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,14.1839,17.1458,left,1,2.9419,,17.1458,18.1447,0,0,0,1,1,same/139_DV_C2.jpg,left,same
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,18.1451,19.2322,right,1,1.0773,,19.2322,20.2294,0,1,1,7,1,different/019_074_L.jpg,right,different
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,20.2297,22.1281,left,0,1.8887,,22.1282,23.1273,0,2,2,10,1,different/076_109_R.jpg,right,different
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,23.1275,24.5841,left,1,1.4467,,24.5841,25.5822,0,3,3,0,1,same/136_C2_DV.jpg,left,same
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,25.5826,26.6695,right,1,1.0772,,26.6695,27.6689,0,4,4,11,1,different/077_133_R.jpg,right,different
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,27.6691,30.5398,left,0,2.861,,30.5398,31.5426,0,5,5,8,1,different/025_235_L.jpg,right,different
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,31.5428,34.1239,right,1,2.5711,,34.1239,35.1253,0,6,6,6,1,different/013_235_R.jpg,right,different
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,35.1254,36.5253,left,1,1.391,,36.5253,37.5222,0,7,7,3,1,same/170_DV_C2.jpg,left,same
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,37.5225,38.863,left,1,1.3305,,38.863,39.8629,0,8,8,2,1,same/168_C2_DV.jpg,left,same
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,39.863,41.0944,left,0,1.2222,,41.0944,42.0988,0,9,9,9,1,different/049_218_L.jpg,right,different
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,42.099,43.2476,right,0,1.1403,,43.2476,44.2481,0,10,10,5,1,same/303_DV_C2.jpg,left,same
,,557759,001,2024-01-09_11h21.25.914,glasgow_face_matching,2023.2.2,Win32,454.5454545,44.2483,45.7438,left,1,1.4858,,45.7439,46.7437,0,11,11,4,1,same/235_C2_DV.jpg,left,same
