11.9776 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
14.6455 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012885D27C70>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012885D27C10>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000012885D27A30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000128860D7730>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.6456 	EXP 	window1: mouseVisible = True
14.6456 	EXP 	window1: backgroundImage = ''
14.6456 	EXP 	window1: backgroundFit = 'none'
14.6479 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
14.6479 	EXP 	window1: recordFrameIntervals = False
14.7783 	EXP 	window1: recordFrameIntervals = True
14.9252 	EXP 	Screen (0) actual frame rate measured at 74.95Hz
14.9253 	EXP 	window1: recordFrameIntervals = False
14.9254 	EXP 	window1: mouseVisible = False
18.9594 	EXP 	glasgow_face_matching: status = STARTED
18.9598 	EXP 	window1: mouseVisible = True
19.1151 	EXP 	Created background = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='background.jpg', interpolate=True, mask=None, maskParams=None, name='background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1.55, 1.  ]), texRes=128.0, units='height', win=Window(...))
19.1154 	EXP 	window1: mouseVisible = True
19.1155 	EXP 	window1: mouseVisible = True
19.1160 	EXP 	window1: mouseVisible = True
19.1165 	EXP 	window1: mouseVisible = True
19.2213 	EXP 	window1: mouseVisible = True
19.2214 	EXP 	window1: mouseVisible = True
19.2220 	EXP 	window1: mouseVisible = True
