Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0007,35.2658,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,,,,,,,,,,,,,,,,
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,35.3098,83.8441,left,1,48.4875,,83.8767,84.8347,0,0,0,1,1,same/139_DV_C2.jpg,left,same
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,84.8372,99.5819,right,1,14.6811,,99.5821,100.5849,0,1,1,11,1,different/077_133_R.jpg,right,different
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,100.5857,106.5968,left,1,5.9719,,106.597,107.5949,0,2,2,2,1,same/168_C2_DV.jpg,left,same
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,107.5963,109.7473,right,1,2.1097,,109.7475,110.745,0,3,3,10,1,different/076_109_R.jpg,right,different
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,110.7463,124.9465,right,1,14.1481,,124.9467,125.9451,0,4,4,7,1,different/019_074_L.jpg,right,different
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,125.9459,132.1728,left,0,6.1779,,132.173,133.1774,0,5,5,6,1,different/013_235_R.jpg,right,different
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,133.1784,139.787,left,1,6.5586,,139.7872,140.7868,0,6,6,0,1,same/136_C2_DV.jpg,left,same
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,140.7879,142.0864,right,1,1.2442,,142.0865,143.0857,0,7,7,9,1,different/049_218_L.jpg,right,different
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,143.0869,147.2594,left,1,4.1323,,147.2596,148.2513,0,8,8,3,1,same/170_DV_C2.jpg,left,same
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,148.2522,151.8161,left,1,3.5247,,151.8162,152.8165,0,9,9,5,1,same/303_DV_C2.jpg,left,same
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,152.8182,155.2013,right,1,2.3384,,155.2015,156.2005,0,10,10,8,1,different/025_235_L.jpg,right,different
,,312153,001,2023-11-18_11h00.28.194,glasgow_face_matching,2023.2.2,Win32,59.93407252,156.2009,164.5134,left,1,8.2768,,164.5135,165.5133,0,11,11,4,1,same/235_C2_DV.jpg,left,same
