Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0004,18.9551,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,,,,,,,,,,,,,,,,
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,19.0076,23.916,left,1,4.8096,,23.9168,24.9227,0,0,0,4,1,same/235_C2_DV.jpg,left,same
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,24.9243,27.5029,right,1,2.5095,0.0004,27.5034,28.4935,0,1,1,9,1,different/049_218_L.jpg,right,different
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,28.4948,30.2231,left,1,1.6574,,30.2236,31.2057,0,2,2,5,1,same/303_DV_C2.jpg,left,same
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,31.2068,33.2494,right,1,1.9757,0.0002,33.2497,34.2275,0,3,3,8,1,different/025_235_L.jpg,right,different
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,34.2286,38.0558,right,1,3.7569,0.0004,38.0562,39.0515,0,4,4,11,1,different/077_133_R.jpg,right,different
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,39.0521,43.1754,right,0,4.049,,43.176,44.1988,0,5,5,3,1,same/170_DV_C2.jpg,left,same
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,44.1997,46.9831,right,1,2.7131,0.0005,46.9836,47.9556,0,6,6,10,1,different/076_109_R.jpg,right,different
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,47.9569,51.3001,right,1,3.2748,0.0004,51.3006,52.2766,0,7,7,7,1,different/019_074_L.jpg,right,different
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,52.2776,54.3457,right,1,1.9996,0.0004,54.3462,55.3265,0,8,8,6,1,different/013_235_R.jpg,right,different
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,55.3275,58.0251,left,1,2.6276,,58.0255,59.0068,0,9,9,2,1,same/168_C2_DV.jpg,left,same
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,59.0078,61.8189,left,1,2.7413,,61.8193,62.8048,0,10,10,0,1,same/136_C2_DV.jpg,left,same
,,773155,001,2023-11-08_08h33.15.977,glasgow_face_matching,2023.2.2,Win32,25.00062502,62.806,64.4553,left,1,1.5803,,64.4556,65.423,0,11,11,1,1,same/139_DV_C2.jpg,left,same
