Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0007,6.4808,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,6.5093,14.8805,left,1,8.3071,,14.8912,15.8823,0,0,0,2,1,same/168_C2_DV.jpg,left,same
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,15.8832,17.1182,right,1,1.2006,,17.1183,18.114,0,1,1,7,1,different/019_074_L.jpg,right,different
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,18.1144,20.0993,left,1,1.9505,,20.0993,21.0977,0,2,2,1,1,same/139_DV_C2.jpg,left,same
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,21.0983,24.7143,right,1,3.5931,,24.7144,25.7138,0,3,3,8,1,different/025_235_L.jpg,right,different
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,25.7145,28.1828,left,1,2.4364,,28.1829,29.1813,0,4,4,5,1,same/303_DV_C2.jpg,left,same
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,29.1816,33.1989,right,1,3.9896,,33.199,34.1992,0,5,5,10,1,different/076_109_R.jpg,right,different
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,34.1996,35.6485,right,1,1.418,,35.6486,36.6514,0,6,6,6,1,different/013_235_R.jpg,right,different
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,36.6518,38.2664,right,1,1.5811,,38.2664,39.2652,0,7,7,9,1,different/049_218_L.jpg,right,different
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,39.2656,42.4164,right,0,3.1154,,42.4165,43.8856,0,8,8,3,1,same/170_DV_C2.jpg,left,same
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,43.8872,46.3617,left,1,1.8686,,46.3618,47.3511,0,9,9,0,1,same/136_C2_DV.jpg,left,same
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,47.3516,48.8488,right,1,1.4512,,48.8489,49.8494,0,10,10,11,1,different/077_133_R.jpg,right,different
,,934703,001,2023-11-24_11h09.58.973,glasgow_face_matching,2023.2.2,MacIntel,59.99880002,49.8496,53.0507,left,1,3.1695,,53.0508,54.0498,0,11,11,4,1,same/235_C2_DV.jpg,left,same
