Instructions.started,Instructions.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,trial.started,trial.stopped,resp.keys,resp.corr,resp.rt,resp.duration,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,imageFile,corrAns,sameOrDiff
0.0002,9.5921,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,,,,,,,,,,,,,,,,
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,9.6065,13.2967,left,1,3.668,,13.2969,14.3011,0,0,0,2,1,same/168_C2_DV.jpg,left,same
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,14.3016,18.6923,right,1,4.3724,,18.6924,19.6952,0,1,1,8,1,different/025_235_L.jpg,right,different
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,19.6963,22.9649,left,1,3.2533,,22.9651,23.9639,0,2,2,1,1,same/139_DV_C2.jpg,left,same
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,23.9651,26.2655,right,0,2.2777,,26.2657,27.2687,0,3,3,0,1,same/136_C2_DV.jpg,left,same
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,27.2696,28.7596,right,0,1.4699,,28.7596,29.7595,0,4,4,5,1,same/303_DV_C2.jpg,left,same
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,29.7604,32.4281,right,1,2.6464,,32.4282,33.4323,0,5,5,6,1,different/013_235_R.jpg,right,different
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,33.4331,35.3985,right,1,1.9383,,35.3986,36.4003,0,6,6,9,1,different/049_218_L.jpg,right,different
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,36.4006,37.5183,left,1,1.0925,,37.5185,38.511,0,7,7,3,1,same/170_DV_C2.jpg,left,same
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,38.5118,41.7285,right,1,3.1989,,41.7285,42.7316,0,8,8,10,1,different/076_109_R.jpg,right,different
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,42.7324,46.7013,right,1,3.9428,,46.7013,47.701,0,9,9,11,1,different/077_133_R.jpg,right,different
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,47.7018,49.327,right,1,1.5996,,49.3271,50.3273,0,10,10,7,1,different/019_074_L.jpg,right,different
,,201245,001,2024-01-03_17h31.51.864,glasgow_face_matching,2023.2.2,MacIntel,59.94125757,50.3281,52.6452,left,1,2.2945,,52.6452,53.6467,0,11,11,4,1,same/235_C2_DV.jpg,left,same
