trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate
"[-0.7934131736526946,0.06287425149700598,0.030555555555555555,0.022916666666666665,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.023952095808383235,0.6452095808383234,0.500748502994012,0.33607784431137727,0.33607784431137727,0.25523952095808383,0.25523952095808383,0.22380239520958084,0.2125748502994012,0.19760479041916168,0.18637724550898205,0.1661676646706587,0.14595808383233533,0.12275449101796407,0.10029940119760479,0.08008982035928144,0.06437125748502993,0.05239520958083832,0.03143712574850299,0.014221556886227544,0.0014970059880239522,0.0014970059880239522,-0.01347305389221557,-0.029191616766467067,-0.03592814371257485,-0.05089820359281437,-0.06437125748502993,-0.07559880239520958,-0.09131736526946108,-0.10479041916167664,-0.11452095808383234,-0.12275449101796407,-0.12275449101796407,-0.12949101796407186,-0.1317365269461078,-0.1347305389221557,-0.13847305389221556,-0.13922155688622753,-0.13997005988023953,-0.13997005988023953,-0.1407185628742515,-0.1407185628742515,-0.13997005988023953,-0.1377245508982036,-0.1347305389221557,-0.13323353293413173,-0.12649700598802396,-0.11751497005988024,-0.10254491017964072,-0.08982035928143713,-0.08083832335329341,-0.07335329341317365,-0.07035928143712575,-0.07035928143712575,-0.0658682634730539,-0.06362275449101797,-0.059880239520958084,-0.05538922155688623,-0.0531437125748503,-0.05239520958083832,-0.05239520958083832,-0.05389221556886228,-0.0561377245508982,-0.061377245508982034,-0.07035928143712575,-0.08383233532934131,-0.10778443113772455,-0.11751497005988024,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11826347305389222,-0.11601796407185629,-0.11826347305389222,-0.13547904191616766,-0.16841317365269462,-0.20134730538922155,-0.2252994011976048,-0.25748502994011974,-0.2844311377245509,-0.30538922155688625,-0.32335329341317365,-0.3398203592814371,-0.3502994011976048,-0.3615269461077844,-0.3712574850299401,-0.38173652694610777,-0.39146706586826346,-0.3997005988023952,-0.405688622754491,-0.4124251497005988,-0.4161676646706587,-0.4214071856287425,-0.4236526946107784,-0.4258982035928144,-0.42664670658682635,-0.42664670658682635,-0.42664670658682635,-0.42664670658682635,-0.4236526946107784,-0.41691616766467066,-0.4086826347305389,-0.40119760479041916,-0.3907185628742515,-0.37425149700598803,-0.3532934131736527,-0.33083832335329344,-0.3046407185628742,-0.28967065868263475,-0.2776946107784431,-0.2687125748502994,-0.2634730538922156,-0.26272455089820357,-0.26272455089820357,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.2597305389221557,-0.25748502994011974,-0.25748502994011974,-0.25748502994011974,-0.23802395209580837,-0.21931137724550898,-0.18862275449101795,-0.15494011976047903,-0.11377245508982035,-0.0845808383233533,-0.0845808383233533,-0.0074850299401197605,-0.0074850299401197605,0.05389221556886228,0.07784431137724551,0.09730538922155689,0.11377245508982035,0.1317365269461078,0.14595808383233533,0.1601796407185629,0.1751497005988024,0.18488023952095808,0.19311377245508982,0.1998502994011976,0.20434131736526945,0.20808383233532934,0.20808383233532934,0.20808383233532934,0.22904191616766467,0.22904191616766467,0.22904191616766467]","[0.23952095808383234,-0.15718562874251496,-0.1326388888888889,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.12569444444444444,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,-0.17440119760479042,0.4940119760479042,0.47305389221556887,0.4476047904191617,0.4476047904191617,0.4214071856287425,0.4214071856287425,0.4041916167664671,0.39895209580838326,0.3937125748502994,0.39146706586826346,0.39146706586826346,0.3929640718562874,0.39520958083832336,0.3967065868263473,0.39820359281437123,0.4004491017964072,0.40194610778443113,0.4041916167664671,0.405688622754491,0.405688622754491,0.405688622754491,0.40494011976047906,0.40793413173652693,0.4094311377245509,0.41092814371257486,0.4124251497005988,0.4154191616766467,0.4184131736526946,0.4214071856287425,0.4221556886227545,0.4221556886227545,0.4221556886227545,0.4221556886227545,0.4214071856287425,0.4214071856287425,0.42065868263473055,0.42065868263473055,0.4199101796407186,0.41916167664670656,0.41916167664670656,0.4176646706586826,0.41317365269461076,0.40718562874251496,0.3997005988023952,0.39595808383233533,0.38547904191616766,0.375,0.3615269461077844,0.35254491017964074,0.344311377245509,0.3375748502994012,0.3338323353293413,0.3338323353293413,0.31736526946107785,0.3091317365269461,0.29790419161676646,0.28967065868263475,0.2851796407185629,0.28293413173652693,0.280688622754491,0.27395209580838326,0.2634730538922156,0.2440119760479042,0.21706586826347304,0.19161676646706588,0.15269461077844312,0.13622754491017963,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.1339820359281437,0.13547904191616766,0.13922155688622753,0.13023952095808383,0.10853293413173652,0.0845808383233533,0.06362275449101797,0.040419161676646706,0.023952095808383235,0.008233532934131737,-0.009730538922155689,-0.027694610778443114,-0.040419161676646706,-0.05239520958083832,-0.06287425149700598,-0.07410179640718563,-0.0875748502994012,-0.10104790419161677,-0.11002994011976049,-0.11826347305389222,-0.125,-0.13323353293413173,-0.13922155688622753,-0.1467065868263473,-0.15269461077844312,-0.15494011976047903,-0.15793413173652696,-0.16167664670658682,-0.1661676646706587,-0.16991017964071856,-0.17290419161676646,-0.1751497005988024,-0.17739520958083832,-0.18038922155688622,-0.18188622754491018,-0.18263473053892215,-0.17964071856287425,-0.17739520958083832,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.17589820359281438,-0.18113772455089822,-0.18862275449101795,-0.20059880239520958,-0.21332335329341318,-0.2275449101796407,-0.2342814371257485,-0.2342814371257485,-0.2522455089820359,-0.2522455089820359,-0.26646706586826346,-0.27095808383233533,-0.2747005988023952,-0.27844311377245506,-0.281437125748503,-0.2851796407185629,-0.28817365269461076,-0.2911676646706587,-0.2934131736526946,-0.29565868263473055,-0.29790419161676646,-0.2994011976047904,-0.3008982035928144,-0.3008982035928144,-0.3008982035928144,-0.30988023952095806,-0.30988023952095806,-0.30988023952095806]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0519999999999996,0.21699999999999964,0.3569999999999993,0.4249999999999998,0.48799999999999955,0.5229999999999997,0.5469999999999997,0.5899999999999999,0.6229999999999993,0.7109999999999999,0.7729999999999992,0.7919999999999994,0.8309999999999991,0.8559999999999994,0.8819999999999992,0.9559999999999991,1.9839999999999995,2.090999999999999,2.541,2.557,2.5759999999999983,2.5959999999999996,2.6079999999999983,2.6239999999999983,2.6409999999999996,2.657999999999999,2.6759999999999997,2.6909999999999985,2.7069999999999985,2.7239999999999998,2.7419999999999987,2.7579999999999987,2.775,2.791,2.8079999999999994,2.8239999999999994,2.8419999999999983,2.859999999999999,2.8819999999999992,2.891999999999999,2.9249999999999985,2.9419999999999997,2.9579999999999997,2.9759999999999986,2.990999999999999,3.0079999999999987,3.025,3.041,3.0599999999999983,3.0759999999999983,3.093999999999999,3.1079999999999983,3.125999999999999,3.1439999999999997,3.1589999999999985,3.1749999999999985,3.198,3.2099999999999986,3.227,3.2579999999999987,3.275,3.3009999999999997,3.333999999999999,3.391999999999999,3.4039999999999995,3.432,3.4459999999999993,3.4599999999999986,3.474999999999999,3.493,3.516999999999999,3.525,3.5419999999999994,3.5609999999999995,3.577999999999999,3.5949999999999984,3.609999999999999,3.631,3.6439999999999997,3.660999999999999,3.6759999999999997,3.6919999999999997,3.7149999999999994,3.73,3.7499999999999996,3.7599999999999993,3.7759999999999994,3.7919999999999994,3.808999999999999,3.8289999999999984,3.843999999999999,3.8689999999999993,3.8799999999999986,3.891999999999999,3.9099999999999997,3.9259999999999997,3.942999999999999,3.961,3.9839999999999995,3.9919999999999987,4.014999999999999,4.026,4.042,4.058999999999999,4.074999999999999,4.096,4.109,4.129999999999999,4.142999999999999,4.161999999999999,4.177999999999999,4.193,4.215,4.225,4.243,4.260999999999999,4.276999999999999,4.292,4.308999999999999,4.324999999999999,4.341999999999999,4.359,4.3759999999999994,4.3919999999999995,4.408999999999999,4.432,4.442,4.459999999999999,4.477,4.493,4.509,4.525,4.545,4.558999999999999,4.574999999999999,4.591999999999999,4.609,4.6259999999999994,4.642999999999999,4.658999999999999,4.676,4.693,4.709,4.725999999999999,4.743,4.76,4.776,4.792999999999999,4.809999999999999,4.825999999999999,4.843999999999999,4.859,4.8759999999999994,4.8919999999999995,4.908999999999999,4.926,4.945,4.959999999999999,4.975999999999999,4.993,5.010999999999999,5.026,5.042999999999999,5.059999999999999,5.077,5.094999999999999,5.109999999999999,5.126999999999999,5.145999999999999,5.16,5.177999999999999,5.193,5.212,5.228,5.244999999999999,5.2620000000000005,5.276999999999999,5.295,5.308999999999999,5.325999999999999,5.343,5.359999999999999,5.3759999999999994,5.3919999999999995,5.408999999999999,5.426,5.443,5.459,5.478,5.493,5.51,5.526999999999999,5.5440000000000005,5.559999999999999,5.577999999999999,5.593999999999999,5.610999999999999,5.626999999999999,5.642999999999999,5.658999999999999,5.677999999999999,5.695,5.709999999999999,5.727,5.744,5.76,5.776999999999999,5.792999999999999,5.809999999999999,5.827,5.843999999999999,5.859999999999999,5.876999999999999,5.892999999999999,5.91,5.929,5.943999999999999,5.959999999999999]",,001,2020-09-14_18h15.52.889,trailMaking,2020.1.3,Win32,60
