trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate
"[-0.7904689863842662,-0.7904689863842662,-0.7904689863842662,-0.7904689863842662,-0.7904689863842662,-0.7904689863842662,-0.7904689863842662,-0.7904689863842662,-0.8888888888888888,0.40625,0.41435185185185186,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.4212962962962963,0.41782407407407407,0.41087962962962965,0.4097222222222222,0.3993055555555556,0.38657407407407407,0.3645833333333333,0.3402777777777778,0.32175925925925924,0.30324074074074076,0.28587962962962965,0.27546296296296297,0.2662037037037037,0.25925925925925924,0.2569444444444444,0.25462962962962965,0.2534722222222222,0.2523148148148148,0.2523148148148148,0.2511574074074074,0.2488425925925926,0.24537037037037038,0.24305555555555555,0.2337962962962963,0.2337962962962963,0.22800925925925927,0.22453703703703703,0.2199074074074074,0.21875,0.2175925925925926,0.2175925925925926,0.21643518518518517,0.2152777777777778,0.2152777777777778,0.2152777777777778,0.2152777777777778,0.2152777777777778,0.21412037037037038,0.21296296296296297,0.21296296296296297,0.21064814814814814,0.21064814814814814,0.20949074074074073,0.20833333333333334,0.20717592592592593,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.20601851851851852,0.2013888888888889,0.19212962962962962,0.17708333333333334,0.1550925925925926,0.11226851851851852,0.08333333333333333,0.06828703703703703,0.04398148148148148,0.004629629629629629,-0.020833333333333332,-0.03356481481481482,-0.05555555555555555,-0.0763888888888889,-0.10300925925925926,-0.11805555555555555,-0.12384259259259259,-0.1400462962962963,-0.14583333333333334,-0.15162037037037038,-0.15393518518518517,-0.1597222222222222,-0.16435185185185186,-0.16898148148148148,-0.1724537037037037,-0.17476851851851852,-0.17824074074074073,-0.18287037037037038,-0.1840277777777778,-0.1875,-0.1886574074074074,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.19212962962962962,-0.1909722222222222,-0.18981481481481483,-0.1840277777777778,-0.1736111111111111,-0.15625,-0.13657407407407407,-0.11342592592592593,-0.09143518518518519,-0.0625,-0.019675925925925927,-0.009259259259259259,0.008101851851851851,0.019675925925925927,0.034722222222222224,0.04050925925925926,0.041666666666666664,0.04513888888888889,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.04861111111111111,0.047453703703703706,0.04513888888888889,0.041666666666666664,0.034722222222222224,0.03009259259259259,0.024305555555555556,0.024305555555555556,0.020833333333333332,0.020833333333333332,0.017361111111111112,0.019675925925925927,0.020833333333333332,0.02662037037037037,0.032407407407407406,0.03587962962962963,0.04050925925925926,0.04282407407407408,0.04861111111111111,0.05092592592592592,0.05439814814814815,0.05555555555555555,0.05787037037037037,0.05787037037037037,0.059027777777777776,0.059027777777777776,0.06018518518518518,0.061342592592592594,0.061342592592592594,0.061342592592592594,0.061342592592592594,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.06018518518518518,0.059027777777777776,0.05787037037037037,0.05787037037037037,0.056712962962962965,0.056712962962962965,0.05555555555555555,0.05439814814814815,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.05324074074074074,0.056712962962962965,0.0625,0.08680555555555555,0.09953703703703703,0.10532407407407407,0.11574074074074074,0.12731481481481483,0.13425925925925927,0.14699074074074073,0.15046296296296297,0.1574074074074074,0.16435185185185186,0.1701388888888889,0.1724537037037037,0.17476851851851852,0.17592592592592593,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.17708333333333334,0.17592592592592593]","[0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.11921296296296297,-0.1099537037037037,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.10532407407407407,-0.09722222222222222,-0.08796296296296297,-0.08449074074074074,-0.07175925925925926,-0.061342592592592594,-0.04398148148148148,-0.03009259259259259,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.02546296296296296,-0.03125,-0.03819444444444445,-0.04050925925925926,-0.041666666666666664,-0.04282407407407408,-0.04282407407407408,-0.04398148148148148,-0.04398148148148148,-0.04513888888888889,-0.047453703703703706,-0.047453703703703706,-0.04976851851851852,-0.05092592592592592,-0.05324074074074074,-0.05439814814814815,-0.05555555555555555,-0.05555555555555555,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.056712962962962965,-0.05555555555555555,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05439814814814815,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05324074074074074,-0.05092592592592592,-0.041666666666666664,-0.03009259259259259,-0.016203703703703703,0.01273148148148148,0.03009259259259259,0.03587962962962963,0.04398148148148148,0.05324074074074074,0.05787037037037037,0.061342592592592594,0.06365740740740741,0.06597222222222222,0.06944444444444445,0.07291666666666667,0.07407407407407407,0.0763888888888889,0.0775462962962963,0.0775462962962963,0.0775462962962963,0.0787037037037037,0.0787037037037037,0.0798611111111111,0.08101851851851852,0.08217592592592593,0.08217592592592593,0.08333333333333333,0.08449074074074074,0.08564814814814815,0.08912037037037036,0.09027777777777778,0.09027777777777778,0.09143518518518519,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09375,0.09953703703703703,0.11342592592592593,0.13078703703703703,0.14814814814814814,0.1701388888888889,0.19675925925925927,0.22453703703703703,0.23148148148148148,0.24305555555555555,0.2488425925925926,0.2569444444444444,0.2604166666666667,0.2604166666666667,0.26157407407407407,0.26157407407407407,0.26157407407407407,0.26157407407407407,0.26157407407407407,0.26157407407407407,0.26157407407407407,0.26273148148148145,0.26273148148148145,0.26273148148148145,0.26273148148148145,0.26273148148148145,0.26273148148148145,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2650462962962963,0.2638888888888889,0.26273148148148145,0.26157407407407407,0.2569444444444444,0.24305555555555555,0.2175925925925926,0.1840277777777778,0.13310185185185186,0.11805555555555555,0.08796296296296297,0.05555555555555555,-0.0011574074074074073,-0.032407407407407406,-0.047453703703703706,-0.07060185185185185,-0.10185185185185185,-0.11805555555555555,-0.13194444444444445,-0.13773148148148148,-0.1550925925925926,-0.16550925925925927,-0.1736111111111111,-0.18055555555555555,-0.18518518518518517,-0.1886574074074074,-0.19444444444444445,-0.19791666666666666,-0.2037037037037037,-0.20833333333333334,-0.21296296296296297,-0.21875,-0.22106481481481483,-0.22453703703703703,-0.22916666666666666,-0.22916666666666666,-0.23032407407407407,-0.2337962962962963,-0.2337962962962963,-0.2349537037037037,-0.2349537037037037,-0.2361111111111111,-0.23726851851851852,-0.23842592592592593,-0.24074074074074073,-0.24305555555555555,-0.24537037037037038,-0.24768518518518517,-0.25,-0.2511574074074074,-0.2511574074074074,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2523148148148148,-0.2511574074074074,-0.24768518518518517,-0.2349537037037037,-0.20717592592592593,-0.1099537037037037,-0.06018518518518518,-0.020833333333333332,0.016203703703703703,0.04861111111111111,0.08101851851851852,0.11805555555555555,0.12962962962962962,0.14699074074074073,0.16435185185185186,0.18981481481481483,0.19444444444444445,0.20601851851851852,0.2152777777777778,0.22800925925925927,0.2337962962962963,0.23842592592592593,0.2488425925925926,0.2569444444444444,0.26157407407407407,0.2638888888888889,0.2708333333333333]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.04100000000000037,0.11599999999999966,0.15500000000000114,0.16999999999999815,0.2010000000000005,0.21799999999999997,0.2339999999999982,0.2510000000000012,0.3150000000000013,0.41799999999999926,0.43700000000000117,0.48499999999999943,0.5019999999999989,0.5169999999999995,0.5339999999999989,0.5539999999999985,0.5839999999999996,0.6009999999999991,0.6179999999999986,0.6340000000000003,0.6509999999999998,0.6670000000000016,0.684000000000001,0.7010000000000005,0.7169999999999987,0.7349999999999994,0.7530000000000001,0.7689999999999984,0.7850000000000001,0.8019999999999996,0.8180000000000014,0.8339999999999996,0.8509999999999991,0.8689999999999998,0.8859999999999992,0.9009999999999998,0.9199999999999982,0.9390000000000001,0.9510000000000005,0.968,0.9839999999999982,1.001999999999999,1.0180000000000007,1.0350000000000001,1.0509999999999984,1.068999999999999,1.0839999999999996,1.1020000000000003,1.1170000000000009,1.1350000000000016,1.1509999999999998,1.1679999999999993,1.1849999999999987,1.2010000000000005,1.218,1.2339999999999982,1.2510000000000012,1.2669999999999995,1.283999999999999,1.3009999999999984,1.318999999999999,1.3339999999999996,1.3520000000000003,1.3679999999999986,1.3850000000000016,1.402000000000001,1.4179999999999993,1.434000000000001,1.4510000000000005,1.468,1.4839999999999982,1.5010000000000012,1.5169999999999995,1.533999999999999,1.5509999999999984,1.5680000000000014,1.5839999999999996,1.600999999999999,1.6179999999999986,1.6350000000000016,1.6509999999999998,1.6670000000000016,1.684000000000001,1.7010000000000005,1.718,1.7339999999999982,1.751999999999999,1.7680000000000007,1.783999999999999,1.8000000000000007,1.8180000000000014,1.8339999999999996,1.850999999999999,1.8670000000000009,1.8840000000000003,1.8999999999999986,1.9179999999999993,1.934000000000001,1.9510000000000005,1.968,1.9839999999999982,2,2.0180000000000007,2.033999999999999,2.0509999999999984,2.067,2.085000000000001,2.100999999999999,2.117000000000001,2.1350000000000016,2.151,2.1679999999999993,2.184000000000001,2.2010000000000005,2.218,2.2349999999999994,2.2510000000000012,2.2680000000000007,2.283999999999999,2.3009999999999984,2.3180000000000014,2.335000000000001,2.350999999999999,2.3679999999999986,2.3850000000000016,2.401,2.4179999999999993,2.434000000000001,2.4510000000000005,2.469000000000001,2.483999999999998,2.5010000000000012,2.5180000000000007,2.535,2.5519999999999996,2.5680000000000014,2.585000000000001,2.6020000000000003,2.6179999999999986,2.6350000000000016,2.651,2.6679999999999993,2.684000000000001,2.7010000000000005,2.7169999999999987,2.733999999999998,2.7510000000000012,2.7669999999999995,2.783999999999999,2.8009999999999984,2.817,2.8339999999999996,2.8500000000000014,2.867000000000001,2.8840000000000003,2.901,2.9170000000000016,2.934000000000001,2.9510000000000005,2.9669999999999987,2.983999999999998,3.0010000000000012,3.0169999999999995,3.035,3.0509999999999984,3.0680000000000014,3.0839999999999996,3.100999999999999,3.1179999999999986,3.1350000000000016,3.151,3.1679999999999993,3.184000000000001,3.2010000000000005,3.2169999999999987,3.2349999999999994,3.2510000000000012,3.2680000000000007,3.283999999999999,3.3009999999999984,3.317,3.3339999999999996,3.350999999999999,3.3679999999999986,3.3840000000000003,3.402000000000001,3.4179999999999993,3.434000000000001,3.4510000000000005,3.4669999999999987,3.483999999999998,3.501999999999999,3.5180000000000007,3.533999999999999,3.5509999999999984,3.567,3.5839999999999996,3.600999999999999,3.617000000000001,3.6340000000000003,3.651,3.6679999999999993,3.684000000000001,3.7010000000000005,3.7169999999999987,3.733999999999998,3.75,3.7680000000000007,3.785,3.8009999999999984,3.817,3.8339999999999996,3.850999999999999,3.8679999999999986,3.8840000000000003,3.8999999999999986,3.9170000000000016,3.934000000000001,3.9510000000000005,3.968,3.983999999999998,4,4.0169999999999995,4.033999999999999,4.050000000000001,4.068000000000001,4.084,4.100999999999999,4.117000000000001,4.134,4.151,4.167000000000002,4.184000000000001,4.2010000000000005,4.218,4.234999999999999,4.251000000000001,4.268000000000001,4.283999999999999,4.302,4.318000000000001,4.334,4.350999999999999,4.3679999999999986,4.384,4.401,4.417999999999999,4.434000000000001,4.4510000000000005,4.468,4.484999999999999,4.501000000000001,4.518000000000001,4.533999999999999,4.552,4.567,4.584,4.600999999999999,4.6179999999999986,4.634,4.652000000000001,4.667999999999999,4.684999999999999,4.701999999999998,4.718,4.736000000000001,4.751000000000001,4.768999999999998,4.783999999999999,4.8039999999999985,4.818999999999999,4.850999999999999,4.867000000000001,4.885000000000002,4.902000000000001,4.917999999999999,4.934000000000001,4.9510000000000005,4.968,4.983999999999998,5.001999999999999,5.018000000000001,5.033999999999999,5.052,5.068000000000001,5.084,5.100999999999999,5.117000000000001,5.134,5.149999999999999,5.167999999999999,5.184000000000001,5.2010000000000005,5.216999999999999,5.233999999999998,5.251000000000001,5.2669999999999995,5.283999999999999,5.300000000000001,5.317,5.334,5.350000000000001,5.367000000000001,5.384,5.401,5.417999999999999,5.434000000000001,5.449999999999999,5.466999999999999,5.483999999999998,5.501000000000001,5.5169999999999995,5.535,5.550999999999998,5.568000000000001,5.585000000000001,5.602,5.623999999999999,5.652000000000001,5.6690000000000005,5.684999999999999,5.7010000000000005,5.719000000000001,5.734999999999999,5.751000000000001,5.768000000000001,5.783999999999999,5.800999999999998,5.818000000000001,5.834,5.850999999999999,5.8679999999999986,5.884,5.902999999999999,5.917999999999999,5.934000000000001,5.9510000000000005,5.968,5.984999999999999,6.001000000000001]",0,0,0,0,1,testdh2,001,2020-09-14_19h35.18.200,trailMaking,2020.1.3,Win32,60
