mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate,rng_resp.keys,rng_resp.rt
"[-0.2734375,-0.3059895833333333,-0.010416666666666666,0.0013020833333333333,0.2799479166666667]","[-0.036458333333333336,0.2682291666666667,0.2747395833333333,0.041666666666666664,-0.3203125]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.0516000003814696,2.8866000003814705,3.619800000190736,4.253600000381468,5.037200000286099]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,60f0ca8a538a9dee4e1b3c21,2022-05-22_19h20.09.041,corsi-backward,2021.1.2,Win32,59.99520038,,
"[0.3723958333333333,-0.029947916666666668,0.2591145833333333,-0.3372395833333333,-0.3229166666666667]","[0.2578125,0.31640625,-0.0078125,-0.0078125,-0.3046875]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.3171000003814726,2.9846000003814623,3.6843000001907313,4.484999999999999,5.16830000019074]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,60f0ca8a538a9dee4e1b3c21,2022-05-22_19h20.09.041,corsi-backward,2021.1.2,Win32,59.99520038,,
"[-0.296875,0.3502604166666667,-0.2721354166666667,0.3268229166666667,0.23958333333333334]","[0.2825520833333333,0.2578125,0.06510416666666667,-0.0013020833333333333,-0.3346354166666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.7348000001907309,4.784499999999994,5.667099999904636,6.48390000009536,7.199699999809269]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,60f0ca8a538a9dee4e1b3c21,2022-05-22_19h20.09.041,corsi-backward,2021.1.2,Win32,59.99520038,,
"[0.3177083333333333,-0.2643229166666667,-0.3619791666666667,0.041666666666666664,-0.3463541666666667,-0.014322916666666666]","[0.037760416666666664,0.020833333333333332,0.010416666666666666,0.3502604166666667,0.2838541666666667,-0.3346354166666667]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[2.4514000000953615,3.4517000002860954,4.118300000190729,5.152500000000003,5.785099999904631,6.767700000286098]","[""blk5"",""blk4"",""blk2"",""blk3"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,60f0ca8a538a9dee4e1b3c21,2022-05-22_19h20.09.041,corsi-backward,2021.1.2,Win32,59.99520038,,
"[0.05078125,-0.3841145833333333,-0.2825520833333333,0.048177083333333336,0.30078125]","[0.3502604166666667,-0.2721354166666667,-0.04296875,-0.26953125,-0.3606770833333333]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.2519000000953753,2.4180999999046406,3.0855000000000103,4.267800000190746,5.051700000286104]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,60f0ca8a538a9dee4e1b3c21,2022-05-22_19h20.09.041,corsi-backward,2021.1.2,Win32,59.99520038,,
,,,,,,,,,,,,,,,60f0ca8a538a9dee4e1b3c21,2022-05-22_19h20.09.041,corsi-backward,2021.1.2,Win32,59.99520038,space,9.6221
