mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate,rng_resp.keys,rng_resp.rt
"[0.3587962962962963,0.05787037037037037,0.3333333333333333,-0.3263888888888889,0.0011574074074074073]","[0.04050925925925926,0.32523148148148145,-0.32407407407407407,-0.020833333333333332,0.017361111111111112]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9680000000000035,2.1740000000000066,3.0649999999999977,3.915999999999997,4.474000000000004]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,5f5bc7666f1f71371bd9310e,2021-06-25_14h25.03.570,corsi-backward,2021.1.2,Win32,60.0240096,,
"[0.05787037037037037,-0.3287037037037037,-0.29398148148148145,-0.2847222222222222,0.33101851851851855]","[-0.27546296296296297,-0.04050925925925926,-0.23958333333333334,0.2824074074074074,-0.02199074074074074]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8319999999999936,1.5720000000000098,2.0330000000000084,2.5989999999999966,3.199000000000005]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,5f5bc7666f1f71371bd9310e,2021-06-25_14h25.03.570,corsi-backward,2021.1.2,Win32,60.0240096,,
"[0.047453703703703706,-0.24305555555555555,0.03587962962962963,-0.30324074074074076,-0.2604166666666667]","[0.06828703703703703,-0.2951388888888889,0.0023148148148148147,0.011574074074074073,0.32523148148148145]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.233000000000004,2.0010000000000048,3.483000000000004,5.1440000000000055,5.582999999999998]","[""blk5"",""blk4"",""blk5"",""blk3"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,5f5bc7666f1f71371bd9310e,2021-06-25_14h25.03.570,corsi-backward,2021.1.2,Win32,60.0240096,,
"[-0.2824074074074074,0.3125,0.27546296296296297,-0.26273148148148145,-0.06712962962962964]","[0.3402777777777778,-0.2777777777777778,-0.04282407407407408,-0.29050925925925924,0.2789351851851852]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.2539999999999907,2.0999999999999943,2.5829999999999984,3.5,4.239000000000004]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,5f5bc7666f1f71371bd9310e,2021-06-25_14h25.03.570,corsi-backward,2021.1.2,Win32,60.0240096,,
"[0.32175925925925924,-0.28703703703703703,-0.30324074074074076,0.25578703703703703,-0.004629629629629629]","[-0.2916666666666667,0.25462962962962965,-0.33564814814814814,0.2650462962962963,-0.32060185185185186]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9830000000000041,1.6840000000000117,2.3000000000000114,3.0660000000000025,4.167000000000002]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk4""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,5f5bc7666f1f71371bd9310e,2021-06-25_14h25.03.570,corsi-backward,2021.1.2,Win32,60.0240096,,
,,,,,,,,,,,,,,,5f5bc7666f1f71371bd9310e,2021-06-25_14h25.03.570,corsi-backward,2021.1.2,Win32,60.0240096,space,11.543
