mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.023183468290058813,-0.31043255799295943,0.26463107237682393,-0.32400338112852956,-0.2516256232264344]","[0.24611251717204255,-0.2882386437910305,0.022759386399117842,0.28795588850671705,0.03746107695026419]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[4.490000000000002,5.695999999999998,8.782399999976157,9.666799999952318,10.327299999952317]","[""blk5"",""blk4"",""blk2"",""blk3"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,amtorrey,2021-06-15_11h36.21.860,corsi-backward,2021.1.2,Win32,59.86590038
"[-0.34379416486790265,-0.27028550503784327,-0.005089037442632001,0.316652561063176,0.27650554262044774]","[0.24837430377177694,-0.2509188801682127,-0.26618605619572905,0.3495900435807646,-0.0009895540881298475]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.218700000047683,8.475200000047678,14.591200000047685,15.591800000071522,16.20930000007153]","[""blk5"",""blk2"",""blk4"",""blk3"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,amtorrey,2021-06-15_11h36.21.860,corsi-backward,2021.1.2,Win32,59.86590038
"[0.252191151169218,0.009047236656920195,-0.26293467701846407,0.023183510756472393,0.26406562141284184]","[0.32131747812546624,0.038592013390616305,0.29756853763821856,-0.24243711570848137,0.03350295471477751]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.293799999952327,1.8951000000238452,2.668700000047693,3.403000000000006,3.9535000000000053]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,amtorrey,2021-06-15_11h36.21.860,corsi-backward,2021.1.2,Win32,59.86590038
"[-0.3172179695607445,0.24201303381754039,0.3268306784148536,-0.0237489192540409,-0.2900763232896043]","[-0.3453492601779972,0.31792477234157374,0.009188563263547734,0.2393271056042575,0.313401181885911]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8675000000000068,1.835000000000008,2.669100000023846,3.269900000095376,3.9369999999999976]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,amtorrey,2021-06-15_11h36.21.860,corsi-backward,2021.1.2,Win32,59.86590038
"[-0.34435961583188474,0.226745857790024,0.27028565104142066,0.046932451243720086,-0.37659032077886373,0.31325985527928346]","[0.31170482899396473,0.34902459261678254,0.30209216260626925,-0.2509188801682127,0.009188563263547734,-0.027000332943693826]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.8077000000476744,1.575200000047687,2.0519999999999925,2.809800000071519,3.5604999999999905,4.394600000023843]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,amtorrey,2021-06-15_11h36.21.860,corsi-backward,2021.1.2,Win32,59.86590038
