mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[0.018518518518518517,-0.26944444444444443,-0.2898148148148148,-0.25555555555555554,0.06018518518518518,-0.012037037037037037]","[-0.3138888888888889,0.3453703703703704,-0.30462962962962964,-0.041666666666666664,0.2777777777777778,0.287962962962963]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.43395500000042375,1.0333450000034645,1.5331050000095274,1.7832300000009127,2.066625000006752,2.3664650000137044]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,jiangyif,2021-06-13_22h51.31.307,corsi-backward,2021.1.2,Win32,59.9880024
"[-0.27314814814814814,0.2824074074074074,0.2972222222222222,0.26296296296296295,0.040740740740740744]","[-0.011111111111111112,0.26296296296296295,0.03148148148148148,-0.29907407407407405,0.275]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.20017500000540167,0.5501350000122329,0.7666850000096019,1.0002750000130618,1.2668700000067474]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,jiangyif,2021-06-13_22h51.31.307,corsi-backward,2021.1.2,Win32,59.9880024
"[0.026851851851851852,0.2675925925925926,0.006481481481481481,0.3425925925925926,0.39351851851851855,0.25277777777777777,0.29259259259259257,-0.044444444444444446,-0.31296296296296294,-0.2935185185185185,-0.2740740740740741]","[-0.08888888888888889,-0.009259259259259259,-0.011111111111111112,0.06481481481481481,0.001851851851851852,0.044444444444444446,0.013888888888888888,0.25092592592592594,-0.2898148148148148,0.2074074074074074,0.28055555555555556]","[1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[0.2830849999882048,0.48326999999699183,0.7498149999883026,0.9332799999974668,1.2665049999923212,1.5498399999924004,1.733139999996638,2.1498349999892525,2.5665199999930337,2.866569999998319,3.0665999999910127]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,jiangyif,2021-06-13_22h51.31.307,corsi-backward,2021.1.2,Win32,59.9880024
"[-0.2916666666666667,0.29074074074074074,-0.25925925925925924,-0.05648148148148148,0.3194444444444444]","[-0.027777777777777776,-0.32314814814814813,0.31666666666666665,-0.025925925925925925,-0.03333333333333333]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.13296499999705702,0.49960500000452157,0.9163399999961257,1.18310000000929,1.3996900000056485]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,jiangyif,2021-06-13_22h51.31.307,corsi-backward,2021.1.2,Win32,59.9880024
"[0.2814814814814815,-0.2574074074074074,-0.003703703703703704,-0.2462962962962963,-0.262037037037037,0.35462962962962963,0.31296296296296294]","[-0.05648148148148148,0.03611111111111111,0.3472222222222222,-0.24074074074074073,-0.3333333333333333,-0.21388888888888888,-0.25555555555555554]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.4498699999967357,0.9497350000019651,1.2998150000057649,1.583215000006021,1.9000300000043353,2.1332600000023376,2.3334500000055414]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,jiangyif,2021-06-13_22h51.31.307,corsi-backward,2021.1.2,Win32,59.9880024
