mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate,rng_resp.keys,rng_resp.rt
"[-0.28055555555555556,-0.050694444444444445,0.27361111111111114,-0.31180555555555556,-0.03680555555555556]","[0.017361111111111112,0.010416666666666666,-0.2673611111111111,-0.3263888888888889,0.21805555555555556]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.3391000000014941,0.6347000000029794,1.052100000001488,1.5216000000014915,1.9825000000000017]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,6090919e35432ed7cf716ca4,2021-07-01_20h18.10.872,corsi-backward,2021.1.2,Win32,114.9425287,,
"[-0.01875,-0.31875,0.05277777777777778,0.25,0.2659722222222222]","[0.027777777777777776,-0.2951388888888889,-0.31666666666666665,-0.27708333333333335,0.3541666666666667]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.26080000000447257,0.652000000000001,0.9912000000029835,1.2695000000000007,1.7217000000029827]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,6090919e35432ed7cf716ca4,2021-07-01_20h18.10.872,corsi-backward,2021.1.2,Win32,114.9425287,,
"[-0.03958333333333333,-0.01597222222222222,0.03611111111111111,-0.28541666666666665,0.27152777777777776,0.2902777777777778]","[-0.2673611111111111,-0.30416666666666664,-0.017361111111111112,0.016666666666666666,-0.006944444444444444,-0.34791666666666665]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.3127999999970186,1.91279999999702,2.2257999999970224,2.5213999999985077,2.9040999999940382,3.2170999999940406]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,6090919e35432ed7cf716ca4,2021-07-01_20h18.10.872,corsi-backward,2021.1.2,Win32,114.9425287,,
"[-0.3375,-0.33055555555555555,-0.26944444444444443,0.3145833333333333,0.3506944444444444,-0.059722222222222225]","[-0.39444444444444443,-0.3472222222222222,0.24097222222222223,0.2743055555555556,-0.33055555555555555,-0.31666666666666665]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.38260000000148864,0.8086000000014906,1.4868999999985064,1.9998999999985045,2.4868999999985064,2.834700000002975]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,6090919e35432ed7cf716ca4,2021-07-01_20h18.10.872,corsi-backward,2021.1.2,Win32,114.9425287,,
"[0.2326388888888889,0.06805555555555555,-0.33541666666666664,0.24444444444444444,0.26319444444444445]","[0.3020833333333333,0.06736111111111111,-0.26458333333333334,-0.3145833333333333,0.009027777777777777]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.47820000000298535,0.8086000000014906,1.382700000002984,1.8089000000059627,2.1129999999999995]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,6090919e35432ed7cf716ca4,2021-07-01_20h18.10.872,corsi-backward,2021.1.2,Win32,114.9425287,,
,,,,,,,,,,,,,,,6090919e35432ed7cf716ca4,2021-07-01_20h18.10.872,corsi-backward,2021.1.2,Win32,114.9425287,space,10.3177
