mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.0005689799591736363,0.3181301442588248,0.28170745752691667,-0.2984552140546018,0.2791057519796418]","[-0.35073183108151856,0.010894243736575158,0.3517072894902723,-0.017723643934825704,-0.3169106117108973]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[2.4177649999037385,3.65019499999471,4.600289999973029,5.7001600000076,6.667519999900833]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,5c8afb535e65990001da9eeb,2021-06-23_18h38.00.737,corsi-backward,2021.1.2,Win32,59.48132286
"[-0.23991862971608233,0.017642435213414635,0.050162710794588415,-0.33617884938309833,0.2569919493140244]","[-0.004715486852134147,0.34650405325540684,-0.33252035001429114,0.29056910072884906,0.06813004656535823]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.7504800001624972,2.871324999956414,3.5531300001312047,4.087384999962524,4.737415000097826]","[""blk2"",""blk1"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,5c8afb535e65990001da9eeb,2021-06-23_18h38.00.737,corsi-backward,2021.1.2,Win32,59.48132286
"[-0.0356909775152439,0.028048854920922257,0.33243906905011433,-0.24902433069740854,0.018943153939596037]","[0.2918699124964272,0.025203239627000763,0.3139837311535347,0.30487803017220844,-0.33252035001429114]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8490849998779595,1.3513499998953193,1.9022549998480827,2.9333599999081343,3.6351999999023974]","[""blk1"",""blk3"",""blk2"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,5c8afb535e65990001da9eeb,2021-06-23_18h38.00.737,corsi-backward,2021.1.2,Win32,59.48132286
"[-0.2711381865710747,0.24008134051067073,-0.06430887361852135,0.3090244200171494,0.22056914538871952,0.27520327684355944]","[0.272357717374476,-0.30780490782202746,-0.2596748165967988,-0.04504067025533537,0.2645528281607279,0.25674795755525914]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.33412500005215406,2.001084999879822,2.4177850000560284,2.868365000002086,3.2342000000644475,4.033765000058338]","[""blk1"",""blk3"",""blk4"",""blk2"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,5c8afb535e65990001da9eeb,2021-06-23_18h38.00.737,corsi-backward,2021.1.2,Win32,59.48132286
"[0.2739024836842607,0.047561050042873476,0.04495938929115854,-0.23731696896436738,0.31552853467987807]","[0.017398294588414635,-0.29609762052210364,-0.013821150616901676,0.2866666468178354,0.2710569056068979]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.6810850000474602,1.1502950000576675,1.5507950000464916,2.01742499996908,2.515224999981001]","[""blk2"",""blk1"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,5c8afb535e65990001da9eeb,2021-06-23_18h38.00.737,corsi-backward,2021.1.2,Win32,59.48132286
