mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate,rng_resp.keys,rng_resp.rt
"[0.03666666666666667,0.3333333333333333,0.29444444444444445,0.044444444444444446,0.024444444444444446]","[-0.06111111111111111,0.27666666666666667,-0.01888888888888889,0.2833333333333333,-0.28444444444444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8500000000000014,1.532,2.1660000000000004,2.867000000000001,3.5500000000000007]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,610046781c0f44b2256df39d,2021-07-29_19h26.19.972,corsi-backward,2021.1.2,MacIntel,62.5,,
"[0.33444444444444443,0.005555555555555556,-0.2644444444444444,0.27111111111111114,-0.33666666666666667]","[0.03111111111111111,-0.3055555555555556,0.03666666666666667,0.2966666666666667,-0.33555555555555555]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5500000000000043,1.350999999999999,2.1340000000000003,2.868000000000002,3.9180000000000064]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,610046781c0f44b2256df39d,2021-07-29_19h26.19.972,corsi-backward,2021.1.2,MacIntel,62.5,,
"[-0.33111111111111113,-0.27666666666666667,-0.25666666666666665,0.31555555555555553,0.3055555555555556,-0.04666666666666667]","[-0.25333333333333335,0.2777777777777778,0.30666666666666664,0.028888888888888888,0.29555555555555557,0.32]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.3999999999999986,1.216000000000001,1.75,2.467000000000006,3.1330000000000027,3.7820000000000036]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,610046781c0f44b2256df39d,2021-07-29_19h26.19.972,corsi-backward,2021.1.2,MacIntel,62.5,,
"[0.04555555555555556,0.29333333333333333,0.011111111111111112,0.35,-0.33111111111111113]","[-0.29444444444444445,0.32,0.3211111111111111,-0.2588888888888889,0.3288888888888889]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.45000000000000284,1.1510000000000034,1.6670000000000016,2.3659999999999997,3.25]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,610046781c0f44b2256df39d,2021-07-29_19h26.19.972,corsi-backward,2021.1.2,MacIntel,62.5,,
"[0.30444444444444446,0.06444444444444444,-0.2677777777777778,-0.26222222222222225,0.24666666666666667]","[0.28555555555555556,0.2722222222222222,0.025555555555555557,-0.29,-0.3111111111111111]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.1839999999999975,1.7680000000000007,2.3669999999999973,3.0829999999999984,3.7830000000000013]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,610046781c0f44b2256df39d,2021-07-29_19h26.19.972,corsi-backward,2021.1.2,MacIntel,62.5,,
,,,,,,,,,,,,,,,610046781c0f44b2256df39d,2021-07-29_19h26.19.972,corsi-backward,2021.1.2,MacIntel,62.5,space,4.261
