mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.2689953499903251,-0.08016230816442531,-0.055312260016568304,-0.29778603946461396,0.045871699188515865,-0.27175024640818496]","[0.04292235950198336,0.23596493747581268,0.2712782160047407,0.2587128157955205,0.001392281830495356,-0.24978826658644543]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.5496999999880785,1.1499000000357622,1.5846000000238423,2.1166999999880787,2.749300000011921,3.4439999999999973]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,611152380a395e3422dfd1dd,2021-08-16_08h40.12.156,corsi-backward,2021.1.2,MacIntel,60.0024001
"[-0.2771492594904944,-0.04462813150033862,-0.3256346522470008,0.36114709812790247,0.3360489883659056]","[0.28499733183775156,0.28732195874854877,0.010688616395365712,0.2767251312917231,-0.32112542025445046]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5510999999642401,1.034199999988079,1.6668999999761596,2.25019999998808,3.000099999964238]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,611152380a395e3422dfd1dd,2021-08-16_08h40.12.156,corsi-backward,2021.1.2,MacIntel,60.0024001
"[0.33396859656177436,0.027865005351441565,-0.2630449891459462,-0.2630449891459462,-0.04206909557614164]","[-0.004023123820868808,0.32309947294347424,0.07458212648751934,0.2410064319338961,-0.34144927695070626]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.40009999996423673,0.8995999999642379,1.3830999999642373,1.8156999999880767,2.4157999999523163]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,611152380a395e3422dfd1dd,2021-08-16_08h40.12.156,corsi-backward,2021.1.2,MacIntel,60.0024001
"[0.32169287714057665,0.28991718115083204,0.2943702910337655,-0.3277823149973394,-0.31230352537550793,-0.03259504099748452,-0.03259504099748452]","[-0.3423675442627709,-0.08031404572005611,-0.04931631176833398,-0.41049014820772056,-0.36871215064459173,0.018232977427196206,0.018232977427196206]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.4508000000119239,1.0003999999761604,1.482899999976162,2.1000000000000014,2.449800000011926,3.199599999964242,3.4825999999642434]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,611152380a395e3422dfd1dd,2021-08-16_08h40.12.156,corsi-backward,2021.1.2,MacIntel,60.0024001
"[0.039271776890238,-0.005914457811290635,-0.2861995165562113,-0.25361141996117936,0.27071907350522445]","[0.03280308962606424,-0.29345126786837267,-0.28974068939870357,0.014284777567482585,0.020365712074303405]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.4012999999523146,2.0177999999523166,2.550199999988081,3.150299999952317,3.89969999998808]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,611152380a395e3422dfd1dd,2021-08-16_08h40.12.156,corsi-backward,2021.1.2,MacIntel,60.0024001
