mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[0.25555555555555554,0.08981481481481482,-0.000925925925925926,0.03148148148148148,-0.25277777777777777,-0.2740740740740741,0.3055555555555556]","[-0.2972222222222222,-0.2638888888888889,-0.25277777777777777,0.2601851851851852,-0.3101851851851852,-0.2722222222222222,0.25277777777777777]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.4688999999761574,0.7157999999523152,1.5338999999761587,2.6839999999999993,3.418600000023842,4.334600000023842,4.935600000023841]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,5fc2a17a6a0a5516d4d54125,2021-09-02_15h37.37.640,corsi-backward,2021.1.2,Win32,60.09976561
"[-0.24166666666666667,-0.28055555555555556,-0.3055555555555556,0.3527777777777778,-0.3287037037037037,-0.287962962962963,0.030555555555555555]","[-0.31574074074074077,-0.06759259259259259,0.001851851851851852,0.3435185185185185,0.26296296296296295,0.287962962962963,0.3287037037037037]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.1671000000238436,1.5503999999761575,2.3850000000000016,3.0192999999523167,3.6687999999523164,4.335200000047685,4.952200000047686]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,5fc2a17a6a0a5516d4d54125,2021-09-02_15h37.37.640,corsi-backward,2021.1.2,Win32,60.09976561
"[0.032407407407407406,0.26481481481481484,-0.2564814814814815,-0.044444444444444446,-0.3814814814814815,-0.32222222222222224]","[0.2712962962962963,0.046296296296296294,-0.3212962962962963,-0.049074074074074076,0.03518518518518519,0.03796296296296296]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.39609999990463507,0.9502999999523141,1.651699999928475,2.3176999999284718,2.734199999928471,3.0343999999761593]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,5fc2a17a6a0a5516d4d54125,2021-09-02_15h37.37.640,corsi-backward,2021.1.2,Win32,60.09976561
"[0.3388888888888889,-0.022222222222222223,-0.25833333333333336,0.016666666666666666,-0.30277777777777776]","[-0.3490740740740741,0.019444444444444445,0.262037037037037,0.3416666666666667,-0.010185185185185186]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.41660000002384123,1.0004999999999953,3.029799999952317,3.613700000047679,4.2806000000238384]","[""blk4"",""blk5"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,5fc2a17a6a0a5516d4d54125,2021-09-02_15h37.37.640,corsi-backward,2021.1.2,Win32,60.09976561
"[-0.024074074074074074,0.22777777777777777,0.2601851851851852,-0.028703703703703703,-0.26944444444444443,-0.26481481481481484]","[-0.062037037037037036,0.3,0.3055555555555556,0.34444444444444444,0.27870370370370373,-0.2574074074074074]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.0172999999523213,1.6677999999523223,2.484399999976162,3.084899999976159,3.6523999999761614,4.451399999976161]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,5fc2a17a6a0a5516d4d54125,2021-09-02_15h37.37.640,corsi-backward,2021.1.2,Win32,60.09976561
