mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.3267129926769849,-0.03412027310441772,0.011250042915344238,0.3195832779230841,0.31402783513069155]","[0.01203701376914978,0.35092591881752017,-0.25370373964309695,0.3268518435955048,-0.3175925750644092]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.2949999999999982,2.0665999999940396,2.816099999994041,3.8652999999970206,4.615599999994039]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,ldiaz,2021-06-17_21h48.46.012,corsi-backward,2021.1.2,Win32,60.68329389
"[-0.26004626631736755,0.282546352148056,-0.30541663885116577,0.29550931572914124,-0.32393515825271607]","[-0.3240741698830243,-0.30648151993751527,-0.01759261727333069,-0.04259261846542359,0.3342592513561249]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5277999999970184,1.2329000000059622,1.9152000000029794,2.61059999999404,3.2992999999970216]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,ldiaz,2021-06-17_21h48.46.012,corsi-backward,2021.1.2,Win32,60.68329389
"[-0.02393520046163758,-0.03041668225218018,0.2621759808063507,-0.02023144006729126,-0.287824045419693]","[0.309259250164032,-0.015740765333175658,-0.291666704416275,-0.2749999804408435,0.32129630190354874]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.47799999999999443,1.0497999999970204,1.5944000000059617,2.165200000002976,2.798600000008939]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,ldiaz,2021-06-17_21h48.46.012,corsi-backward,2021.1.2,Win32,60.68329389
"[0.343657466173172,-0.238750025519621,0.38254635691642763,0.3510648739337921,-0.23597224760938842]","[0.32222221374511717,-0.31481479715417665,0.04074071884155273,-0.2574075000374432,0.3444444370269775]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9542000000029773,1.53779999999702,2.1377000000029796,2.687399999991058,3.3537999999970225]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,ldiaz,2021-06-17_21h48.46.012,corsi-backward,2021.1.2,Win32,60.68329389
"[0.2945832767309912,0.29643524169921875,0.012175968885421752,-0.31282404661178587,-0.010046254396438598]","[0.044444450978880924,0.31481480598449707,0.016666643619537354,-0.028703728914260863,0.33796295523643494]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.4333999999910603,2.0328999999910593,2.620999999999995,3.2208999999910546,3.9036999999880777]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,ldiaz,2021-06-17_21h48.46.012,corsi-backward,2021.1.2,Win32,60.68329389
