mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate,rng_resp.keys,rng_resp.rt
"[0.337294921875,-0.3197900390625,0.3501904296875,-0.2901025390625,-0.2901025390625,0.272783203125]","[-0.022890625,0.3187890625,-0.2641162109375,0.0765966796875,0.0584619140625,0.238486328125]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.800200000002981,1.4807000000029795,2.6285000000000007,3.44320000000298,3.858200000002981,4.53929999999702]","[""blk5"",""blk4"",""blk2"",""blk3"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,6101130e9385703ad5b9d0ed,2021-07-30_10h07.37.734,corsi-backward,2021.1.2,MacIntel,60.14675809,,
"[0.3117529296875,0.0619677734375,-0.331806640625,-0.331806640625,-0.331806640625,-0.3305078125]","[-0.3138623046875,-0.24318359375,-0.239287109375,-0.076630859375,-0.0376611328125,0.2507080078125]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.4493000000119203,1.180300000011922,1.961500000000001,2.344600000008942,2.77770000000298,3.375300000011922]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,6101130e9385703ad5b9d0ed,2021-07-30_10h07.37.734,corsi-backward,2021.1.2,MacIntel,60.14675809,,
"[0.3523095703125,0.3397998046875,0.007265625,-0.0173681640625,-0.3116552734375]","[0.029931640625,-0.27349609375,-0.02279296875,-0.3041796875,-0.042998046875]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5973999999910582,1.246399999991059,1.928599999994038,2.7763999999910602,3.473700000002978]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,6101130e9385703ad5b9d0ed,2021-07-30_10h07.37.734,corsi-backward,2021.1.2,MacIntel,60.14675809,,
"[-0.3056884765625,0.2982763671875,-0.296220703125,0.312783203125,-0.230615234375]","[0.3221044921875,-0.2869580078125,-0.2661767578125,-0.0489111328125,0.0793994140625]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5152000000029808,1.7120000000000033,2.6262000000029815,3.3585000000000065,4.039599999994046]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,6101130e9385703ad5b9d0ed,2021-07-30_10h07.37.734,corsi-backward,2021.1.2,MacIntel,60.14675809,,
"[0.3509375,-0.332607421875,-0.0559765625,-0.01787109375,-0.01787109375,0.01330078125,0.313603515625]","[0.0196484375,-0.344013671875,0.274482421875,0.2070849609375,0.2597607421875,0.0558251953125,0.322734375]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.46489999999105436,1.148899999991059,1.9785999999940387,2.660599999994041,3.1599999999999966,3.5914999999999964,4.38920000000298]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,6101130e9385703ad5b9d0ed,2021-07-30_10h07.37.734,corsi-backward,2021.1.2,MacIntel,60.14675809,,
,,,,,,,,,,,,,,,6101130e9385703ad5b9d0ed,2021-07-30_10h07.37.734,corsi-backward,2021.1.2,MacIntel,60.14675809,space,7.9797
