mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.024999974254104825,-0.027777752114666834,0.008333360072639254,0.30092596138517064,0.3231481842696667]","[-0.32592595054043666,-0.033333349227905276,0.24722221468885738,0.29722221617897354,0.019444430122772853]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.36720000000007147,0.7006000000000938,1.0680000000000014,1.3846000000000949,1.7518000000000455]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,61130245bdebb8c69cde688b,2021-08-19_13h49.54.255,corsi-backward,2021.1.2,Win32,59.93048064
"[-0.25555553668075137,0.2175926255683104,-0.24537035119202402,0.2481481820344925,0.04351860282045992]","[0.04259257896078957,-0.33888891388972603,-0.319444468865792,0.0388888751467069,-0.31481483909818864]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.30000000000000426,0.7671999999999528,1.2843999999999127,2.452399999999912,2.8693999999999065]","[""blk4"",""blk5"",""blk2"",""blk1"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,61130245bdebb8c69cde688b,2021-08-19_13h49.54.255,corsi-backward,2021.1.2,Win32,59.93048064
"[-0.24814812905258601,0.3583333705034521,0.25555558966265784,0.2953704056640466,0.005555582212077247]","[0.2981481280039854,-0.2648148376080725,0.2916666604578495,-0.025000015646219252,-0.27222224523623784]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.0842999999999279,1.5514999999999972,2.0852999999999327,2.4356999999999545,2.9527999999999324]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,61130245bdebb8c69cde688b,2021-08-19_13h49.54.255,corsi-backward,2021.1.2,Win32,59.93048064
"[0.032407491378211896,-0.008333307090732786,-0.04722219713860088,-0.2870370191004541,-0.3583333175215456]","[0.3203703508884814,-0.32222224672635397,-0.05555557211240133,0.26666665971279147,-0.27500002309679983]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.46709999999997365,1.1178000000000452,1.7015999999999707,2.136300000000041,2.686099999999975]","[""blk5"",""blk4"",""blk3"",""blk1"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,61130245bdebb8c69cde688b,2021-08-19_13h49.54.255,corsi-backward,2021.1.2,Win32,59.93048064
"[-0.3527777618004216,0.053703731795152025,0.26944447896546786,-0.2675925740765201,-0.32499998319480156]","[-0.2953703940742546,0.000925911052359475,0.29999999403953553,0.07685181098403669,0.35925925506485834]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.4002999999999304,0.8340000000000032,1.2844000000000264,1.7181999999999533,2.001799999999932]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,61130245bdebb8c69cde688b,2021-08-19_13h49.54.255,corsi-backward,2021.1.2,Win32,59.93048064
