mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.3351851851851852,-0.2722222222222222,0.008333333333333333,-0.27685185185185185,-0.01574074074074074]","[0.32407407407407407,-0.006481481481481481,0.25925925925925924,-0.27314814814814814,0.021296296296296296]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9679999999999964,1.4181000000000878,2.0187000000001873,2.619200000000184,3.2532000000001844]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,angelng,2021-06-01_17h56.09.725,corsi-backward,2021.1.2,Win32,59.90534955
"[0.3194444444444444,0.2851851851851852,0.075,0.044444444444444446,-0.33796296296296297,0.31296296296296294]","[0.023148148148148147,-0.2462962962962963,-0.24166666666666667,-0.24537037037037038,0.03518518518518519,0.2722222222222222]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.4828000000000472,0.9504000000001369,1.4510000000000005,1.7509000000001365,2.2851000000000923,2.8684999999999974]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,angelng,2021-06-01_17h56.09.725,corsi-backward,2021.1.2,Win32,59.90534955
"[0.34074074074074073,0.06296296296296296,-0.30092592592592593,0.31574074074074077,-0.27314814814814814]","[0.02962962962962963,-0.2935185185185185,-0.26666666666666666,-0.2712962962962963,0.2638888888888889]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.3996000000000919,0.9836000000000951,1.500600000000091,2.051200000000179,2.6351000000000937]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,angelng,2021-06-01_17h56.09.725,corsi-backward,2021.1.2,Win32,59.90534955
"[0.3138888888888889,-0.018518518518518517,0.3055555555555556,-0.31296296296296294,0.33055555555555555]","[-0.31574074074074077,0.31203703703703706,0.3435185185185185,0.29814814814814816,0.07407407407407407]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.5669000000001461,1.083900000000142,1.5346999999999582,2.0683000000000504,2.5521000000000953]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,angelng,2021-06-01_17h56.09.725,corsi-backward,2021.1.2,Win32,59.90534955
"[0.2833333333333333,-0.34629629629629627,-0.32314814814814813,0.012037037037037037,0.2388888888888889]","[-0.2898148148148148,-0.24722222222222223,-0.023148148148148147,0.2935185185185185,0.3212962962962963]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.583599999999862,1.1178999999999064,1.5178000000000509,1.9848999999999108,2.4020999999998622]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,angelng,2021-06-01_17h56.09.725,corsi-backward,2021.1.2,Win32,59.90534955
