mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate,rng_resp.keys,rng_resp.rt
"[0.02146701388888889,-0.006480034722222222,-0.2757204861111111,-0.023567708333333333,0.31353732638888887]","[0.04163628472222222,-0.32203125,-0.24253038194444446,0.3117578125,-0.2819704861111111]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[1.3840000000000003,2.3006000000005606,3.083900000000373,3.8668000000007474,4.9496000000005616]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,5d9e363c25ceaa0012574295,2022-05-26_17h02.24.335,corsi-backward,2021.1.2,MacIntel,60.0024001,,
"[0.3262630208333333,-0.04598090277777778,0.02129340277777778,0.35031684027777776,-0.3640407986111111]","[-0.015004340277777778,-0.30883680555555554,0.009427083333333334,0.31731770833333334,-0.03410590277777778]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7002999999998138,1.4324999999999974,2.0662000000001868,2.766399999999443,3.649299999999812]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,5d9e363c25ceaa0012574295,2022-05-26_17h02.24.335,corsi-backward,2021.1.2,MacIntel,60.0024001,,
"[-0.29608506944444446,0.030225694444444444,0.3193229166666667,0.33005208333333336,-0.05196614583333333]","[-0.0230078125,-0.029453125,-0.027821180555555554,0.3363541666666667,-0.2550217013888889]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.44920000000018234,1.1505999999996277,1.766700000000185,2.4499999999999957,3.299700000000186]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,5d9e363c25ceaa0012574295,2022-05-26_17h02.24.335,corsi-backward,2021.1.2,MacIntel,60.0024001,,
"[-0.23510416666666667,0.33055121527777775,0.28577256944444446,-0.31982638888888887,0.05858940972222222]","[-0.3505902777777778,0.0230078125,-0.3267795138888889,0.02197482638888889,-0.2776953125]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.9995999999996315,1.6842999999998156,2.316799999999816,3.216299999999812,4.0504999999999995]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,5d9e363c25ceaa0012574295,2022-05-26_17h02.24.335,corsi-backward,2021.1.2,MacIntel,60.0024001,,
"[0.026861979166666668,-0.2775651041666667,0.047413194444444445,0.37677083333333333,-0.29608506944444446]","[0.008862847222222222,0.27038194444444447,-0.2707118055555556,-0.24358072916666668,0.005889756944444445]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.4170000000000016,1.1167000000001863,1.9654999999999987,2.583400000000374,3.450499999999998]","[""blk5"",""blk4"",""blk3"",""blk2"",""blk1""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,5d9e363c25ceaa0012574295,2022-05-26_17h02.24.335,corsi-backward,2021.1.2,MacIntel,60.0024001,,
,,,,,,,,,,,,,,,5d9e363c25ceaa0012574295,2022-05-26_17h02.24.335,corsi-backward,2021.1.2,MacIntel,60.0024001,space,7.4097
