mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,respSequence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,sequence,blockDuration,participant,date,expName,psychopyVersion,OS,frameRate
"[-0.033109605577256944,-0.32472730848524306,0.3160556369357639,0.3160556369357639,0.26283481174045137]","[0.35355109320746525,-0.2686141628689236,-0.29127644856770835,-0.29127644856770835,0.02526146782769097]","[1,0,1,0,1]","[0,0,0,0,0]","[0,1,1,1,1]","[0.5333000000119199,1.1498999999761566,2.3171999999880804,2.4166999999880794,2.849399999976157]","[""blk5"",""blk4"",""blk3"",""blk3"",""blk2""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",0,0,0,0,1,,0.5,ssiew,2021-09-14_19h41.06.827,corsi-backward,2021.1.2,MacIntel,60.0024001
"[0.2739792209201389,0.2645597330729167,-0.02493747287326389,-0.02493747287326389,0.33431525336371526]","[-0.3316663275824653,-0.3152969021267361,0.3088863457573785,0.3088863457573785,0.055327351888020834]","[1,0,1,0,1]","[0,0,0,0,0]","[1,1,1,1,1]","[0.2840000000000025,0.40069999998808115,0.8173999999761605,0.901099999964238,1.2675000000000018]","[""blk5"",""blk5"",""blk4"",""blk4"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",1,0,1,0,1,,0.5,ssiew,2021-09-14_19h41.06.827,corsi-backward,2021.1.2,MacIntel,60.0024001
"[0.2601736789279514,0.2468075222439236,-0.36832560221354166,-0.36832560221354166,0.0019932725694444446,0.0019932725694444446]","[-0.265250244140625,-0.265250244140625,-0.27818549262152775,-0.27818549262152775,-0.03687296549479167,-0.03687296549479167]","[1,0,1,0,1,0]","[0,0,0,0,0,0]","[1,1,1,1,1,1]","[0.7661999999880784,0.8828999999761606,1.2833000000119235,1.3666999999880787,1.7336999999880796,1.8163000000119212]","[""blk5"",""blk4"",""blk4"",""blk3"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",2,0,2,0,1,,0.5,ssiew,2021-09-14_19h41.06.827,corsi-backward,2021.1.2,MacIntel,60.0024001
"[-0.3381553141276042,-0.3381553141276042,-0.26075863308376734,-0.26075863308376734,0.04593831380208333]","[-0.277789306640625,-0.277789306640625,0.3689963616265191,0.3689963616265191,-0.2916442192925347]","[1,0,1,0,1]","[0,0,0,0,0]","[1,1,1,1,1]","[0.5669000000357585,0.65119999998808,1.016400000035759,1.1496999999880728,1.5991999999880733]","[""blk5"",""blk5"",""blk4"",""blk4"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",3,0,3,0,1,,0.5,ssiew,2021-09-14_19h41.06.827,corsi-backward,2021.1.2,MacIntel,60.0024001
"[-0.0029840766059027776,-0.0029840766059027776,0.29684421115451387,0.29684421115451387,-0.27278147379557294]","[-0.23945298936631945,-0.23892849392361112,-0.022266370985243054,-0.022266370985243054,-0.3315444607204861]","[1,0,1,0,1]","[0,0,0,0,0]","[1,1,1,1,1]","[0.4176999999880877,0.48519999998808316,0.9335000000000093,1.0336999999880874,2.4841999999880784]","[""blk5"",""blk5"",""blk4"",""blk4"",""blk3""]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]",4,0,4,0,1,,0.5,ssiew,2021-09-14_19h41.06.827,corsi-backward,2021.1.2,MacIntel,60.0024001
