instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,53.5114,57.611,"[-0.2624602332979852,-0.1288441145281018,0.6424532068117047,0.5717568908238335,0.5003535249453208]","[0.1977730646871686,-0.10127253446447508,0.2734181473894817,-0.3048780487804878,-0.3882997741375597]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7153999999761567,1.315399999976158,2.3491000000238387,3.315299999952316,4.098600000023843]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,57.6119,58.6107,2,0,2,0,1,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,58.6111,"[[0.16625,0.3825],[0.54,0.03625],[0.365,-0.27625],[-0.26625,0.235],[-0.3575,-0.05625],[0.0675,0.07375],[-0.285,-0.27125],[-0.45875,-0.3],[-0.55125,-0.13375]]",59.1109,59.1121,59.6107,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,59.6114,60.1109,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,60.1114,60.6109,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,60.6113,61.1108,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,61.1114,61.6108,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,61.6111,67.4944,"[0.16737367340767498,0.4692470837751856,0.4982326341711957,0.3193708887029427,-0.26882290562036054,-0.32537997135554747,0.492576882290562]","[0.3405796993575192,0.10233297985153765,0.006185909849715006,-0.287204002145745,0.21827498726222827,-0.09844472324860816,-0.38759278897136795]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.2321000000238342,1.8151000000238469,2.348199999928468,3.0649999999999977,3.882499999999993,4.464799999952319,5.881799999952321]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,67.4951,68.4938,3,0,3,0,1,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,68.4942,"[[0.30125,-0.0175],[0.19375,-0.17125],[-0.675,0.29875],[0.05875,-0.0575],[-0.3575,-0.05625],[-0.26625,0.235],[0.6375,0.27375],[-0.485,0.34625],[-0.55125,-0.13375]]",68.9936,68.9947,69.4939,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,69.4943,69.9937,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,69.9941,70.4938,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,70.4942,70.9939,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,70.9945,71.4937,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,71.4943,71.9935,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,71.9937,77.0441,"[0.3172499979288176,0.20554970734192735,-0.7149169209906051,0.0535524920466596,-0.36355600528979987,-0.28861784302922855,0.4409685832698171]","[-0.01502299789153632,-0.16560624285442074,0.3448214809057695,-0.024920466595970307,-0.05390601699198038,0.18575467284638456,-0.3840579925893094]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.7153000000715224,1.2316000000238319,2.114999999999995,2.8319999999999936,3.5153000000715195,4.0151000000238355,5.048600000023839]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,77.0452,78.0432,4,0,4,0,1,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,78.0438,"[[-0.01875,0.235],[0.0675,0.07375],[-0.285,-0.27125],[0.54,0.03625],[-0.0225,0.395],[-0.26625,0.235],[0.19375,-0.17125],[-0.18625,0.41125],[0.4125,-0.1325]]",78.543,78.5444,79.0433,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,79.0437,79.543,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,79.5434,80.0431,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,80.0436,80.5431,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,80.5437,81.043,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,81.0436,81.5432,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,81.5436,82.0433,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,82.0435,90.8093,"[0.07476139978791092,-0.012902042392961294,-0.24690701271291754,-0.2539766702014846,0.20554970734192735,0.5448922312019485,0.006185974574164899,-0.2900318133616119,0.443796394485684,0.44733125559219244,0.4692470837751856]","[0.10798866700772136,0.2705903038113898,-0.20307529162248145,-0.23135385685229984,-0.12743020892016835,0.06415694591728525,0.3928950159066808,0.214033205713978,-0.35083072536949894,-0.3614351792401246,-0.3882997741375597]","[1,1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0]","[2.2150000000000034,2.6149000000953606,3.414700000047688,4.031300000071525,4.847999999999999,5.5479000000953675,6.214200000047683,6.74790000009537,7.631100000023835,7.798000000000002,8.76420000004768]","[""blk2"",""blk1"",""blk3"",""blk7"",""blk4"",""blk5"",""blk6""]","[0,0,1,0,0,0,0]",0,90.8101,91.8093,5,0,5,0,1,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,91.8097,"[[-0.26625,0.235],[-0.675,0.29875],[-0.4075,0.11875],[0.54,0.03625],[0.4125,-0.1325],[0.30125,-0.0175],[-0.3575,-0.05625],[0.25625,0.0975],[0.57875,-0.31375]]",92.3091,92.3101,92.8094,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,92.8099,93.3092,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,93.3097,93.8093,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,93.8096,94.3091,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,94.3095,94.8092,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,94.8098,95.3092,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,95.3096,95.8092,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,95.8094,105.7424,"[-0.2363025588422919,-0.6314952279957582,-0.38829970941310976,0.5908449077909597,0.5130788695900715,0.24372574127617974,0.3419936373276776,-0.3303287380699894,0.5540827147401909,0.5201484623541888]","[0.2295864262990456,0.34340755911672355,0.1369741850415065,0.0662778366914104,0.06344996075109359,0.12212794962263057,-0.039766702014846236,-0.09066808059384941,-0.43566635633450423,-0.3989042280081853]","[1,1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.9321999999284714,1.8819999999999908,2.515299999952319,3.2819999999999965,3.8485999999046356,4.382199999928474,7.631599999904637,8.465199999928473,9.36489999997616,9.931799999952318]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk8"",""blk6"",""blk7""]","[1,1,1,1,0,1,1]",0,105.7432,106.742,6,0,6,0,1,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,106.7424,"[[-0.485,0.34625],[-0.45875,-0.3],[-0.35125,0.36625],[0.25625,0.0975],[0.1925,-0.295],[0.0675,0.07375],[-0.01875,0.235],[-0.675,0.29875],[0.16625,0.3825]]",107.2417,107.2428,107.7417,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,107.7421,108.2418,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,108.2421,108.7418,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,108.7423,109.2418,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,109.2423,109.7418,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,109.7422,110.2417,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,110.2422,110.7419,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,110.742,118.7244,"[-0.44202896393242974,-0.355779427359491,-0.35365853658536583,-0.43637327677624604,0.2387770392861877,0.17373634573005037,0.026687897149224548,0.4600566002369433,0.4586426299045599]","[0.32007776060134707,0.3511841532281449,0.36320254506892896,-0.30699893955461294,0.09950510391122083,-0.31618948781730516,0.11717921527041357,-0.36709086639630834,-0.37840230543312564]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.1650000000000063,1.69850000000001,2.6814999999999998,3.881599999904637,4.715000000000003,5.531399999976159,6.281199999928475,7.365000000000009,7.98089999997616]","[""blk1"",""blk3"",""blk3"",""blk2"",""blk4"",""blk5"",""blk6""]","[1,0,0,1,1,1]",0,118.7247,119.7245,7,0,7,0,1,
,,,,,,,,,805330,001,2024-01-17_20h17.58.654,corsi_blocks,2023.2.2,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.7256
