instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,26.717,"[[-0.24625,0.04375],[-0.6025,0.0725],[0.25625,0.0975],[0.22,0.2425],[0.6375,0.27375],[-0.45875,-0.3],[-0.01875,0.235],[0.4625,0.35875],[-0.16125,-0.28]]",27.217,27.219,27.718,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,27.718,28.218,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,28.218,28.717,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,28.718,29.218,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,29.218,29.717,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,29.717,35.601,"[-0.2411111111111111,-0.5644444444444444,0.24,0.22444444444444445,0.6811111111111111,0.4444444444444444]","[0.011111111111111112,0.11333333333333333,0.06666666666666667,0.2011111111111111,0.2788888888888889,-0.3811111111111111]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.1799999999999997,1.9299999999999997,2.5799999999999983,3.597999999999999,4.430999999999997,5.881]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5""]","[1,1,1,1,1]",1,35.602,36.601,2,0,2,0,1,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,36.601,"[[-0.485,0.34625],[-0.3575,-0.05625],[-0.01125,-0.295],[-0.0225,0.395],[0.25625,0.0975],[0.45375,0.175],[-0.6025,0.0725],[-0.12125,-0.12625],[0.54,0.03625]]",37.101,37.102,37.601,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,37.602,38.101,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,38.101,38.601,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,38.601,39.101,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,39.102,39.602,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,39.602,40.101,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,40.101,47.135,"[-0.44666666666666666,-0.35888888888888887,-0.051111111111111114,-0.042222222222222223,-0.03333333333333333,0.2777777777777778,0.43444444444444447,0.52]","[0.3111111111111111,-0.03666666666666667,-0.26,0.3422222222222222,0.4033333333333333,0.10111111111111111,0.15777777777777777,-0.38]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[1.2480000000000047,1.8640000000000043,2.6980000000000004,3.4980000000000047,4.3629999999999995,5.048000000000002,5.897000000000006,7.030999999999999]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk5"",""blk6""]","[1,1,1,1,1,1]",1,47.135,48.134,3,0,3,0,1,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,48.135,"[[0.16625,0.3825],[-0.18625,0.41125],[-0.09875,0.065],[0.6375,0.27375],[0.0675,0.07375],[0.28875,0.39875],[-0.6025,0.0725],[-0.285,-0.27125],[0.30125,-0.0175]]",48.634,48.636,49.134,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,49.135,49.635,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,49.635,50.134,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,50.134,50.634,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,50.635,51.134,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,51.135,51.634,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,51.635,52.134,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,52.135,61.635,"[0.14666666666666667,-0.21444444444444444,-0.11222222222222222,0.06333333333333334,0.2833333333333333,0.6377777777777778,-0.6422222222222222,0.4488888888888889]","[0.3611111111111111,0.38222222222222224,0.06222222222222222,0.07666666666666666,0.37333333333333335,0.2644444444444444,0.09777777777777778,-0.38222222222222224]","[1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[1.9650000000000034,2.747,3.4819999999999993,5.431999999999995,6.398000000000003,7.131999999999998,8.281000000000006,9.498000000000005]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk6"",""blk4"",""blk7""]","[1,1,1,0,0,0,1]",0,61.635,62.634,4,0,4,0,1,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,62.635,"[[0.05875,-0.0575],[0.365,-0.27625],[-0.0225,0.395],[0.28875,0.39875],[-0.12125,-0.12625],[0.57875,-0.31375],[0.22,0.2425],[0.4125,-0.1325],[0.62875,-0.1825]]",63.134,63.136,63.635,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,63.635,64.135,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,64.136,64.635,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,64.636,65.135,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,65.135,65.635,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,65.635,66.135,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,66.135,66.635,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,66.635,74.219,"[0.10444444444444445,0.3977777777777778,-0.0033333333333333335,-0.08444444444444445,0.28888888888888886,0.4,0.24,0.48777777777777775,0.47888888888888886]","[-0.052222222222222225,-0.2877777777777778,0.36444444444444446,-0.10777777777777778,0.37222222222222223,-0.11888888888888889,0.23444444444444446,-0.4266666666666667,-0.4066666666666667]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.48100000000000875,1.1140000000000043,2.2480000000000047,3.030000000000001,3.831000000000003,4.597000000000008,5.364000000000004,6.597999999999999,7.581000000000003]","[""blk1"",""blk2"",""blk3"",""blk5"",""blk4"",""blk8"",""blk7""]","[1,1,1,0,0,0,1]",0,74.219,75.218,5,0,5,0,1,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,75.218,"[[0.365,-0.27625],[-0.3575,-0.05625],[0.19375,-0.17125],[0.16625,0.3825],[0.54,0.03625],[-0.55125,-0.13375],[-0.09875,0.065],[-0.0225,0.395],[-0.16125,-0.28]]",75.718,75.72,76.218,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,76.219,76.718,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,76.719,77.219,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,77.219,77.718,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,77.719,78.218,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,78.219,78.718,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,78.719,79.218,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,79.219,87.386,"[0.17222222222222222,-0.3022222222222222,-0.33444444444444443,0.32222222222222224,0.14,-0.58,0.5377777777777778,-0.10777777777777778,0.47888888888888886]","[-0.2111111111111111,-0.06555555555555556,-0.05444444444444444,-0.24888888888888888,0.33444444444444443,-0.1322222222222222,0.02,0.03777777777777778,-0.4088888888888889]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.5480000000000018,1.2480000000000047,1.9150000000000063,3.082000000000008,4.397000000000006,5.4480000000000075,6.465000000000003,7.181000000000012,8.165000000000006]","[""blk3"",""blk2"",""blk1"",""blk4"",""blk6"",""blk5"",""blk7""]","[0,1,0,1,0,0,1]",0,87.387,88.385,6,0,6,0,1,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,88.386,"[[0.4625,0.35875],[0.30125,-0.0175],[-0.675,0.29875],[-0.26625,0.235],[-0.18625,0.41125],[0.25625,0.0975],[-0.4075,0.11875],[0.05875,-0.0575],[-0.285,-0.27125]]",88.885,88.888,89.385,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,89.386,89.885,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,89.886,90.385,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,90.386,90.885,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,90.886,91.385,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,91.386,91.885,5,0,5,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,91.886,92.385,6,0,6,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,92.386,101.653,"[0.44666666666666666,0.27444444444444444,-0.6244444444444445,-0.66,-0.2222222222222222,0.2777777777777778,-0.18333333333333332,-0.3933333333333333,0.4444444444444444]","[0.34444444444444444,-0.024444444444444446,0.2966666666666667,0.3022222222222222,0.2388888888888889,0.08777777777777777,0.4255555555555556,0.08444444444444445,-0.38555555555555554]","[1,1,1,1,1,1,1,1,1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[1.115000000000009,1.9150000000000063,3.048000000000002,3.6650000000000063,4.581000000000003,5.6640000000000015,6.597999999999999,7.713999999999999,9.265]","[""blk1"",""blk2"",""blk3"",""blk4"",""blk6"",""blk5"",""blk7""]","[1,1,1,1,0,0,1]",0,101.653,102.652,7,0,7,0,1,
,,,,,,,,,,,110469,001,2024-02-23_15h51.45.200,corsi_blocks,2023.2.2,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.658
