instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0002,1.8515,,-0.059259259,-0.006481481,1,0,0,1.8495,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,1.855,"[[-0.0225,0.395],[0.03125,-0.41],[0.45375,0.175],[0.16625,0.3825],[0.1925,-0.295],[0.57875,-0.31375],[0.25625,0.0975],[-0.12125,-0.12625],[0.30125,-0.0175]]",2.3518,2.3524,2.8525,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,2.8527,3.3528,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,3.3531,3.8534,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,,,,,,,,3.8537,8.1871,"[-0.011111111111111112,0.022222222222222223,0.4305555555555556,0.4777777777777778]","[0.38981481481481484,-0.42592592592592593,0.19814814814814816,-0.425]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.9218999999910586,2.518200000002981,3.127099999994039,4.332399999991059]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,8.1873,9.1877,0,0,0,0,1
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,9.1879,"[[0.25625,0.0975],[-0.01125,-0.295],[0.03125,-0.41],[-0.01875,0.235],[-0.45875,-0.3],[0.05875,-0.0575],[0.57875,-0.31375],[-0.285,-0.27125],[0.62875,-0.1825]]",9.6882,9.6885,10.1887,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,10.1889,10.6891,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,10.6892,11.1897,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,11.1899,11.6901,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,728876,001,2024-01-18_16h04.40.901,corsi_blocks,2023.2.2,Win32,238.0952381,,,,,,,,,,,11.6902,14.468,"[0.32222222222222224,0.29444444444444445,-0.019444444444444445,0.03333333333333333,-0.019444444444444445,0.5138888888888888]","[0.1,0.08055555555555556,-0.30092592592592593,-0.4361111111111111,0.23333333333333334,-0.4074074074074074]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.4041999999880801,0.7044999999999995,1.1840999999940394,1.4635999999940381,1.9890000000000008,2.7772999999970196]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,14.4681,15.4688,1,0,1,0,1
