instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran,end.started
0.0003,2.1445,,0.068888889,-0.178888889,1,0,0,2.1403,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,2.1532,"[[0.19375,-0.17125],[0.6375,0.27375],[-0.4075,0.11875],[0.05875,-0.0575],[0.28875,0.39875],[0.365,-0.27625],[-0.0225,0.395],[0.45375,0.175],[-0.12125,-0.12625]]",2.6439,2.645,3.1445,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,3.1449,3.644,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,3.6445,4.1441,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,4.1446,7.8475,"[0.18666666666666668,0.6277777777777778,-0.3877777777777778,0.43444444444444447]","[-0.14555555555555555,0.25,0.12,-0.38]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.0483000000007472,1.750100000000561,2.433300000000745,3.6979000000003737]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,7.848,8.8493,0,0,0,0,1,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,8.8496,"[[-0.24625,0.04375],[0.45375,0.175],[-0.45875,-0.3],[0.1925,-0.295],[-0.68625,-0.225],[0.05875,-0.0575],[-0.675,0.29875],[-0.12125,-0.12625],[-0.485,0.34625]]",9.3438,9.3445,9.8324,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,9.8328,10.3327,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,10.333,10.8308,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,10.8311,11.3271,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,11.3271,15.6326,"[-0.18666666666666668,-0.25,0.3877777777777778,0.4588888888888889,-0.43555555555555553,0.2,0.5011111111111111]","[0.034444444444444444,0.043333333333333335,0.19111111111111112,0.18,-0.30777777777777776,-0.32,-0.4177777777777778]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.7359999999999953,1.1327000000001828,1.8214000000003718,2.165999999999995,2.982700000000184,3.7196000000005593,4.304700000000187]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,15.6329,16.63,1,0,1,0,1,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,16.6303,"[[-0.16125,-0.28],[-0.3575,-0.05625],[-0.45875,-0.3],[-0.01125,-0.295],[0.22,0.2425],[0.03125,-0.41],[-0.18625,0.41125],[0.6375,0.27375],[0.57875,-0.31375]]",17.132,17.1327,17.6269,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,17.6273,18.1155,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,18.1157,18.6105,2,0,2,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,18.6108,19.1132,3,0,3,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,19.1134,19.6103,4,0,4,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,19.6104,25.08,"[-0.35444444444444445,-0.45,-0.15555555555555556,0.21444444444444444,0.57,0.5488888888888889,0.5144444444444445]","[-0.03666666666666667,-0.29,-0.25333333333333335,0.23222222222222222,-0.31222222222222223,-0.3111111111111111,-0.39111111111111113]","[1,1,1,1,1,1,1]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[1.116200000000184,1.6327000000001846,3.0214000000003693,3.516100000000556,4.382700000000185,5.186,5.46879999999981]","[""blk2"",""blk3"",""blk1"",""blk5"",""blk9"",""blk9""]","[0,0,0,0,0]",0,25.0804,26.0807,2,0,2,0,1,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,26.081,"[[0.54,0.03625],[-0.4075,0.11875],[-0.45875,-0.3],[0.1925,-0.295],[-0.285,-0.27125],[0.25625,0.0975],[0.45375,0.175],[-0.12125,-0.12625],[-0.675,0.29875]]",26.582,26.5833,27.0821,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,798747,001,2023-11-02_12h11.18.693,corsi_blocks,2023.2.2,Win32,60.0240096,,,,27.0824,27.5769,1,0,1,0,1,,,,,,,,,,,,,,,,,,,
