instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.0017,4.5697,space,4.5498,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,4.5865,"[[-0.3575,-0.05625],[-0.68625,-0.225],[-0.675,0.29875],[0.30125,-0.0175],[-0.18625,0.41125],[-0.26625,0.235],[0.62875,-0.1825],[0.03125,-0.41],[-0.24625,0.04375]]",5.0791,5.0824,5.5727,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,5.5737,6.0656,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,6.066,6.5588,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,,,,,,,,6.5596,10.4173,"[-0.36138890584309896,-0.6660185241699219,-0.6549074300130209,0.48212941487630206]","[-0.06388885498046876,-0.22129618326822917,0.2759259287516276,-0.4046296183268229]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[1.2895000000000003,2.0022999999970192,2.7330999999940406,3.8550999999940405]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,10.4189,11.4197,0,0,0,0,1
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,11.4202,"[[-0.01125,-0.295],[0.365,-0.27625],[-0.24625,0.04375],[-0.68625,-0.225],[-0.01875,0.235],[-0.285,-0.27125],[-0.485,0.34625],[-0.35125,0.36625],[0.30125,-0.0175]]",11.9127,11.9137,12.4057,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,12.406,12.8986,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,12.899,13.3915,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,13.3918,13.8855,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,,,,,,,,13.8856,17.4376,"[-0.01879638671875,0.3830555216471354,-0.2243519592285156,-0.711388931274414,0.5173147583007812]","[-0.301851806640625,-0.26666661580403644,0.03703704833984375,-0.26851847330729167,-0.41111104329427084]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.44020000000298154,1.1709999999999994,1.851099999994041,2.582099999994039,3.55089999999106]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,17.4387,18.4407,1,0,1,0,1
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,18.4411,"[[-0.45875,-0.3],[0.54,0.03625],[0.45375,0.175],[-0.01875,0.235],[-0.09875,0.065],[-0.4075,0.11875],[-0.01125,-0.295],[0.1925,-0.295],[-0.24625,0.04375]]",18.9334,18.9349,19.4263,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,19.4267,19.9191,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,19.9194,20.4121,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,20.4128,20.9051,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,330012,001,2024-01-15_15h22.05.711,corsi_blocks,2023.2.2,Win32,58.82352941,,,,20.9055,21.3988,4,0,4,0,1,,,,,,,,,,,,,,,,,,
