instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,1.363,,-0.173611111,-0.28587963,1,0,0,1.354,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,1.389,"[[-0.55125,-0.13375],[0.05875,-0.0575],[0.28875,0.39875],[-0.45875,-0.3],[0.0675,0.07375],[-0.24625,0.04375],[-0.12125,-0.12625],[-0.4075,0.11875],[-0.68625,-0.225]]",1.863,1.864,2.362,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,2.365,2.862,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,2.864,3.363,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,3.363,10.629,"[-0.5902777777777778,0.06597222222222222,0.2916666666666667,0.45601851851851855,0.45601851851851855,0.4652777777777778]","[-0.11574074074074074,-0.08101851851851852,0.3715277777777778,-0.3726851851851852,-0.3726851851851852,-0.40046296296296297]","[1,1,1,1,1,1]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[1.163000000000011,2.245999999999981,3.229000000000042,4.763000000000034,6.146000000000072,7.263000000000034]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,10.63,11.629,0,0,0,0,1
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,11.629,"[[0.22,0.2425],[0.03125,-0.41],[-0.485,0.34625],[-0.09875,0.065],[0.54,0.03625],[-0.6025,0.0725],[-0.01125,-0.295],[0.365,-0.27625],[0.4125,-0.1325]]",12.129,12.131,12.629,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,12.63,13.13,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,13.131,13.629,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,13.629,14.129,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,,,,,,,,14.129,19.579,"[0.23842592592592593,0.013888888888888888,-0.4652777777777778,-0.08217592592592593,0.4826388888888889]","[0.25,-0.4074074074074074,0.3101851851851852,0.02662037037037037,-0.41898148148148145]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.8810000000000855,1.914000000000101,3.43100000000004,4.34800000000007,5.448000000000093]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,19.58,20.579,1,0,1,0,1
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,20.58,"[[0.1925,-0.295],[0.05875,-0.0575],[-0.26625,0.235],[0.03125,-0.41],[0.22,0.2425],[-0.55125,-0.13375],[0.62875,-0.1825],[0.25625,0.0975],[0.4625,0.35875]]",21.078,21.08,21.58,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,21.581,22.079,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,22.08,22.579,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,22.58,23.079,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,823632,001,2024-01-03_23h48.33.864,corsi_blocks,2023.2.2,Win32,60.0240096,,,,23.079,23.578,4,0,4,0,1,,,,,,,,,,,,,,,,,,
