instructions.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0.001,10.911,space,10.874,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,10.921,"[[-0.6025,0.0725],[-0.55125,-0.13375],[-0.0225,0.395],[-0.285,-0.27125],[0.16625,0.3825],[0.54,0.03625],[-0.16125,-0.28],[0.4625,0.35875],[0.30125,-0.0175]]",11.409,11.41,11.91,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,11.911,12.41,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,12.41,12.91,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,,,,,,,,12.91,17.076,"[-0.5766666666666667,-0.5211111111111111,-0.044444444444444446,0.5377777777777778]","[0.06111111111111111,-0.10111111111111111,0.3622222222222222,-0.39444444444444443]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8959999999999972,1.661999999999999,2.4279999999999973,4.160999999999998]","[""blk1"",""blk2"",""blk3""]","[1,1,1]",1,17.077,18.076,0,0,0,0,1
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,18.076,"[[-0.285,-0.27125],[0.1925,-0.295],[0.28875,0.39875],[0.54,0.03625],[-0.485,0.34625],[-0.675,0.29875],[-0.18625,0.41125],[0.45375,0.175],[-0.55125,-0.13375]]",18.575,18.576,19.076,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,19.077,19.576,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,19.576,20.076,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,20.076,20.575,3,0,3,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,052408,001,2023-12-11_14h50.50.116,corsi_blocks,2023.2.2,MacIntel,30.3030303,,,,,,,,,,,20.575,24.778,"[-0.28444444444444444,0.22,0.29444444444444445,0.5355555555555556,0.4811111111111111]","[-0.28,-0.31222222222222223,0.3933333333333333,0.04555555555555556,-0.40444444444444444]","[1,1,1,1,1]","[0,0,0,0,0]","[0,0,0,0,0]","[0.7669999999999995,1.6329999999999991,2.466000000000001,3.200000000000003,4.2010000000000005]","[""blk1"",""blk2"",""blk3"",""blk4""]","[1,1,1,1]",1,24.778,25.776,1,0,1,0,1
