instructions.started,instructions.stopped,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,OS,frameRate,ISI.started,positions,ISI.stopped,corsi_present.started,corsi_present.stopped,block_sequence.thisRepN,block_sequence.thisTrialN,block_sequence.thisN,block_sequence.thisIndex,block_sequence.ran,corsi_respond.started,corsi_respond.stopped,corsi_mouse.x,corsi_mouse.y,corsi_mouse.leftButton,corsi_mouse.midButton,corsi_mouse.rightButton,corsi_mouse.time,corsi_mouse.clicked_name,correct_list,corsi_correct,feedback.started,feedback.stopped,corsi_task.thisRepN,corsi_task.thisTrialN,corsi_task.thisN,corsi_task.thisIndex,corsi_task.ran
0,10.952,,-0.126851852,-0.282407407,1,0,0,10.946,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,10.963,"[[0.4625,0.35875],[0.03125,-0.41],[-0.0225,0.395],[-0.285,-0.27125],[0.25625,0.0975],[-0.35125,0.36625],[-0.675,0.29875],[0.05875,-0.0575],[-0.09875,0.065]]",11.451,11.454,11.951,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,11.952,12.451,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,12.452,12.951,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,,,,,,,,12.951,18.748,"[0.024074074074074074,-0.25,-0.06851851851851852,0.5101851851851852]","[-0.4009259259259259,-0.2851851851851852,0.037037037037037035,-0.4046296296296296]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[0.8460000000000036,2.1100000000000065,3.5590000000000046,5.793000000000006]","[""blk2"",""blk4"",""blk9""]","[0,0,0]",0,18.749,19.745,0,0,0,0,1
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,19.745,"[[-0.55125,-0.13375],[0.1925,-0.295],[-0.6025,0.0725],[-0.18625,0.41125],[0.57875,-0.31375],[0.54,0.03625],[0.365,-0.27625],[0.45375,0.175],[-0.26625,0.235]]",20.243,20.246,20.743,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,20.745,21.244,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,21.244,21.743,2,0,2,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,,,,,,,,21.744,26.107,"[0.22037037037037038,0.3592592592592593,0.5842592592592593,0.5194444444444445]","[-0.3037037037037037,-0.2953703703703704,-0.31296296296296294,-0.3990740740740741]","[1,1,1,1]","[0,0,0,0]","[0,0,0,0]","[2.3299999999999983,2.762999999999998,3.2609999999999957,4.360999999999997]","[""blk2"",""blk7"",""blk5""]","[0,0,0]",0,26.108,27.104,1,0,1,0,1
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,27.108,"[[-0.26625,0.235],[-0.285,-0.27125],[-0.6025,0.0725],[0.25625,0.0975],[-0.675,0.29875],[0.0675,0.07375],[-0.01875,0.235],[0.22,0.2425],[-0.55125,-0.13375]]",27.605,27.608,28.104,0,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,28.105,28.604,1,0,1,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,117555,001,2024-02-02_18h55.36.192,corsi_blocks,2023.2.2,Linux x86_64,61.72839506,,,,28.605,29.118,2,0,2,0,1,,,,,,,,,,,,,,,,,,
